Optimize time:0.44925864451461367
Begin Prob:-26476.004624782734
End Prob:-26189.476308326062
Substitution parameters:[0.22149817258021762, 0.2599217463811188, 0.27747924598914814, 0.2411008350495155, 1.5111956890950642]
Trees:
(3:859.1161322490661,(1:236.4220835575792,(2:236.06880487389634,4:76.0913476402204):994.8062211287696):382.25935132176335);
(3:975.1354232000105,(4:859.1161807145058,(1:888.1274397955062,2:888.5769606694001):994.0242591638353):236.42262104754158);
(3:0.990838,(2:0.352132,(1:123.19263200248002,4:0.644871):0.0553557):0.990838);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.002022430290664342, 0.5612400284042517, 0.4367375422607584,
1, 0.0015847277063090355, 0.5615323114229067, 0.43688296182353376,
2, 0.0012028247144929044, 0.5617983146906409, 0.4369988615460581,
3, 0.00034907534874791473, 0.5623449445196662, 0.43730598108321217,
4, 0.0001864041395895651, 0.5624870168493138, 0.437326579961661,
5, 7.120437627775309e-05, 0.56258694750585, 0.43734184907031254,
6, 4.750644209975794e-05, 0.5626297183595851, 0.4373227761498498,
7, 1.594484854991753e-05, 0.5626832871094148, 0.43730076899596854,
8, 1.1092388918385386e-05, 0.5627148936326999, 0.4372740149314228,
9, 5.349693579481786e-06, 0.562759167625048, 0.43723548363597003,
10, 4.061150649121533e-06, 0.5628054156274865, 0.4371905241753154,
11, 5.519841209447875e-06, 0.5628505900953003, 0.43714389101548007,
12, 6.6570623160305206e-06, 0.5628875821975999, 0.4371057616916291,
13, 1.460460956450943e-05, 0.5629215159018115, 0.43706388044201994,
14, 2.0675540750728064e-05, 0.5629554198132, 0.437023905598726,
15, 4.663846752645471e-05, 0.562983952791555, 0.43696940969275,
16, 5.737728292533761e-05, 0.5630273146039092, 0.4369153090626785,
17, 6.0149242609649556e-05, 0.5630819050177333, 0.43685794668959393,
18, 5.792738216260161e-05, 0.5631193117535267, 0.43682276181556995,
19, 5.553343813913384e-05, 0.5631484547377518, 0.43679601277354685,
20, 5.508625093793867e-05, 0.5631782767453094, 0.43676663795225484,
21, 5.2650974071401174e-05, 0.5631883457253772, 0.43675900424830477,
22, 4.8618599923073995e-05, 0.5631983335337435, 0.43675304881495025,
23, 4.1554923376979915e-05, 0.5632161070059402, 0.4367423390183428,
24, 3.5300465604209536e-05, 0.5632375193095441, 0.43672718117210496,
25, 3.1315339979686535e-05, 0.5632592490989204, 0.43670943650863747,
26, 2.7789825395694407e-05, 0.5632848024236076, 0.43668740869768957,
27, 2.362305812352283e-05, 0.5633031432596847, 0.4366732346293117,
28, 1.3955313726046416e-05, 0.5633352161063897, 0.43665082952651163,
29, 6.953591791568799e-06, 0.5633675367153264, 0.43662551064355715,
30, 2.7459496499029475e-06, 0.5633908367355493, 0.43660641826590413,
31, 2.5285009554405298e-06, 0.5634049871922304, 0.43659248525922534,
32, 2.186066116731952e-06, 0.5634233182576391, 0.43657449662769493,
33, 3.0355711772952394e-06, 0.5634453493740106, 0.4365516160086764,
34, 3.6183529710231318e-06, 0.5634946873099181, 0.43650169529115657,
35, 3.2999082483415874e-06, 0.5635506409033195, 0.43644606014270604,
36, 2.2915949293013006e-06, 0.5636060218188024, 0.43639168754155594,
37, 2.638075355894505e-06, 0.5636651081943695, 0.43633225468546977,
38, 2.4241438891126402e-06, 0.5637047377670583, 0.43629283904511024,
39, 2.1422048782515854e-06, 0.5637485965217417, 0.436249262229869,
40, 1.9800256871669686e-06, 0.5637938364524195, 0.43620418447882775,
41, 8.956967335335491e-07, 0.5638347369901612, 0.4361643682711095,
42, 1.0890247162062654e-06, 0.5638686405480033, 0.43613027138714927,
43, 9.154812098168506e-07, 0.5639093247873217, 0.43608976069271593,
44, 8.139323184872774e-07, 0.5639613050406143, 0.43603788198893345,
45, 4.709076115022591e-07, 0.5640175794607402, 0.4359819505939668,
46, 8.640972417821737e-07, 0.564067121373728, 0.43593201549192256,
47, 1.065184031776656e-06, 0.5641209812387921, 0.4358779545399225,
48, 2.325390095081987e-07, 0.5642004664581302, 0.4357993019661502,
49, 1.1720345053555593e-07, 0.5642723714120736, 0.43572751235014834,
50, 2.3126523268464481e-07, 0.5643370334242486, 0.43566273627609015,
51, 5.889179761619725e-07, 0.56440609992453, 0.43559331212081653,
52, 2.0657038299169257e-06, 0.5644792572054576, 0.43551867805528865,
53, 2.1781353334910086e-06, 0.5645797831187827, 0.4354180397120617,
54, 2.3489652183664007e-06, 0.5646659740653326, 0.4353316779358807,
55, 2.6032665039919135e-06, 0.5647522350053259, 0.4352451626951366,
56, 2.7947926999279506e-06, 0.5648523878889686, 0.43514481828572804,
57, 3.1142840858931507e-06, 0.5649525901357443, 0.4350442965478693,
58, 3.8079997831422807e-06, 0.5650457061161994, 0.4349504868518508,
59, 2.583325698389461e-06, 0.5651451553492212, 0.434852262293562,
60, 1.0857305585237257e-06, 0.5652518602854255, 0.43474705495346777,
61, 1.009403427732478e-06, 0.5653519491890968, 0.434647042377464,
62, 5.109345312305281e-07, 0.5654150552017251, 0.4345844348380571,
63, 8.040126118273482e-07, 0.565471369446384, 0.4345278275126294,
64, 4.5032820436081336e-07, 0.5655332062160354, 0.4344663444265582,
