Optimize time:0.3244410730070538
Begin Prob:-27220.379226267556
End Prob:-27109.408424908055
Substitution parameters:[0.22692048754750405, 0.2588858546250422, 0.2680069653079425, 0.2461866925195111, 1.8273601819240397]
Trees:
((2:977.9375151791382,3:971.4563277626029):999.9999215812713,(1:979.7436991818553,4:999.0542656387474):999.9352218530166);
(2:977.3181996960617,(4:972.1359828636243,(1:713.733961007955,3:976.7896478229532):916.4075500795151):972.1359828636243);
(2:0.61094,(1:639.9248046886926,(3:1.18886,4:0.685042):1e-06):0.61094);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.0025400876173932037, 0.0029275938244915666, 0.9945323152192154,
1, 0.002176136580150144, 0.002464541810547096, 0.995359318274382,
2, 0.0016254866445424702, 0.001751318332578692, 0.9966231916902164,
3, 0.0008984223674828294, 0.0009551143188069602, 0.9981464599805485,
4, 0.0004636301195908192, 0.00046934918730786966, 0.999067017357844,
5, 0.0002084047062229143, 0.0002281057745720197, 0.99956348618374,
6, 9.219338346813153e-05, 0.00011606334219621082, 0.999791739940937,
7, 5.884259429936951e-05, 7.516594532314125e-05, 0.999865988125791,
8, 2.3637362701479918e-05, 3.8747595877497606e-05, 0.9999376117047206,
9, 1.5596552666187098e-05, 2.7755790372417187e-05, 0.9999566443197311,
10, 1.2230160772310893e-05, 2.1671540512373222e-05, 0.9999660949579148,
11, 1.1301779009756005e-05, 1.8578330111354085e-05, 0.9999701165497327,
12, 1.1412563561035268e-05, 1.7763893319502236e-05, 0.9999708202013649,
13, 1.0912751990687222e-05, 1.674835067386931e-05, 0.9999723355583661,
14, 1.134265191571652e-05, 1.6157979879840233e-05, 0.9999724960288227,
15, 1.0862427471010973e-05, 1.350155407112239e-05, 0.9999756326782806,
16, 1.1244711482723885e-05, 1.261206757950338e-05, 0.9999761398803311,
17, 1.0371179090398576e-05, 1.0746269940817614e-05, 0.9999788792094867,
18, 9.362184478527128e-06, 9.240456245525394e-06, 0.9999813940178849,
19, 9.16799521775041e-06, 8.576947653429624e-06, 0.9999822517176435,
20, 8.100349880992863e-06, 7.408038896449736e-06, 0.9999844882661639,
21, 6.4396377130429844e-06, 6.0470287886382975e-06, 0.9999875099945372,
22, 7.143930962447024e-06, 6.447266480465551e-06, 0.9999864054603697,
23, 8.28221309127708e-06, 7.174295651716671e-06, 0.9999845401502142,
24, 8.313963938774255e-06, 6.843788859705089e-06, 0.9999848389037357,
25, 7.522998135877858e-06, 6.0515468244498965e-06, 0.9999864221075344,
26, 8.087169906173214e-06, 6.420493211904256e-06, 0.9999854889899896,
27, 7.3764412147207946e-06, 5.93058546091896e-06, 0.9999866896263474,
28, 5.43638781752009e-06, 4.703445294016407e-06, 0.9999898568208314,
