Optimize time:0.18586052027013567
Begin Prob:-27178.760374799276
End Prob:-27176.92552352581
Substitution parameters:[0.2278203899755351, 0.2552565932909438, 0.26381869362282556, 0.25310432311069553, 0.8223337957738277]
Trees:
(3:620.5352865412299,(1:626.1649813410705,(2:626.1648503174595,4:591.8770552257259):620.5352865412299):618.034370715906);
(3:628.0338569730058,(4:628.0843581471914,(1:628.0843581471914,2:618.040380367881):605.8799492170076):620.5468675737275);
(3:0.977095,(2:0.609722,(1:618.034370715906,4:0.64895):1e-06):0.977095);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.326506046550901, 0.33674750109298757, 0.3367464518574718,
1, 0.3228838036678661, 0.33855867659257227, 0.33855751924049005,
2, 0.31567543072638876, 0.3421628770155824, 0.3421616917580473,
3, 0.3208637436611603, 0.3395686054170402, 0.3395676504213513,
4, 0.32574524856486525, 0.33712734600540156, 0.33712740492832727,
5, 0.3239052916891945, 0.3380462656105635, 0.3380484421980541,
6, 0.32073717978039074, 0.33963046864940905, 0.3396323510678664,
7, 0.3182747779671855, 0.34086201751893086, 0.34086320400836406,
8, 0.32473600885779, 0.33763225553465714, 0.3376317351010912,
9, 0.32313927974080614, 0.3384311045062061, 0.3384296152461525,
10, 0.33661866913332633, 0.33169324907496966, 0.3316880812858858,
11, 0.3412003397900447, 0.32940279791792154, 0.3293968617865247,
12, 0.3345328396954997, 0.33273552886812785, 0.33273163093137664,
13, 0.3285995988870631, 0.33570106163913865, 0.33569933896788906,
14, 0.3262874206598322, 0.33685651958921714, 0.33685605924404394,
15, 0.32421861510090555, 0.33788986930213727, 0.33789151509236537,
16, 0.32541599905090574, 0.3372917820133119, 0.3372922184286529,
17, 0.3261032736253452, 0.33694765034289453, 0.3369490755259287,
18, 0.3380397847311367, 0.3309798710974378, 0.33098034366640944,
19, 0.33046517432602524, 0.3347673283370014, 0.33476749683146795,
20, 0.3343820966979664, 0.3328101341181349, 0.33280776868059975,
21, 0.3388472189669117, 0.330578102850602, 0.33057467767886256,
22, 0.3294907810930321, 0.3352540097720087, 0.33525520863225194,
23, 0.32520864458384885, 0.33739449464099747, 0.3373968602718327,
24, 0.3266640634122954, 0.33666779610359654, 0.3366681399820228,
25, 0.32955879017137835, 0.3352207628230695, 0.33522044650133737,
26, 0.3363809564836521, 0.33180951141801873, 0.3318095315949628,
