Optimize time:0.3889675616555744
Begin Prob:-27452.720974239273
End Prob:-27392.359096209482
Substitution parameters:[0.22488432617983167, 0.26010118751002037, 0.2647137687134246, 0.2503007175967233, 1.6955678557206557]
Trees:
(3:853.4399047732601,(1:780.0279006247661,(2:745.3641519917178,4:853.2718745268918):747.6710373178587):853.4399047732601);
(3:747.6709928947718,(4:755.7217773322229,(1:853.2576978662948,2:747.6794639295779):763.1373388596189):769.8305444419963);
(3:0.684331,(2:0.891978,(1:771.8268107521628,4:0.796281):0.0199005):0.684331);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.0004160201579913397, 0.4849095691166344, 0.5146744136851938,
1, 0.00028804006112146226, 0.4849605144886956, 0.5147514484113218,
2, 0.00011998961263622038, 0.48502981680440477, 0.5148501965419435,
3, 6.318185646513212e-05, 0.4850454657980791, 0.5148913553026061,
4, 4.764825846995636e-05, 0.4850414180931458, 0.5149109366039315,
5, 2.8787306273337784e-05, 0.4850438334713559, 0.5149273821808505,
6, 1.996325920314195e-05, 0.48504142397269445, 0.5149386157260814,
7, 1.6846792748572432e-05, 0.48503630001899595, 0.5149468561445978,
8, 1.5036921536986756e-05, 0.4850296334752536, 0.5149553325574329,
9, 1.2443025809035428e-05, 0.4850225440418919, 0.5149650158851056,
10, 1.1670805315071224e-05, 0.48501342612310344, 0.5149749060233341,
11, 1.1969691131179585e-05, 0.48500368376599473, 0.5149843494966951,
12, 1.1671816829336502e-05, 0.4849943841686508, 0.5149939469699659,
13, 1.0107795100766664e-05, 0.48498485220807247, 0.5150050429497692,
14, 9.789939843327238e-06, 0.48497460003651816, 0.5150156129783435,
15, 1.087297755989652e-05, 0.48496354317972523, 0.5150255867950597,
16, 1.3724961917015599e-05, 0.48495149422245243, 0.5150347837681762,
17, 1.4866966333657776e-05, 0.4849391827271209, 0.5150459532572151,
18, 1.694541426106299e-05, 0.48492497601431217, 0.5150580815223289,
19, 1.912032151321512e-05, 0.4849088862975704, 0.5150719963291657,
20, 2.1433325821726468e-05, 0.48489089186048645, 0.5150876777626399,
21, 2.2219040214220204e-05, 0.48487147143632003, 0.5151063124715299,
22, 2.1450523291334814e-05, 0.4848547272263292, 0.515123825197948,
23, 2.169596521954357e-05, 0.4848361296660628, 0.5151421773144184,
24, 1.9114480813202522e-05, 0.4848179791095608, 0.5151629093542174,
25, 1.7853194942254667e-05, 0.48479828314424306, 0.5151838666071606,
26, 1.4788571095961101e-05, 0.4847778655873609, 0.5152073487862531,
27, 1.3805909382986436e-05, 0.48475530050635085, 0.5152308965299873,
28, 1.1173449713527529e-05, 0.484736435289022, 0.5152523942047458,
29, 9.794623540914556e-06, 0.4847168664405089, 0.5152733418805298,
30, 1.0076363472019111e-05, 0.48469731192427795, 0.5152926146585531,
31, 8.27723709960252e-06, 0.4846805380173331, 0.515311187691724,
32, 6.714228706487001e-06, 0.4846646060713527, 0.5153286826461556,
33, 3.6849641650985267e-06, 0.48465086710651434, 0.5153454508742303,
34, 3.10265820115984e-06, 0.48463620439278515, 0.5153606958946529,
35, 2.7158152412891063e-06, 0.48462066138833193, 0.5153766257447736,
36, 1.8352738915977578e-06, 0.48460505495660106, 0.5153931127169121,
37, 2.1079361341141197e-06, 0.4845891468478998, 0.5154087481629421,
38, 3.2596243443507177e-06, 0.48457287591523324, 0.5154238674101853,
39, 4.607987284062936e-06, 0.48455916569326335, 0.5154362292674746,
40, 4.890155265681387e-06, 0.4845452310766099, 0.515449881717449,
41, 4.0376383887729405e-06, 0.4845335605264148, 0.515462404784926,
42, 2.6744077179661234e-06, 0.4845231987372574, 0.5154741298063998,
43, 1.4200662507550623e-06, 0.4845114319733277, 0.5154871509112675,
44, 1.2481740229315094e-06, 0.48449940081447285, 0.5154993539623195,
45, 7.805658255845266e-07, 0.4844884676289067, 0.5155107547562205,
46, 1.014167368196183e-06, 0.48447750741860235, 0.5155214813633815,
47, 6.977092657591804e-07, 0.48446659205225145, 0.5155327131860856,
48, 1.0059444565377654e-06, 0.48445568640670056, 0.5155433105962323,
49, 1.3896006673359563e-06, 0.48444462884987566, 0.5155539844944519,
50, 1.226283981872154e-06, 0.48443489666503087, 0.5155638799965306,
51, 1.899557006494579e-06, 0.4844250136529837, 0.5155730897369506,
52, 1.6118183753027559e-06, 0.48441707301028963, 0.5155813181158028,
53, 1.392792904129931e-06, 0.4844090050997403, 0.5155896050541553,
54, 2.0990656275742526e-06, 0.48440074301545516, 0.5155971608656155,
55, 2.341459804728643e-06, 0.48439245951850335, 0.5156052019699877,
56, 2.8223673873992323e-06, 0.48438396075444556, 0.5156132198255474,
57, 3.8383729426720654e-06, 0.4843759323582603, 0.5156202322138944,
58, 5.443435049889657e-06, 0.48436751480418555, 0.5156270447067383,
59, 1.1084284329996626e-05, 0.48435734431922794, 0.5156315743406222,
60, 1.5247781307581198e-05, 0.48435270191859775, 0.5156320532451945,
61, 1.7861250090096744e-05, 0.48434796774039, 0.5156341739544659,
62, 2.004929322954707e-05, 0.48434450118660505, 0.5156354524657886,
63, 1.9563711639391745e-05, 0.4843441018867253, 0.5156363373448408,
64, 2.5614809578261748e-05, 0.4843408024742302, 0.5156335856587758,
65, 2.9023986689865086e-05, 0.48433725223930746, 0.5156337267181446,
66, 3.6269592718863487e-05, 0.4843325301478387, 0.5156312032024999,
67, 4.6723530139327355e-05, 0.48432480695497476, 0.5156284724576337,
68, 5.658963553113236e-05, 0.4843183326831771, 0.5156250806250646,
69, 6.411157057802294e-05, 0.4843124132182015, 0.5156234781520956,
70, 6.933319769022267e-05, 0.4843125431614551, 0.5156181265834316,
71, 7.386616357689967e-05, 0.4843120951920536, 0.515614041587277,
72, 7.636710746532604e-05, 0.4843113055824841, 0.5156123302498054,
73, 8.362016298811055e-05, 0.4843072152259316, 0.5156091675480216,
74, 8.643391551817198e-05, 0.48430375318706137, 0.5156098158369802,
75, 8.5985114079571e-05, 0.48430092332500385, 0.5156130944984076,
76, 8.846807529807315e-05, 0.48429523206570496, 0.5156163027968667,
77, 8.792530667246639e-05, 0.4842894020089889, 0.515622675621284,
78, 8.538579629864684e-05, 0.4842831187028026, 0.5156314984359608,
79, 9.414143245159937e-05, 0.4842715136453303, 0.515634347856671,
80, 9.935144392296557e-05, 0.48426003974469206, 0.5156406117460901,
81, 0.00010398182405864388, 0.4842497838177169, 0.5156462372958601,
82, 0.00010757183697974376, 0.48424021328051975, 0.5156522178200543,
83, 0.00011504037081167619, 0.48423164524818957, 0.5156533173180097,
84, 0.00012531679776829385, 0.4842226489851541, 0.5156520371547183,
85, 0.00013707270365333253, 0.48421110872734985, 0.5156518215089702,
86, 0.0001455489241591341, 0.4842007095776226, 0.5156537444406384,
87, 0.00014754424611789326, 0.4841927914701347, 0.5156596672254637,
88, 0.00014702163414832817, 0.48419093280428044, 0.5156620485019553,
89, 0.00014533658462123798, 0.4841898160718364, 0.5156648502859432,
90, 0.00014256528002948442, 0.48418939973218655, 0.5156680379291284,
91, 0.00013593412007107143, 0.4841938273501406, 0.5156702414709781,
92, 0.00012169393901205544, 0.4842010584557531, 0.5156772505469709,
