Optimize time:4.417486623724302
Begin Prob:-27447.793884543302
End Prob:-26700.992881263617
Substitution parameters back:[1, 0.1260153304433964, 0.3036288970168569, 0.11174365187071418, 0.45861212066903256, 5.297248934452799]
Substitution parameters hot:[1, 0.4098362643240586, 0.10614173245896855, 0.31543193275483045, 0.16859007046214247, 3.738980089550723]
Transition parameters:[0.6944271909999159, 0.27511829104972685, 0.4788662524005838]
hscale parameters:85.99546711528464
Trees:
((2:600.4466604018488,1:618.034370715906):618.034370715906,(4:618.034370715906,3:617.8052892190963):618.034370715906);
(2:620.5077339113437,(4:618.035613818807,(1:622.7008918860729,3:618.034370715906):618.034370715906):618.034370715906);
(2:618.034370715906,(3:618.034370715906,(4:618.034370715906,1:625.1208766177846):618.034370715906):618.034370715906);
((2:51635.69103906967,1:53148.15440301533):53148.15440301533,(4:53148.15440301533,3:53128.45443268971):53148.15440301533);
(2:53360.85242635275,(4:53148.26130422997,(1:53549.4540708472,3:53148.15440301533):53148.15440301533):53148.15440301533);
(2:53148.15440301533,(3:53148.15440301533,(4:53148.15440301533,1:53757.5617882626):53148.15440301533):53148.15440301533);

Position, Posteriors1, Posteriors2, Posteriors3, Posteriors4, Posteriors5, Posteriors6,
0, 0.004781755050139188, 0.004781755050139188, 0.004781755050139188, 0.328551577629593, 0.3285515776248119, 0.32855157762720244,
1, 0.28695068041530103, 0.28695068041530103, 0.28695068041530103, 0.046382652262719475, 0.04638265226221326, 0.04638265226255074,
2, 0.32828049224709893, 0.32828049224709893, 0.32828049224709893, 0.0050528404306280994, 0.0050528404305729534, 0.0050528404306097174,
3, 0.2908071786752125, 0.2908071786752125, 0.2908071786752125, 0.04252615400237019, 0.04252615400190606, 0.04252615400206077,
4, 0.003884124146460765, 0.003884124146460765, 0.003884124146446635, 0.32944920853234244, 0.32944920852994536, 0.3294492085311439,
5, 0.025045403598157087, 0.025045403598157087, 0.025045403598157087, 0.30828792908148, 0.30828792907811536, 0.30828792908035846,
6, 0.003899661703473021, 0.003899661703473021, 0.003899661703473021, 0.32943367097513077, 0.32943367097273385, 0.32943367097513077,
7, 0.020943799900725927, 0.020943799900725927, 0.020943799900725927, 0.3123895327790456, 0.3123895327744997, 0.31238953277677267,
8, 0.0036159055389404274, 0.003615905538953582, 0.0036159055389404274, 0.32971742714014096, 0.3297174271365424, 0.3297174271389414,
9, 0.14870995497903938, 0.14870995497903938, 0.14870995497903938, 0.1846233776998425, 0.18462337769782752, 0.18462337769917084,
10, 0.32827605441366026, 0.3282760544148545, 0.32827605441366026, 0.005057278263697969, 0.0050572782636427735, 0.005057278263661172,
11, 0.32872254820138597, 0.32872254820138597, 0.32872254820138597, 0.004610784476822812, 0.00461078447677249, 0.004610784476806038,
12, 0.32776233547608746, 0.32776233547608746, 0.32776233547608746, 0.0055709972031425595, 0.005570997203081758, 0.005570997203102025,
13, 0.15322921784313234, 0.15322921784313234, 0.15322921784313234, 0.18010411483734326, 0.1801041148353776, 0.18010411483603284,
14, 0.2916310565597345, 0.2916310565597345, 0.2916310565597345, 0.04170227611983236, 0.041702276119225515, 0.04170227611952894,
15, 0.3272329725829021, 0.3272329725829021, 0.32723297258171163, 0.006100360097468231, 0.006100360097401653, 0.006100360097446038,
16, 0.004593335720699176, 0.004593335720699176, 0.004593335720699176, 0.3287399969615794, 0.3287399969579916, 0.32873999695918754,
17, 0.32733817901233, 0.32733817901233, 0.32733817901233, 0.005995153668147304, 0.005995153668081872, 0.005995153668125493,
18, 0.0281473933614801, 0.0281473933614801, 0.0281473933614801, 0.3051859393204143, 0.30518593931708354, 0.30518593931930404,
19, 0.02787419620646876, 0.027874196206570164, 0.02787419620646876, 0.30545913647623774, 0.305459136472904, 0.30545913647401524,
20, 0.025674691046076496, 0.025674691046076496, 0.025674691046076496, 0.3076586416360136, 0.30765864163265577, 0.3076586416360136,
21, 0.12498532399152038, 0.12498532399197507, 0.12498532399152038, 0.2083480086898392, 0.20834800868756528, 0.2083480086890812,
22, 0.004163281758400647, 0.004163281758400647, 0.004163281758400647, 0.3291700509234582, 0.3291700509198657, 0.3291700509234582,
