Optimize time:0.7090018123388291
Begin Prob:-26850.783051747676
End Prob:-26556.4771660124
Substitution parameters:[0.21108394002478348, 0.2680135337735975, 0.28294396186461357, 0.23795856433700546, 1.653207754884649]
Trees:
(4:618.0561317576862,(2:618.2971181461679,(1:618.034370715906,3:618.034370715906):618.034370715906):618.034370715906);
((2:618.0352476401264,3:615.642986238018):618.034370715906,(1:618.034370715906,4:618.034370715906):618.034370715906);
(4:0.836154,(3:0.4452,(1:618.034370715906,2:1.55045):1e-06):0.836154);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.9988745278204302, 0.0005977318295662394, 0.0005277394183814479,
1, 0.9992788648290096, 0.00039659683145509334, 0.000324537409228169,
2, 0.9994155763986857, 0.00032246037843970465, 0.00026196228934463514,
3, 0.999773264970413, 0.0001194991817503908, 0.00010723491436075052,
4, 0.9999140967639338, 4.362224939854399e-05, 4.228005529206779e-05,
5, 0.9999627043623239, 1.780756888182408e-05, 1.9487135901149748e-05,
6, 0.9999791378643502, 9.15079646461782e-06, 1.1710407425745918e-05,
7, 0.9999877625108001, 5.54461101163188e-06, 6.691949156590444e-06,
8, 0.9999903792585292, 4.733185093954156e-06, 4.886622938732005e-06,
9, 0.9999959088938353, 2.132364156636976e-06, 1.957807324929364e-06,
10, 0.9999976354293484, 1.217742956632095e-06, 1.1458919265274437e-06,
11, 0.9999983345528789, 8.377268100298198e-07, 8.2678497194363e-07,
12, 0.9999977815375184, 9.849720966588859e-07, 1.2325537053194646e-06,
13, 0.9999966702872326, 1.5230510298154312e-06, 1.8057235167918508e-06,
14, 0.9999979894548435, 8.437292699226222e-07, 1.1658813016928136e-06,
15, 0.9999980046761163, 7.483391900295625e-07, 1.2460537778084558e-06,
16, 0.9999966528795622, 1.0018898117935728e-06, 2.344299394142642e-06,
17, 0.9999937857694293, 1.6845135796846253e-06, 4.528787439634216e-06,
18, 0.9999946757776199, 1.1231888506405357e-06, 4.2001042702159445e-06,
19, 0.9999931052281085, 1.1653438734764547e-06, 5.7285001141543765e-06,
20, 0.9999900297322252, 1.6752605079829723e-06, 8.294075524578594e-06,
21, 0.9999840568559561, 3.5835532590958543e-06, 1.2358661615964337e-05,
22, 0.9999843108701708, 3.91300845988271e-06, 1.1775194216727495e-05,
23, 0.999988191459724, 2.6961959576537385e-06, 9.111414390465865e-06,
24, 0.99998917870869, 2.605158692796443e-06, 8.21520566800059e-06,
25, 0.999986677741229, 3.83776987277559e-06, 9.483563569412112e-06,
26, 0.9999910504411971, 1.967122165857911e-06, 6.981509281425192e-06,
27, 0.9999918573343627, 1.574968042644513e-06, 6.5667700688396026e-06,
28, 0.9999907575356357, 2.0034763275205777e-06, 7.23806089802616e-06,
29, 0.9999876258045148, 3.702866528665366e-06, 8.670400597759285e-06,
30, 0.9999911026202615, 2.3536760119092597e-06, 6.542775672843115e-06,
31, 0.9999897945283541, 2.443795348373808e-06, 7.760752321548927e-06,
32, 0.9999854094903956, 3.4877289871393804e-06, 1.1101852354724954e-05,
33, 0.9999724142238466, 6.254289018053912e-06, 2.1330561342645748e-05,
34, 0.9999413332008952, 1.3977934291091609e-05, 4.468794165331164e-05,
35, 0.9999170279233379, 1.8352053025230345e-05, 6.461910041681512e-05,
36, 0.9999074678557084, 1.995451975047799e-05, 7.257670233604475e-05,
37, 0.9999027516055461, 1.8965350995353854e-05, 7.828211912341101e-05,
38, 0.9998882255648819, 2.2735885314240864e-05, 8.903762346500249e-05,
39, 0.9998870149888703, 2.366632019265836e-05, 8.931776404238556e-05,
40, 0.999897817397639, 2.1876944104734148e-05, 8.030473150233293e-05,
41, 0.9999196240567231, 1.7113884470375842e-05, 6.326113161305997e-05,
42, 0.9999569736808303, 8.787219000625923e-06, 3.42381733670078e-05,
43, 0.9999704916069337, 5.309467406872346e-06, 2.419800079025048e-05,
44, 0.9999756916884986, 4.214052822172787e-06, 2.0093332630313297e-05,
45, 0.9999724429740005, 5.158890000964355e-06, 2.239721193698102e-05,
46, 0.9999765242418847, 4.457474310912583e-06, 1.9017363153631076e-05,
47, 0.9999875623116584, 2.0166553611931433e-06, 1.0420110487119664e-05,
48, 0.9999913029292504, 1.3184635683222432e-06, 7.377685936477097e-06,
49, 0.9999927846625914, 1.1851887722693339e-06, 6.0292255315850255e-06,
50, 0.9999927582146767, 1.8275191156895332e-06, 5.413341411387036e-06,
51, 0.9999950885151171, 1.199489665399037e-06, 3.711070495685981e-06,
52, 0.9999953882431258, 1.2253575099592683e-06, 3.3854733882356154e-06,
53, 0.9999938854166925, 1.7471734760759394e-06, 4.366486493163866e-06,
54, 0.9999908868318538, 3.1072417551911013e-06, 6.005005187190936e-06,
55, 0.9999926269755504, 3.0013166965181347e-06, 4.370782848428172e-06,
56, 0.9999905193739447, 4.371542943832029e-06, 5.108160185096789e-06,
57, 0.9999910601108583, 4.141976080222141e-06, 4.796991772413441e-06,
58, 0.9999891754345445, 5.420759495257823e-06, 5.4028872907151015e-06,
59, 0.9999939154043689, 3.129760428614329e-06, 2.9539166126720426e-06,
60, 0.9999951586259028, 2.391492873525344e-06, 2.448962211674404e-06,
61, 0.9999944545860725, 2.6110044304172775e-06, 2.933491150924517e-06,
62, 0.9999968051794088, 1.4354441803153824e-06, 1.7584575392164625e-06,
63, 0.9999978238216531, 9.460971530877157e-07, 1.2291645182542431e-06,
64, 0.999997434878985, 9.543252393980713e-07, 1.6098799698502522e-06,
65, 0.9999960553764633, 1.4693218575883172e-06, 2.474385241672868e-06,
66, 0.9999978538021717, 7.76012426356595e-07, 1.3692710116996132e-06,
67, 0.999998516018614, 5.311362599779564e-07, 9.519311165532723e-07,
68, 0.9999986925076335, 4.78123213913856e-07, 8.284547766332301e-07,
69, 0.9999985817968133, 4.5866983078473514e-07, 9.58616950362582e-07,
70, 0.9999975907987309, 6.458585171494233e-07, 1.7624247970867763e-06,
71, 0.9999953225597236, 1.1552356965921091e-06, 3.5212854108120288e-06,
72, 0.99999061891902, 2.2879480702184043e-06, 7.092213452924901e-06,
73, 0.9999823357352764, 5.378183730302384e-06, 1.2285160937647047e-05,
74, 0.9999788690524645, 6.545333648553063e-06, 1.4584692444495626e-05,
75, 0.9999797153634146, 5.935093490043865e-06, 1.4348617856621301e-05,
76, 0.9999750367265681, 7.620512019647152e-06, 1.7341838897434675e-05,
77, 0.9999763085839491, 7.423490809003058e-06, 1.6267000310883018e-05,
78, 0.9999709049783527, 9.387691950678547e-06, 1.970640249960323e-05,
79, 0.9999706954514437, 9.326543125300068e-06, 1.9977082015746823e-05,
80, 0.9999630982644174, 1.2540219746589874e-05, 2.4360588520048708e-05,
81, 0.9999594055097751, 1.3410266801130012e-05, 2.718329218021608e-05,
82, 0.999966923796333, 8.812339006859487e-06, 2.4262934953192448e-05,
83, 0.9999634276531073, 8.220771345394825e-06, 2.8350646467733164e-05,
84, 0.999967038432536, 5.617459695261388e-06, 2.734317728448393e-05,
85, 0.9999662052358713, 5.455933244724556e-06, 2.8337899044424953e-05,
