Optimize time:0.23672239224116007
Begin Prob:-27515.482853592115
End Prob:-27492.374265303613
Substitution parameters:[0.21742004524760963, 0.27012356370444196, 0.2781073587166181, 0.2343490323313302, 0.9086388699929084]
Trees:
(2:284.83045322184455,(1:253.38436039148212,(3:281.1553386604778,4:281.0601829424597):290.2170799601027):284.8312200266439);
(2:360.8325847255545,(4:410.1357066585206,(1:854.1021121477182,3:864.5423670128235):309.0177611915662):284.83045322184455);
((2:1.68398,3:0.651477):0.145473,(1:352.47568260068005,4:0.712167):0.145473);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.6276855348774153, 0.1889358290113231, 0.1833786382969759,
1, 0.6417771912759709, 0.18180213624393052, 0.17642067466713862,
2, 0.6548220120827924, 0.17477196740319187, 0.17040602270175442,
3, 0.6693033805866131, 0.16689738158925319, 0.1637992400119407,
4, 0.6841811961760752, 0.15902845857639797, 0.15679034743498843,
5, 0.6979808258581228, 0.15153402874839914, 0.15048514757927267,
6, 0.7058933643877794, 0.14677886565778617, 0.14732777214266343,
7, 0.7068097319906151, 0.1454869582356556, 0.14770331195979408,
8, 0.707953914262617, 0.14389441535045877, 0.14815167257352127,
9, 0.710781403565689, 0.14149017483779924, 0.1477284237839982,
10, 0.7080240759447288, 0.14172553421548, 0.15025039202511986,
11, 0.6980449560141171, 0.1453599451052635, 0.15659510106634333,
12, 0.6860899410388179, 0.15036956289842798, 0.1635404982477916,
13, 0.6748939293358471, 0.15536472874574267, 0.16974134410141226,
14, 0.6565642131848226, 0.1636206223797923, 0.17981516661489805,
15, 0.6340513189393194, 0.17385643943788315, 0.192092243804555,
16, 0.613013494070031, 0.18392034110324287, 0.2030661670075772,
17, 0.5871096035120753, 0.19633724601736852, 0.216553152650291,
18, 0.5725982369181345, 0.20318508069436372, 0.2242166845686343,
19, 0.5504240508820897, 0.2133471154656309, 0.2362288358337903,
20, 0.5265049270606225, 0.2240266190953845, 0.24946845602590803,
21, 0.5119737811243654, 0.2311317629039076, 0.2568944581543204,
22, 0.5053858977683102, 0.2353211991076441, 0.2592929053067717,
23, 0.5001347396289001, 0.23990683303659227, 0.2599584295173488,
24, 0.48615077371657, 0.24878613486119064, 0.26506309360676156,
25, 0.4809299907274978, 0.25313267807251943, 0.26593733338510467,
26, 0.47389840533128363, 0.2580010504554283, 0.26810054639849634,
27, 0.4722294520397503, 0.26001581853652844, 0.26775473161073127,
28, 0.4752430359563921, 0.2595492833848806, 0.26520768284563534,
29, 0.47917709106199413, 0.25821872076004204, 0.26260419036494304,
30, 0.4879827824714661, 0.25431607412622337, 0.2577011455905499,
31, 0.48911827210301795, 0.253980771942045, 0.2569009581448028,
32, 0.4905369965188024, 0.25398761132789066, 0.2554753943435475,
33, 0.49959229098062624, 0.25020191263867, 0.2502057985704322,
34, 0.5083941787756933, 0.24627379920822226, 0.24533202420571604,
35, 0.5134504190124808, 0.2442503929531629, 0.2422991902208524,
36, 0.5254502966584674, 0.23891397130417538, 0.23563573422430886,
37, 0.5354313052607766, 0.2342469697028743, 0.2303217272223337,
38, 0.5417963071158343, 0.23143088925023528, 0.22677280581965673,
39, 0.5445549257866517, 0.23046750942426772, 0.22497756697621418,
40, 0.5455381842603186, 0.2300924310765342, 0.2243693868492426,
41, 0.5456411033905643, 0.23087418976736995, 0.2234847090298224,
42, 0.5455955131383248, 0.23113091787227885, 0.22327357117873053,
43, 0.5454164832570414, 0.23122807081500585, 0.22335544811563227,
44, 0.546098540614414, 0.23112326735254715, 0.22277819421868783,
45, 0.5526660113075245, 0.2274132785432564, 0.21992071233665444,
46, 0.5574308351126136, 0.22432071668967046, 0.21824845038538532,
47, 0.5672659522752126, 0.21853618760809526, 0.2141978623065148,
48, 0.569536898082546, 0.21640077099946892, 0.21406233310771378,
49, 0.5707697545571004, 0.21543602989547103, 0.21379421773550072,
50, 0.5769127240885868, 0.21187937664452117, 0.21120790145454918,
51, 0.5833835874381272, 0.20788790514201824, 0.20872850960856668,
52, 0.5910489188780402, 0.20315857045786173, 0.2057925128515524,
53, 0.5971537826744536, 0.1988944381843019, 0.20395178132944422,
54, 0.598927021189573, 0.19688235792566666, 0.20419062307437172,
55, 0.5943823387763224, 0.1978415488695164, 0.20777611454475037,
56, 0.589068521571412, 0.1998174904149397, 0.2111139902036027,
57, 0.5842831840037518, 0.20195362653485985, 0.21376319165544103,
58, 0.578503475564558, 0.20430189171231264, 0.2171946349189158,
59, 0.5643003191912073, 0.21064500543113665, 0.22505467757282155,
60, 0.5474474099665738, 0.21885992760306625, 0.2336926646250428,
61, 0.5204749276600588, 0.2317363303013519, 0.2477887442327744,
62, 0.5004931117014767, 0.24122347500678248, 0.25828341548518857,
63, 0.4894718129492532, 0.24630523509945737, 0.2642229541442557,
64, 0.4744273005961727, 0.25336217294466085, 0.2722105286507488,
65, 0.4676980431795805, 0.25632845373048235, 0.2759735052822765,
66, 0.4586519195891841, 0.2601054193141244, 0.28124266328975994,
67, 0.4443013970704174, 0.26652250906510927, 0.28917609605755684,
68, 0.43059328263947233, 0.2732251178699025, 0.2961816016837191,
69, 0.42558378452407997, 0.27513720480529463, 0.299279012862855,
70, 0.4261024106493331, 0.27357449940408596, 0.3003230921377526,
71, 0.4297864203184487, 0.27232023800468885, 0.2978933438688579,
72, 0.4334702349177265, 0.2702250071522957, 0.2963047601212859,
73, 0.43842814487512394, 0.26753027660056883, 0.2940415807153811,
74, 0.4435737996090632, 0.26522546483570186, 0.29120073774702254,
75, 0.4487518520066965, 0.26207091733736343, 0.2891772328509466,
76, 0.4552117199007161, 0.2583018791891124, 0.28648640310540624,
77, 0.4666406395177179, 0.2519013058715791, 0.281458056805171,
78, 0.4829939583271982, 0.2430961265489596, 0.2739099173218788,
79, 0.4906315676139938, 0.23831690758285898, 0.27105152700123214,
80, 0.49893949197030374, 0.2337481917879597, 0.267312318440967,
81, 0.5062349425260502, 0.23038007245027264, 0.26338498722266335,
82, 0.5057355698762954, 0.23051293049236235, 0.26375150182724016,
83, 0.5129207053928115, 0.22688392490961337, 0.2601953718941946,
84, 0.5213991584539823, 0.2228150984946124, 0.2557857452491972,
85, 0.5334254802984026, 0.21703488790887226, 0.24953963398815088,
86, 0.5546712172778608, 0.2067514237184411, 0.2385773612003476,
87, 0.5742883508368223, 0.1969568121348253, 0.22875483922311152,
88, 0.6000325404611034, 0.18418634809906498, 0.21578111363596125,
89, 0.6195848452753729, 0.17445599036583428, 0.20595916655550356,
90, 0.6300226281370556, 0.16899539287745552, 0.20098198118272217,
91, 0.6344956622961461, 0.16606261116960372, 0.19944172873161203,
92, 0.6328465993870801, 0.16586798551929197, 0.2012854172933967,
93, 0.6238171906529657, 0.16888365213197737, 0.20729915941455618,
94, 0.6081392067029154, 0.17457981682187595, 0.21728097867225316,
95, 0.5981810745637154, 0.17759415585548277, 0.2242247717787035,
96, 0.5844470750176018, 0.18224569272923746, 0.23330723444977344,
97, 0.5696502495335518, 0.18659923719649799, 0.2437505154655221,
98, 0.5604737388986547, 0.18835353634672514, 0.2511727269499409,
99, 0.5510895847231135, 0.18942998353474536, 0.2594804339372319,
100, 0.5451786446622885, 0.19040542100928176, 0.26441593652357687,
101, 0.5436952113244192, 0.1892874368514833, 0.26701735401883103,
102, 0.5494061876709281, 0.18563167392184693, 0.26496214060197754,
103, 0.5542828439131157, 0.18292778237059085, 0.2627893759138587,
104, 0.5600777713298286, 0.17988492410712914, 0.2600373067615614,
105, 0.5580757080930261, 0.18016777722064295, 0.2617565168851581,
106, 0.5596135511233042, 0.18030321470549887, 0.26008323636916564,
107, 0.5577181266302681, 0.18189888367578466, 0.260382991895145,
108, 0.551289548207316, 0.18552508842622917, 0.2631853655685798,
109, 0.5483596001467524, 0.18906617910803097, 0.2625742229507981,
110, 0.5462089202142307, 0.19266029437978707, 0.26113078761141056,
111, 0.5394460362604635, 0.19841962991022252, 0.26213433603343517,
112, 0.5382121046064601, 0.20158070554411722, 0.2602071920543465,
113, 0.5302852038459569, 0.20770623049953924, 0.26200856785886334,
114, 0.5189350127003385, 0.2150221186961722, 0.2660428708095797,
115, 0.5086801582155073, 0.22159057377686062, 0.26972927021109216,
116, 0.49987735469069167, 0.22785631483725158, 0.2722663326789382,
117, 0.4899206936985389, 0.23396178992422423, 0.2761175185830574,
118, 0.48116438317122395, 0.2392339580662086, 0.27960166096576156,
119, 0.4709764912662051, 0.24465252991095732, 0.2843709810285131,
120, 0.46205146191182644, 0.24918727425149106, 0.28876126604152885,
121, 0.45294835102247394, 0.25509330974316363, 0.2919583414411082,
122, 0.44240249735986237, 0.2613853459981275, 0.2962121588485621,
123, 0.4228859925620655, 0.271799482619466, 0.3053145270249887,
124, 0.3983808245131278, 0.2846986014280744, 0.3169205762637144,
125, 0.39150811559901044, 0.2887568496099713, 0.3197350369943152,
126, 0.37959361357391647, 0.2953682042250806, 0.32503818440483107,
127, 0.37487882765456015, 0.29953143582729824, 0.3255897387219837,
128, 0.3735701232838301, 0.30185609804862273, 0.3245737808713177,
129, 0.37188608799957085, 0.30576562023780435, 0.3223482939650545,
130, 0.3864630838130067, 0.30170297216470876, 0.31183394622593985,
131, 0.39359236847577767, 0.30097032049786665, 0.30543731322895573,
