Optimize time:0.15303508970472549
Begin Prob:-27295.13251914591
End Prob:-27292.045739015048
Substitution parameters:[0.2162740316639998, 0.2730289586020341, 0.2771367042399042, 0.23356030549406187, 0.905820732370441]
Trees:
((3:618.0671068687965,4:645.8118793602143):624.0681108755185,(1:776.3555958833028,2:618.2729587614919):624.0681108755185);
(3:618.6128633800156,(1:614.6128153014909,(2:618.0335010388783,4:639.2953350947851):639.2953350947851):639.2953350947851);
(3:0.772142,(2:0.704527,(1:641.5764178564859,4:1.52474):1e-06):0.772142);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.374827624269631, 0.3125835370646395, 0.3125888377482021,
1, 0.3820989468638107, 0.3089492765966752, 0.3089517756228623,
2, 0.37470293300833546, 0.31264761998725715, 0.3126494460901603,
3, 0.38433707260819366, 0.30782822235725144, 0.30783470412126085,
4, 0.3859019140001371, 0.3070457914064237, 0.3070522936807436,
5, 0.3685011977763293, 0.3157481574004825, 0.3157506439103369,
6, 0.3677956547385518, 0.3160989608442316, 0.31610538350555306,
7, 0.35781573795843397, 0.32108883770237245, 0.32109542342944614,
8, 0.3197361191553428, 0.3401306929779154, 0.3401331869566934,
9, 0.3037893341110984, 0.3481048553572361, 0.348105809623695,
10, 0.29011063610815113, 0.35494423474250764, 0.35494512824197144,
11, 0.2884813773083875, 0.3557580980818788, 0.3557605237024816,
12, 0.28081364322789054, 0.35959150362937126, 0.3595948522368284,
13, 0.28110103052756197, 0.35944623849507984, 0.35945273007038336,
14, 0.29110803387420436, 0.3544417466368402, 0.354450218583141,
15, 0.3216117421302462, 0.33919107898822687, 0.33919717797412224,
16, 0.3621558266640169, 0.3189184615811342, 0.3189257108474301,
17, 0.3708127187662899, 0.3145919510557762, 0.31459532927105066,
18, 0.3160753441291032, 0.34196143330858275, 0.3419632216540507,
19, 0.29045802712182983, 0.3547704031759092, 0.3547715687961652,
20, 0.2835054320978218, 0.3582462649378579, 0.35824830205731645,
21, 0.27078999749323934, 0.3646026765583389, 0.3646073250395587,
22, 0.26364709158407973, 0.36817371138180843, 0.3681791961262904,
23, 0.259490699840452, 0.3702500956981035, 0.37025920355366126,
24, 0.2612290180968819, 0.3693810409016148, 0.3693899400944754,
25, 0.2708903291037575, 0.3645526867829426, 0.36455698320738283,
26, 0.2927981259354089, 0.3535995277609564, 0.35360234539708596,
27, 0.3364301773936788, 0.33178292915164914, 0.33178689254981486,
28, 0.3501915837377717, 0.32489996319593456, 0.32490845216310893,
29, 0.34447572968659224, 0.3277576975816895, 0.32776657182694413,
30, 0.35449195639621117, 0.32275054605059333, 0.3227574966480016,
31, 0.3265834477854413, 0.33670506743939754, 0.33671148387063365,
32, 0.3263643868042771, 0.33681536359861947, 0.33682024868992455,
33, 0.35722675941903886, 0.3213838591775107, 0.3213893804985724,
34, 0.35105156741652166, 0.324470724245827, 0.3244777074331569,
35, 0.31454118888184013, 0.3427272423590221, 0.34273156785449826,
36, 0.3022859289327565, 0.3488550301751932, 0.34885903998660994,
37, 0.2894933932349575, 0.35525150853883636, 0.3552550973211229,
38, 0.28849853900958394, 0.3557479118735293, 0.355753548210067,
39, 0.30541514471712594, 0.3472909730521881, 0.3472938813249718,
40, 0.3345059793701244, 0.33274467038851485, 0.33274934933397105,
41, 0.33662180917820905, 0.3316889566386798, 0.33168923327562133,
42, 0.3172134361973998, 0.34139349042002765, 0.3413930724758575,
43, 0.30576277801957696, 0.34711853412241345, 0.34711868695148607,
44, 0.31250617661646135, 0.34374588139052287, 0.34374794108522594,
45, 0.3411971299032533, 0.32939860321228204, 0.3294042659773917,
46, 0.3451673698400266, 0.32741456913801253, 0.32741806011598096,
47, 0.32225555721206883, 0.3388703078543344, 0.3388741340255109,
48, 0.3319433784566551, 0.3340251090358074, 0.33403151160087535,
49, 0.3076220954603725, 0.3461863596371125, 0.34619154399719665,
50, 0.3032862232620563, 0.3483535267236813, 0.34836024910979146,
51, 0.3203634339750574, 0.33981582218244155, 0.3398207429389688,
52, 0.34574041354933777, 0.3271282541269736, 0.32713133141971285,
53, 0.3452885923766607, 0.32735378292855793, 0.32735762379006933,
54, 0.3188610184554291, 0.3405657283161177, 0.3405732523250834,
55, 0.3024646216125862, 0.3487643465824746, 0.34877103090036543,
56, 0.3089154091755672, 0.3455380820679458, 0.3455465078506086,
57, 0.31801887750191477, 0.3409868214916496, 0.3409943001012743,
58, 0.35708339303862713, 0.3214570245871742, 0.3214595814678358,
59, 0.32536318175334816, 0.3373185318227873, 0.33731828551883414,
60, 0.2933814947230775, 0.3533073496108127, 0.3533111547603818,
61, 0.2828412299579424, 0.3585783722647244, 0.358580396872204,
62, 0.2821285881122954, 0.35893467420879166, 0.35893673677420296,
63, 0.277205232270982, 0.3613968307204238, 0.36139793610286386,
