Optimize time:0.48082790891329447
Begin Prob:-27137.243152476407
End Prob:-27007.644429746117
Substitution parameters:[0.21207109322411521, 0.26781319341683685, 0.2800813991330771, 0.24003431422597082, 1.719185972418117]
Trees:
(4:741.3566903999583,(2:761.8679596312643,(1:626.0989528645545,3:689.5857179535709):970.5831744088634):970.5837118988258);
(4:740.5830560272291,(3:736.0682856828018,(1:740.080065142696,2:695.0486199546292):707.8873132238313):695.0486199546292);
(4:0.728849,(1:708.1704795743791,(2:1.19518,3:0.57464):1e-06):0.728849);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.00922364331702919, 0.506351505089188, 0.4844248502147187,
1, 0.007824272402778946, 0.5070868192113965, 0.48508890700998136,
2, 0.006684540334536456, 0.5076897635343357, 0.48562569475345424,
3, 0.0058557966233648675, 0.5081339920178685, 0.4860102099850211,
4, 0.005058720479227985, 0.5085624506039604, 0.4863788275443867,
5, 0.004225734013826815, 0.5090096734937137, 0.4867645911170426,
6, 0.0033498880352147305, 0.5094786922452034, 0.4871714183434363,
7, 0.0029698437565277083, 0.5096938359545132, 0.4873363189134031,
8, 0.0027505695271676615, 0.5098265002080242, 0.48742292888929034,
9, 0.002688320382377063, 0.5098787345259645, 0.48743294371759227,
10, 0.002549178782206909, 0.5099705336018571, 0.4874802862393731,
11, 0.0023128737112544295, 0.5101122183477536, 0.48757490656660835,
12, 0.001965955018053534, 0.5103107080933488, 0.48772333551546254,
13, 0.001444383939227722, 0.5105988678201114, 0.4879567468654929,
14, 0.000890579820871344, 0.510903947159822, 0.4882054716450122,
15, 0.00045998130390879037, 0.511146218631731, 0.4883937986921945,
16, 0.0003666868811862935, 0.5112147513644651, 0.48841856038464054,
17, 0.00022362318879076692, 0.5113090061274966, 0.48846736931331153,
18, 0.00017145623784106683, 0.5113563272325696, 0.4884722151578477,
19, 0.00011668465603378994, 0.5114052793205853, 0.4884780346507736,
20, 5.71954261649877e-05, 0.5114562484728782, 0.4884865547297191,
21, 3.1149515396031066e-05, 0.5114898195219493, 0.4884790295903859,
22, 1.4719896866180048e-05, 0.5115181610018983, 0.4884671177262425,
23, 1.0928230151025512e-05, 0.5115392011938961, 0.48844986920289013,
24, 8.782654735022332e-06, 0.5115593533089237, 0.48843186266163063,
