Optimize time:0.40594617433018154
Begin Prob:-27158.385636189123
End Prob:-26946.277521762157
Substitution parameters:[0.21556220764285516, 0.271413570509501, 0.2812886626792229, 0.23173555916842106, 1.3003592330235778]
Trees:
(3:246.34534400552232,(1:236.06880487389634,(2:246.34534400552232,4:246.34534400552232):236.06880487389634):937.5823779204312);
(3:220.15237670398582,(2:215.15163556580765,(1:242.50729851617857,4:174.28767011907834):234.89636660465726):152.5568412738576);
(3:0.853716,(4:0.630487,(1:233.76611014551287,2:0.610844):0.0427033):0.853716);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.008461482799777492, 0.5220481441020965, 0.46949037056261234,
1, 0.007493649491524514, 0.5225856442606891, 0.469920703711467,
2, 0.00583900622503818, 0.5234811995413254, 0.47067979169791746,
3, 0.004748303344151353, 0.5240779517352756, 0.4711737423859821,
4, 0.0033247489155818336, 0.5248389873592821, 0.4718362611918685,
5, 0.0022594584381220276, 0.5254064981655255, 0.4723340408620823,
6, 0.0012016421243636734, 0.5259678149510563, 0.47283054039049416,
7, 0.0009421417228631063, 0.5261156802586543, 0.47294217548193196,
8, 0.0007375110736312235, 0.5262346810334759, 0.4730278053549701,
9, 0.0005057089791303301, 0.5263646475486767, 0.47312964093581317,
10, 0.00024276560269772063, 0.5265077505681339, 0.4732494812940278,
11, 0.0001571279690581033, 0.5265595138576368, 0.4732833556371703,
12, 9.524921109589888e-05, 0.5265947580229664, 0.4733099902279936,
13, 5.031064577170067e-05, 0.5266170669553536, 0.4733326198646891,
14, 3.430697724945669e-05, 0.5266243792512736, 0.47334131123650336,
15, 1.7541518665540665e-05, 0.52662230006565, 0.4733601558811599,
16, 1.5015484220508367e-05, 0.5266135518537773, 0.4733714301287777,
17, 1.1486436610459829e-05, 0.5266075694582306, 0.47338094157007904,
18, 1.1109117848873365e-05, 0.5265998812324321, 0.4733890071157083,
19, 8.83143414223536e-06, 0.5265902292757957, 0.4734009367546713,
20, 8.147696724471863e-06, 0.5265813749788382, 0.4734104747880437,
21, 8.364389941921509e-06, 0.5265731505123019, 0.47341848255813396,
22, 9.6573400817455e-06, 0.5265629533872451, 0.4734273867334187,
23, 1.0534017271464387e-05, 0.5265526542573121, 0.4734368091872555,
24, 9.812799930143784e-06, 0.5265416650666033, 0.4734485195934369,
25, 1.019261478680245e-05, 0.5265246910040872, 0.4734651138421018,
26, 9.322992735255256e-06, 0.5265067016619057, 0.4734839728050644,
27, 9.312281697145297e-06, 0.5264893076715002, 0.47350137750548194,
28, 6.751586616429163e-06, 0.5264664914648206, 0.47352675440757586,
29, 4.289364112390411e-06, 0.5264392005623955, 0.47355650753490774,
30, 3.899945614263333e-06, 0.5264107281454323, 0.4735853693690842,
31, 4.6650132781077675e-06, 0.5263815684684444, 0.4736137639795609,
32, 3.235245479665555e-06, 0.5263525621439817, 0.47364420007180813,
33, 1.3827395176226018e-06, 0.5263233964426619, 0.47367521827796794,
34, 1.3243536661645391e-06, 0.5262939108557153, 0.4737047622519003,
35, 2.926243641189364e-06, 0.5262641473424876, 0.473732923874488,
36, 2.483641348286361e-06, 0.5262285377208319, 0.47376897609819535,
37, 1.6825107763433972e-06, 0.5262011576491102, 0.4737971573011864,
38, 1.5796213849156233e-06, 0.5261732909880215, 0.4738251268523517,
39, 3.7619147186465993e-06, 0.526144895208982, 0.4738513403370578,
40, 4.516329303471138e-06, 0.5261145313502544, 0.4738809497820716,
41, 3.662434085959867e-06, 0.5260834647018399, 0.4739128703265954,
42, 6.804638582414555e-06, 0.5260509879370118, 0.47394220488695693,
43, 6.314840818890846e-06, 0.5260146259944866, 0.4739790566273383,
44, 5.816485729765967e-06, 0.5259868339445436, 0.4740073470325014,
45, 3.4501919468304817e-06, 0.5259584481992539, 0.4740380990717615,
46, 4.771474666003787e-06, 0.5259288384717345, 0.4740663875183515,
47, 5.1453116120001456e-06, 0.5259002577524858, 0.4740945944030165,
48, 4.000691227946842e-06, 0.5258709437154477, 0.4741250530588905,
49, 3.4713738664341253e-06, 0.5258429318713613, 0.4741535942211255,
50, 3.6919160027118893e-06, 0.525816408448202, 0.4741798971035205,
51, 3.735581066171723e-06, 0.5257980131892404, 0.4741982486967664,
52, 5.515742562694768e-06, 0.525778587644519, 0.4742158940783205,
53, 7.493303350088042e-06, 0.5257615508851777, 0.4742309532761542,
54, 1.1280736583263205e-05, 0.5257452391012305, 0.4742434776247731,
55, 1.3876108287635747e-05, 0.525730153875753, 0.4742559674783065,
