Optimize time:0.32387029091517133
Begin Prob:-27021.13459760258
End Prob:-26941.41336848069
Substitution parameters:[0.2676212630352769, 0.20459207500959095, 0.2089126782048475, 0.31887398375028475, 1.9627183501390546]
Trees:
(3:642.8351300266919,(2:609.2211746695053,(1:527.8667939803934,4:736.0545523788821):735.0197198621846):527.8645171363755);
(3:527.8645171363755,(1:617.2715441081823,(2:733.0202172065874,4:718.7578163015886):618.0343282156415):737.5390827113689);
(3:527.8645171363755,(4:0.693122,(1:0.551798,2:0.80591):0.0437049):1.03043);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.2846011889906054, 0.35748393567816694, 0.3579148765551268,
1, 0.2784215119599699, 0.3619606622380753, 0.3596178270273547,
2, 0.45994268138366506, 0.2679096315335857, 0.2721476883079538,
3, 0.4847433654065192, 0.26174453325915525, 0.25351210255811063,
4, 0.32748313842667964, 0.33244761973525955, 0.34006924306285913,
5, 0.466599031559978, 0.26505813162717523, 0.26834283803752307,
6, 0.48681598187632713, 0.26025818524513894, 0.25292583410395986,
7, 0.23098197209592802, 0.3842795644584517, 0.3847384646705091,
8, 0.18929770907558685, 0.4052599905115717, 0.40544230163600997,
9, 0.47886650124825014, 0.26473636633995223, 0.2563971336365478,
10, 0.22232069227414725, 0.3886938618495835, 0.3889854471017592,
11, 0.3029820991719925, 0.34840307714905505, 0.3486148249036407,
12, 0.2220159077374782, 0.38883568752821696, 0.3891484059594544,
13, 0.2838909728120345, 0.3577431966847847, 0.35836583172693204,
14, 0.3280817788843969, 0.3369338497830735, 0.33498437255486485,
15, 0.30328964934840763, 0.3482522785444657, 0.3484580733310106,
16, 0.2771655922539509, 0.361535380388038, 0.3612990285812886,
17, 0.23667168494115223, 0.3813215110341348, 0.382006805245484,
18, 0.3490087905229508, 0.3269505696865035, 0.32404064101061225,
19, 0.48917834462957355, 0.2591902489399017, 0.25163140765170594,
20, 0.29790990167881276, 0.3522170824041462, 0.34987301713607843,
21, 0.3323023132617441, 0.33476968635749044, 0.33292800159963953,
22, 0.33236309868570185, 0.3347388252898919, 0.332898077244421,
23, 0.32825597212045127, 0.33685235201690317, 0.3348916770835326,
24, 0.34216853750244364, 0.33047023350193666, 0.3273612302172934,
25, 0.25078861125641827, 0.3742909769206225, 0.37492041304462337,
26, 0.4818636326150045, 0.2627829079412666, 0.25535346066502923,
27, 0.4639918886690029, 0.26607690917863186, 0.2699312033738106,
28, 0.46643286425042546, 0.2651372795429282, 0.2684298574277749,
29, 0.27646840141928636, 0.3614236365603583, 0.3621079632435533,
30, 0.4572919970759562, 0.269185879610902, 0.2735221245358601,
31, 0.28165589820500503, 0.3589191359935507, 0.3594249670222774,
32, 0.306548607987331, 0.34798689359711826, 0.3454644996362312,
33, 0.2654185563298079, 0.3675783055790817, 0.36700313931162476,
34, 0.2263451210773776, 0.38672008515557615, 0.3869347949882752,
35, 0.30119658826075746, 0.35106486374167717, 0.3477385492181417,
36, 0.23468642954973726, 0.3822560920909207, 0.38305747958008296,
37, 0.2364721122979791, 0.3817522734255221, 0.3817756154977297,
38, 0.32692675920145564, 0.3328409832636468, 0.34023225875545604,
39, 0.26894264763070863, 0.365643941623886, 0.3654134119662173,
40, 0.20002790278674235, 0.39990971625316335, 0.4000623821793275,
41, 0.48479075536983207, 0.26157189429632033, 0.2536373515548291,
42, 0.24819628021149162, 0.3757248447010784, 0.37607887630900805,
43, 0.2425069294044206, 0.37778863318393574, 0.37970443863322584,
44, 0.3319700719018153, 0.3349298108487197, 0.3331001184708074,
45, 0.2221949221235448, 0.38874819183176607, 0.38905688726595516,
46, 0.36941216635424184, 0.314804714404933, 0.3157831204643784,
47, 0.2759215895101484, 0.36171363368110493, 0.3623647780332877,
48, 0.3733403164558885, 0.3100435127982765, 0.3166161719706586,
49, 0.2221926079822725, 0.3887425891234457, 0.3890648041214011,
50, 0.32656361298646497, 0.33754705945344315, 0.3358893287878709,
51, 0.3716072016697351, 0.31117164546995, 0.3172211540878708,
52, 0.3386491384768417, 0.33020461683223096, 0.3311462459172782,
53, 0.29766081280378676, 0.35104256707357817, 0.35129662134959666,
54, 0.3179432340049233, 0.342610582641729, 0.33944618457919684,
55, 0.3711686443242013, 0.31126052234271745, 0.317570834560905,
56, 0.3359913205378568, 0.32843734478506287, 0.33557133590679844,
57, 0.2449503057845556, 0.3778383480298978, 0.3772113474160465,
58, 0.3669128250158553, 0.3161036042784039, 0.3169835719376312,
59, 0.2790579361098553, 0.3606229740897016, 0.36031909103100834,
60, 0.3180974719735386, 0.3425372852227141, 0.3393652440349061,
61, 0.4684300355685109, 0.264383713686508, 0.26718625197727935,
62, 0.1893574570772893, 0.405216545897849, 0.40542599825660736,
63, 0.284408793712209, 0.35758074974517995, 0.35801045777600005,
64, 0.3178544656813185, 0.34266089175085507, 0.3394846438026377,
65, 0.33914977136825786, 0.33013860489551294, 0.3307116249699352,
66, 0.2447376536826188, 0.3779524426884305, 0.3773099048625469,
67, 0.2366517280462898, 0.38132744540822017, 0.3820208277803243,
68, 0.36924131502339275, 0.3148775323975169, 0.31588115381297743,
69, 0.2829075065889768, 0.3595237620436946, 0.3575687326018345,
70, 0.2530422623530878, 0.37341806447695886, 0.37353967440302194,
71, 0.48534783167013384, 0.2612146667230125, 0.25343750283835603,
72, 0.30708043908565597, 0.34772705517882624, 0.345192506968058,
73, 0.3382095055956341, 0.3304108829266139, 0.33137961270985133,
74, 0.1988746884907418, 0.4003546336640816, 0.400770679077404,
75, 0.19868311579697567, 0.400451255747832, 0.4008656296880795,
76, 0.2051293853516812, 0.3973183311207919, 0.39755228476111965,
77, 0.3420333709866039, 0.33053630210339563, 0.32743032814405454,
78, 0.3075850575043826, 0.3460658357334243, 0.3463491079956656,
79, 0.4678164015318036, 0.26454229858770667, 0.26764130111376744,
80, 0.33771610010838204, 0.33059130644747675, 0.33169259467754875,
81, 0.19982532526060365, 0.39999899300983044, 0.40017568296374534,
82, 0.27599015360426876, 0.36166601987928865, 0.36234382775098994,
83, 0.4594726833528249, 0.26813381250072477, 0.2723935053814895,
