Optimize time:0.14159546103742388
Begin Prob:-27008.118478195556
End Prob:-26998.83344068668
Substitution parameters:[0.2675518186712677, 0.20167912743011, 0.21338549681250282, 0.3173835570861196, 1.4219730373507211]
Trees:
(1:627.9204738433496,(2:596.2487304989058,(3:381.9666292840938,4:381.9666292840938):381.9666292840938):381.9666292840938);
(1:629.6727414058539,(3:381.9666292840938,(2:381.9666292840938,4:626.1649813410705):596.6009793527868):628.0066132635209);
(1:0.856909,(4:0.792448,(2:381.9666292840938,3:0.875466):0.030406):0.856909);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.5301374366074125, 0.2593312613208617, 0.2105313045313295,
1, 0.5303537967523977, 0.259250826055882, 0.21039537965105592,
2, 0.5305301763722456, 0.25919070894049995, 0.21027911714645414,
3, 0.5307217053276488, 0.2591237176176606, 0.21015457951480557,
4, 0.5309148081579418, 0.2590560618661501, 0.21002913243562174,
5, 0.5310911990847875, 0.25899700551366217, 0.20991179786313924,
6, 0.5312759449495025, 0.25893458907171063, 0.20978946844018373,
7, 0.531466715442534, 0.2588690950028502, 0.20966419201591188,
8, 0.5316472444839333, 0.25880774990053107, 0.20954500807544235,
9, 0.5318370777260828, 0.2587415461206089, 0.2094213786138585,
10, 0.5320078756711889, 0.258685067741988, 0.20930705904692418,
11, 0.5321642575674848, 0.2586354641526111, 0.20920028074274805,
12, 0.532315869272142, 0.2585875553763601, 0.20909657781452223,
13, 0.532459511839069, 0.25854364971862615, 0.2089968409054003,
14, 0.5326084789483212, 0.25849581633182567, 0.2088957071822107,
15, 0.5327754170590586, 0.2584398491649782, 0.20878473623745122,
16, 0.5329530051374982, 0.2583792584086119, 0.20866773891510865,
17, 0.5331020514219071, 0.25833341210668126, 0.20856453893246182,
18, 0.5332655707738017, 0.2582788562208977, 0.20845557546525573,
19, 0.5334383073042811, 0.25821947454892386, 0.20834222060504312,
20, 0.5336217268451743, 0.25815545260566436, 0.2082228230074217,
21, 0.533821279815295, 0.258081640334807, 0.20809708230817028,
22, 0.5340302401726154, 0.25800291286322147, 0.20796684942392152,
23, 0.5342578048433494, 0.2579157763014242, 0.2078264213148648,
24, 0.5345011551619947, 0.2578206334330812, 0.20767821386124294,
25, 0.5347404557635609, 0.2577273790658227, 0.20753216762642984,
26, 0.5349896132351809, 0.25762986105526764, 0.20738052816594102,
27, 0.5352332935338947, 0.25753440756665125, 0.20723230135593426,
28, 0.535491911171358, 0.25743006947863617, 0.2070780218045077,
29, 0.5357669673167438, 0.2573172660527737, 0.20691576908583764,
30, 0.5360377902215072, 0.2572065649610138, 0.20675564726997384,
31, 0.5363038804917595, 0.25709754232466064, 0.2065985796332401,
32, 0.5365680664230253, 0.25698810258350524, 0.20644383344292647,
33, 0.5368517509450725, 0.2568720103025413, 0.20627624119965243,
34, 0.537156619010743, 0.25674491672440336, 0.20609846671139354,
35, 0.537423764711434, 0.2566368581406814, 0.20593937959243314,
36, 0.5376890048683775, 0.2565283831088931, 0.2057826144684875,
37, 0.5379529721749222, 0.25642148345376325, 0.20562554681957118,
38, 0.5381816117747806, 0.2563325154143601, 0.20548587525699777,
39, 0.5383658144780505, 0.25626604606591213, 0.20536814190387695,
40, 0.5385450578106211, 0.256201289538435, 0.20525365509952212,
41, 0.5387396075984607, 0.25612872672520043, 0.20513166812302627,
42, 0.538949164020616, 0.2560471243354827, 0.20500371408900633,
43, 0.5391555113158624, 0.25596663551412985, 0.20487785561601635,
44, 0.5393583118408257, 0.25588686415760115, 0.20475482644993134,
45, 0.5395827274694398, 0.25579964343343176, 0.20461763154271503,
46, 0.539790386304919, 0.2557203675352355, 0.2044892486065488,
47, 0.5399930186605169, 0.2556428332553366, 0.20436415053214702,
48, 0.5402156365431335, 0.25555483654926553, 0.204229529357142,
49, 0.5404286120361435, 0.2554714207956388, 0.20409996961845833,
50, 0.5406471213432621, 0.2553839643146443, 0.20396891679152013,
51, 0.5408751485966247, 0.2552915239617325, 0.20383332988957403,
52, 0.5411067708458117, 0.25519639302956804, 0.20369683857351709,
53, 0.5413418478919093, 0.2550986454380027, 0.2035595091169358,
54, 0.5415923337119487, 0.2549916342299918, 0.20341603450560336,
55, 0.5418014225497138, 0.25490569717695966, 0.20329288272182913,
56, 0.54202705326393, 0.2548097059887228, 0.20316324319429876,
57, 0.5422622443994298, 0.2547086966860679, 0.20302906136180585,
58, 0.542517850032381, 0.2545969759748283, 0.20288517643875262,
59, 0.5427347833327922, 0.25450511017276894, 0.20276010894018134,
60, 0.5429641634983577, 0.254406455606843, 0.2026293833434128,
61, 0.5432117961515627, 0.2543015582862517, 0.2024866480102795,
62, 0.5434713912615737, 0.2541914403539588, 0.2023371708309699,
63, 0.5437296125978198, 0.2540808935643469, 0.20218949628489633,
64, 0.5439864630360641, 0.25396991865894314, 0.20204362075139992,
65, 0.5442469830125664, 0.2538562091660786, 0.20189681026771558,
66, 0.5445151669334325, 0.2537393142373734, 0.2017455212728425,
67, 0.5447947384142983, 0.25361634164554503, 0.20158892238645215,
68, 0.545090685122349, 0.253485016407996, 0.20142430091390687,
69, 0.5453864441875379, 0.25335378192134284, 0.20125977633494588,
70, 0.5456809423718291, 0.25322411488802093, 0.2010949451837602,
71, 0.5459912361765918, 0.2530891734400461, 0.20091959282927024,
72, 0.5462713444863991, 0.25296982569575516, 0.20075883226477115,
73, 0.5465152776165538, 0.2528690478570226, 0.2006156769728609,
74, 0.5467573602810164, 0.2527678643545315, 0.20047477781347048,
75, 0.5470056923088551, 0.2526634739986746, 0.20033083614260072,
76, 0.5472337197339271, 0.2525688112097066, 0.20019747150862927,
77, 0.5474610217800109, 0.2524736148878612, 0.2000653657835533,
78, 0.5476777315838194, 0.2523827159475409, 0.19993955492131943,
79, 0.5478902301198473, 0.2522934140124224, 0.19981635832001118,
80, 0.5480977105894014, 0.2522058777164993, 0.1996964141481971,
81, 0.548301006436619, 0.2521199303762482, 0.19957906563965155,
82, 0.5485151886637241, 0.2520281403104678, 0.199456673477972,
83, 0.5487275694557908, 0.25193594547236786, 0.19933648752669492,
84, 0.5489555477143867, 0.2518357467442117, 0.19920870799530424,
85, 0.5491455931332976, 0.2517551141111385, 0.1990992952109691,
86, 0.5493332818388762, 0.25167649010795184, 0.19899023050854445,
87, 0.5495269319913663, 0.25159345977293357, 0.19887961068992233,
88, 0.5497182430743796, 0.25151167614769915, 0.19877008323232712,
89, 0.549916866826421, 0.25142627679576746, 0.1986568588315184,
90, 0.5501119902386449, 0.2513416105600148, 0.1985464016563996,
91, 0.5503107267973852, 0.2512545168609523, 0.19843475879601002,
92, 0.5505049982798979, 0.2511690419906196, 0.1983259621816911,
93, 0.5507125171172873, 0.25107567347380144, 0.19821181186286588,
94, 0.5509216411262738, 0.25098161885825754, 0.19809674246955783,
95, 0.5511300610344094, 0.2508870371294587, 0.1979829042894744,
96, 0.5513504885250488, 0.2507871461333148, 0.1978623677944812,
97, 0.5515762209555969, 0.2506838383118306, 0.1977399431868451,
98, 0.5518192178155887, 0.25056996954231464, 0.1976108150973958,
99, 0.552059999114852, 0.25045733472012593, 0.197482668620509,
100, 0.5522864902988016, 0.2503522724742529, 0.19736123968046473,
101, 0.5525311346357221, 0.25024093522075946, 0.19722793259841584,
102, 0.5527813682295329, 0.25012550740718403, 0.19709312681628197,
103, 0.5530208702763665, 0.2500144828092165, 0.19696464936859717,
104, 0.5532714832277595, 0.2498985342350717, 0.1968299849912169,
105, 0.5535075581003106, 0.24978947749219702, 0.19670296686304709,
106, 0.5537093565937724, 0.24969812134164066, 0.19659252451889309,
107, 0.5539135133474826, 0.24960508697133937, 0.19648140213782306,
108, 0.5540993614060344, 0.2495208742011171, 0.19637976684904018,
109, 0.5542828646565351, 0.2494386649083746, 0.19627847289039674,
110, 0.5544619535709819, 0.2493580636352595, 0.19617998524928668,
111, 0.5546561549487271, 0.24927046071715875, 0.19607338678945502,
112, 0.5548681394513452, 0.2491766991042919, 0.19595516390092796,
113, 0.5550769451877609, 0.24908407026383525, 0.1958389870024234,
114, 0.5552717631041771, 0.24899885420770027, 0.19572938514347596,
115, 0.5554658899149042, 0.2489131139860349, 0.19562099855297313,
116, 0.5556421761456384, 0.24883668257797464, 0.19552114372945667,
117, 0.5558345003016685, 0.2487504502051653, 0.19541505194711536,
118, 0.5560226986289776, 0.24866580174442315, 0.19531150208205167,
119, 0.5561664734404703, 0.2486039668572727, 0.19522956215698983,
120, 0.5563246491804363, 0.2485373162200175, 0.19513803705216495,
121, 0.5564653232867317, 0.24847981294556293, 0.19505486621724885,
122, 0.5566016844291699, 0.24842387706772398, 0.19497444095556432,
123, 0.5567552500652702, 0.24836203664126216, 0.19488271574758054,
124, 0.5569234594194019, 0.24829130660979318, 0.19478523642561543,
125, 0.5570939858751253, 0.24821892557132816, 0.19468709100942247,
126, 0.5572475071662584, 0.2481547708794317, 0.19459772440785866,
127, 0.5574156707789687, 0.2480817201284969, 0.19450261154530052,
128, 0.5575807440433534, 0.2480097719976646, 0.19440948641338485,
129, 0.5577129181022256, 0.24795487496393936, 0.19433220938767487,
130, 0.5578126562019663, 0.24791681229281431, 0.1942705339606729,
131, 0.5579117448002914, 0.24787823002902817, 0.19421002762612125,
132, 0.5580140819919825, 0.24783716534414343, 0.19414875511831609,
133, 0.5581086859385486, 0.2478000659027365, 0.19409125061228003,
134, 0.5582029360222334, 0.24776315684526726, 0.19403390958605415,
135, 0.5582939795082326, 0.24772789278092008, 0.193978130164016,
136, 0.5583764629285046, 0.24769634194541476, 0.19392719757975296,
137, 0.5584729877040919, 0.24766009915643628, 0.19386691559076338,
138, 0.5585658166069827, 0.24762563354498274, 0.1938085522989336,
139, 0.5586677366519244, 0.2475871498978483, 0.19374511590399432,
140, 0.5587798830574708, 0.24754305692940332, 0.19367706246667152,
141, 0.5589083652391527, 0.2474888900172619, 0.19360274719706055,
142, 0.558994109967446, 0.24745673718947933, 0.19354915529779126,
143, 0.5590807231348888, 0.24742421072322096, 0.1934950685973693,
144, 0.5591661293615798, 0.2473912626797003, 0.1934426104167626,
145, 0.5592469708862481, 0.24735999971454134, 0.19339303185554893,
146, 0.559320133142018, 0.2473326815177743, 0.19334718779687723,
147, 0.5593799897112967, 0.2473117171325976, 0.1933082956139029,
148, 0.5594126372571276, 0.24730511610688138, 0.19328224909424827,
149, 0.559460009410821, 0.2472907455954896, 0.1932492474523637,
150, 0.5595044223766245, 0.2472786053854076, 0.193216974696538,
151, 0.5595090494193912, 0.2472870983520955, 0.19320385468940088,
152, 0.5595284830659412, 0.24728768361117393, 0.19318383578273052,
153, 0.5595403141208727, 0.24729218383463547, 0.19316750450585277,
154, 0.5595434660524007, 0.24730101430402215, 0.19315552210589707,
155, 0.5595631997116067, 0.24730413790203112, 0.19313266484965014,
156, 0.5595996226478982, 0.24729846675812311, 0.19310191305769964,
157, 0.5596516747667831, 0.24728442371150064, 0.19306390398272866,
158, 0.5597197834636743, 0.24726291266096753, 0.19301730633471903,
159, 0.5597519510821697, 0.2472601683931837, 0.19298788298313654,
160, 0.5597829290880648, 0.2472570024292392, 0.19296007094175718,
161, 0.5598109627200297, 0.24725488971237716, 0.19293415002758446,
162, 0.5598456173448483, 0.2472494038346588, 0.19290498128169653,
163, 0.5598874123807259, 0.2472409423519558, 0.19287164773013685,
164, 0.5599239824512726, 0.24723438390206562, 0.19284163611057253,
165, 0.5599583384825052, 0.24722974941228507, 0.19281191456844504,
166, 0.5600027500448165, 0.2472195791032377, 0.19277767331414924,
167, 0.5600465278370651, 0.24720889250121716, 0.19274458212383663,
168, 0.5601018351047563, 0.24719182483312077, 0.19270634252372562,
169, 0.5601732072653831, 0.2471672807327868, 0.19265951446499607,
170, 0.5602575291306312, 0.24713490538167668, 0.19260756794967382,
171, 0.5603514368666246, 0.24709736439180713, 0.19255120120102348,
172, 0.5604485899636664, 0.24705734444367808, 0.19249406805318248,
173, 0.5605283461040113, 0.24702576225396328, 0.19244589410141594,
174, 0.5606153089009087, 0.24699117481046926, 0.19239351875007407,
175, 0.5607157447419564, 0.2469496167295655, 0.19233464098712647,
176, 0.5608129729416855, 0.2469097081088185, 0.19227732140694123,
177, 0.5609247261147604, 0.24686303885780542, 0.1922122374874725,
178, 0.5610435050826972, 0.24681286841134464, 0.19214362896541656,
179, 0.5611657717937536, 0.24676034385834783, 0.19207388680935272,
180, 0.5613046999549921, 0.24669751687676494, 0.19199778563005027,
181, 0.5614581638271648, 0.24662582658509077, 0.1919160120491965,
182, 0.5616093332882635, 0.24655610987643772, 0.19183455929785997,
183, 0.5617628056011239, 0.2464847513286696, 0.191752445532368,
184, 0.561926844438087, 0.2464076665058123, 0.19166549151761406,
185, 0.5620800851329141, 0.24633500302286557, 0.19158491430809554,
186, 0.5622441715855738, 0.24625598891380535, 0.1914998419666188,
187, 0.5624105704036023, 0.24617509912061664, 0.19141433294240734,
188, 0.562569036280371, 0.24609829032987507, 0.19133267585832395,
189, 0.5627395002725339, 0.2460148533619659, 0.1912456488336785,
190, 0.5629011348282101, 0.2459352757240554, 0.19116359191327142,
191, 0.5630576639947599, 0.24585770579250482, 0.19108463267756232,
192, 0.5631800302991548, 0.24579788948432596, 0.1910220826788321,
193, 0.5633103095910268, 0.24573476953628073, 0.1909549233372481,
194, 0.5634577863235453, 0.2456625873115762, 0.19087962882928228,
195, 0.5636126564829375, 0.24558730557819478, 0.19080004040353035,
196, 0.5637644741641427, 0.24551312798902886, 0.19072240031179796,
197, 0.5639329122745228, 0.2454286925603989, 0.1906383976338396,
198, 0.5641036755309545, 0.24534260178030404, 0.1905537251603345,
199, 0.5642827250190974, 0.24525305209360784, 0.19046422535923954,
200, 0.5644279917746975, 0.24518122901059156, 0.19039078168458123,
201, 0.5645870416344642, 0.24510226183896683, 0.19031069899812314,
202, 0.5647532577974314, 0.2450202630019514, 0.19022648167173103,
203, 0.5648790748497876, 0.2449591943304851, 0.19016173329373715,
204, 0.5650155962713899, 0.24489184536713, 0.19009256083544543,
205, 0.5651490954115383, 0.24482559025574224, 0.190025316809181,
206, 0.5652747940947604, 0.24476335708079594, 0.18996185129837417,
207, 0.5654020436569187, 0.24470045840253368, 0.18989750041270337,
208, 0.5655135166094779, 0.24464524395298654, 0.1898412419124796,
209, 0.5656210510515716, 0.24459155962538792, 0.1897873917991396,
210, 0.5657502118585078, 0.2445301435437388, 0.18971964707271968,
211, 0.5658766194011755, 0.2444697438204437, 0.18965363925217535,
212, 0.5659992211698187, 0.24441130424121388, 0.18958947706297763,
213, 0.5661060772520116, 0.2443605292096677, 0.18953339601081376,
214, 0.5661862446633038, 0.2443238934535859, 0.1894898643589325,
215, 0.5662672860390412, 0.24428688136513266, 0.18944583507235568,
216, 0.5663616909729121, 0.24424176868526684, 0.18939654282130902,
217, 0.5664665945369084, 0.24419086407203316, 0.18934254386915936,
218, 0.5665313498853052, 0.24416082066369704, 0.18930783192962014,
219, 0.566588480813985, 0.2441347126254629, 0.18927680904140787,
220, 0.5666601051064158, 0.24410106092107006, 0.18923883645198578,
221, 0.5667280796587658, 0.24406917915515733, 0.18920274366491255,
222, 0.566786295380523, 0.2440413400494898, 0.18917236704605078,
223, 0.5668441728673717, 0.24401368797857587, 0.18914214163166976,
224, 0.5669184640649619, 0.2439784313083405, 0.18910310710467548,
225, 0.56700326551197, 0.24393699665939422, 0.18905974030765527,
226, 0.5670969563577237, 0.24389081847156058, 0.18901222764754957,
227, 0.5672075829775768, 0.24383569997941898, 0.18895671951944887,
228, 0.5673232266000796, 0.2437773214755582, 0.18889945440128478,
229, 0.5674539101755934, 0.2437109912659163, 0.18883510103614476,
230, 0.5675862325296968, 0.2436432546289195, 0.18877051531748443,
231, 0.5677158024975995, 0.2435765389561843, 0.18870766102357678,
232, 0.5678407602509639, 0.2435115519405274, 0.18864769028800737,
233, 0.5679819961314797, 0.24343648998347955, 0.18858151636514298,
234, 0.5681255305017456, 0.24335979017806475, 0.18851468180119174,
235, 0.5682749030456917, 0.24327876017222305, 0.1884463392605001,
236, 0.5684348107668374, 0.2431919913597544, 0.18837320035134839,
237, 0.5685811696876858, 0.24311251051184443, 0.18830632227915947,
238, 0.5687268872534365, 0.24303252048119026, 0.1882405947423822,
239, 0.5688817077921478, 0.24294766421807037, 0.18817063046855334,
240, 0.5690414436264416, 0.24285959912841754, 0.1880989597229965,
241, 0.5692185245110111, 0.24276539483173284, 0.1880160831369624,
242, 0.5694091310371563, 0.24266301750352365, 0.1879278539418976,
243, 0.5695908359179068, 0.24256456647915411, 0.18784460008482592,
244, 0.5697814783056303, 0.24246138973075845, 0.18775713444656947,
245, 0.5699389179116199, 0.24237561190772397, 0.18768547266613125,
246, 0.570098675181275, 0.24228818508865727, 0.18761314221422243,
247, 0.5702758589095591, 0.2421915371020045, 0.18753260647280845,
248, 0.570462295204424, 0.24208994230133746, 0.1874477649776943,
249, 0.5706660495308822, 0.24198026827818342, 0.1873536846755328,
250, 0.5708788595284726, 0.24186580650852432, 0.1872553364467186,
251, 0.5710475003761237, 0.2417743414283739, 0.1871781606791327,
252, 0.5712210913128231, 0.24167964928761376, 0.18709926188485002,
253, 0.5713908891239341, 0.2415868076409388, 0.18702230572251632,
254, 0.5715773253689242, 0.241483675256203, 0.1869390018622838,
255, 0.5717707605804935, 0.24137695570510198, 0.18685228620395974,
256, 0.5719640591809091, 0.241270318995969, 0.18676562431129662,
257, 0.5721655506635994, 0.2411602167290584, 0.1866742350977622,
258, 0.5723764271519868, 0.2410450949825067, 0.1865784803549852,
259, 0.5725706261608529, 0.2409388306172081, 0.18649054571202128,
