Optimize time:0.719202808936437
Begin Prob:-27250.510211198187
End Prob:-26961.98955639767
Substitution parameters:[0.26932806488315814, 0.19984934068024984, 0.21110303086713791, 0.3197195635694542, 0.9326562574933799]
Trees:
((2:999.9999215812713,4:999.9999215812713):999.9999215812713,(3:999.9999215812713,1:999.9999215812713):999.9999215812713);
(3:917.8573276202334,(4:991.8760745750477,(2:991.8760745750477,1:936.4779334801008):917.8567486068878):991.8760745750477);
(3:1.08673,(2:238.58033869607092,(1:1.80794,4:0.469382):1e-06):1.08673);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.0004867861049821034, 0.0004867861049821034, 0.9990264265560591,
1, 0.00045746187871147147, 0.00045746187871147147, 0.9990850750098057,
2, 0.00043138259468176353, 0.00043138259468176353, 0.9991372335744111,
3, 0.0004182637185785765, 0.0004182637185785765, 0.9991634713250529,
4, 0.00040803009585513013, 0.00040803009585513013, 0.9991839385735364,
5, 0.0003956426972319353, 0.0003956426972319353, 0.9992087133712543,
6, 0.0003851527097169086, 0.0003851527097169086, 0.9992296933464894,
7, 0.0003756508536146194, 0.0003756508536146194, 0.9992486970627744,
8, 0.00036416953800858437, 0.00036416953800858437, 0.9992716596934123,
9, 0.00035396450088715815, 0.00035396450088715815, 0.9992920697664812,
10, 0.0003420020346762012, 0.0003420020346762012, 0.9993159947006376,
11, 0.0003277751527517055, 0.0003277751527517055, 0.9993444484640926,
12, 0.0003149080328894054, 0.0003149080328894054, 0.9993701826998884,
13, 0.0002993719476173553, 0.0002993719476173553, 0.999401254873932,
14, 0.00028058441060463396, 0.00028058441060565474, 0.999438829946852,
15, 0.00025756328154732, 0.00025756328154732, 0.9994848722085172,
16, 0.00024326030062852912, 0.00024326030062852912, 0.9995134781669045,
17, 0.0002259959279443637, 0.00022599592794518588, 0.9995480069153291,
18, 0.00020547362210606305, 0.00020547362210681055, 0.9995890515233107,
19, 0.00018952270763600239, 0.00018952270763669186, 0.9996209533518418,
20, 0.00017961557563369159, 0.00017961557563434503, 0.999640767617012,
21, 0.00017097539410971206, 0.00017097539410971206, 0.9996580479803528,
22, 0.0001605214082827573, 0.00016052140828334128, 0.9996789559546104,
23, 0.00015236029707502515, 0.00015236029707557943, 0.999695278178626,
24, 0.0001443888275061734, 0.00014438882750669868, 0.9997112211156026,
25, 0.00013717946825531272, 0.00013717946825581178, 0.9997256398324823,
26, 0.00012833810067392515, 0.00012833810067392515, 0.999743322567091,
27, 0.00012369460980667758, 0.00012369460980712758, 0.9997526095464542,
28, 0.00011807955884551964, 0.00011807955884594922, 0.999763839646813,
29, 0.00011119058686833465, 0.00011119058686873915, 0.9997776175911168,
30, 0.000105255120294663, 0.00010525512029504593, 0.9997894885253963,
31, 9.79750819867707e-05, 9.79750819867707e-05, 0.9998040486022588,
32, 9.13901560206366e-05, 9.139015602096908e-05, 0.9998172184542289,
33, 8.371261321343984e-05, 8.371261321343984e-05, 0.9998325735362112,
34, 7.688486953499355e-05, 7.688486953499355e-05, 0.9998462290282899,
35, 7.158148794711825e-05, 7.158148794711825e-05, 0.9998568357922208,
36, 6.525672043862201e-05, 6.525672043885941e-05, 0.9998694853287807,
37, 5.7502178445933403e-05, 5.7502178445933403e-05, 0.9998849944129549,
38, 5.093013174396491e-05, 5.093013174396491e-05, 0.999898138503817,
39, 4.287398938363939e-05, 4.2873989383795365e-05, 0.999914250790012,
40, 3.6044695588904295e-05, 3.6044695588904295e-05, 0.9999279093729005,
41, 2.9969654555406245e-05, 2.9969654555515276e-05, 0.999940059456348,
42, 2.6913948817679442e-05, 2.6913948817777352e-05, 0.9999461708694216,
43, 2.4541469345565255e-05, 2.4541469345565255e-05, 0.9999509158301823,
44, 2.2925389921902568e-05, 2.292538992198597e-05, 0.9999541479881789,
45, 2.166838120117346e-05, 2.166838120125229e-05, 0.9999566620031795,
46, 2.0483131033132424e-05, 2.0483131033206943e-05, 0.9999590325048302,
47, 1.941255543006483e-05, 1.941255543013545e-05, 0.9999611736573297,
48, 1.8764305342593487e-05, 1.8764305342593487e-05, 0.9999624701580109,
49, 1.7955718866106117e-05, 1.795571886617144e-05, 0.9999640873329989,
50, 1.695334732515995e-05, 1.6953347325221625e-05, 0.9999660920730954,
51, 1.606397503529897e-05, 1.606397503535741e-05, 0.9999678708150137,
52, 1.564259671381444e-05, 1.564259671381444e-05, 0.9999687135733752,
53, 1.5220347301224353e-05, 1.5220347301279723e-05, 0.9999695580713479,
54, 1.4685939473550987e-05, 1.4685939473604415e-05, 0.9999706268848308,
55, 1.420614967678162e-05, 1.4206149676833303e-05, 0.9999715864649644,
56, 1.39359918727024e-05, 1.39359918727531e-05, 0.99997212678056,
57, 1.3588903791810454e-05, 1.358890379185989e-05, 0.9999728209569295,
58, 1.3145713347907811e-05, 1.3145713347955635e-05, 0.999973707337681,
59, 1.2898217560905776e-05, 1.28982175609527e-05, 0.9999742023300129,
60, 1.2687924426148701e-05, 1.268792442619486e-05, 0.9999746229168948,
61, 1.2406498013178782e-05, 1.2406498013223917e-05, 0.9999751857708502,
62, 1.217037019371321e-05, 1.2170370193757486e-05, 0.9999756580270996,
63, 1.1871218301981803e-05, 1.187121830202499e-05, 0.9999762563292609,
64, 1.1612055354996093e-05, 1.1612055355038338e-05, 0.9999767746526705,
65, 1.1281157409743822e-05, 1.1281157409784862e-05, 0.9999774364513473,
66, 1.1079125781779425e-05, 1.107912578181973e-05, 0.9999778405162556,
67, 1.0814182050388658e-05, 1.0814182050428e-05, 0.9999783704017329,
68, 1.060041988655463e-05, 1.0600419886593195e-05, 0.9999787979278463,
69, 1.038527855942713e-05, 1.0385278559464913e-05, 0.9999792282116731,
70, 1.0175067499119951e-05, 1.0175067499156968e-05, 0.9999796486333252,
71, 1.0009342813557483e-05, 1.0009342813593897e-05, 0.9999799800865216,
72, 9.788034329874865e-06, 9.788034329910473e-06, 0.9999804227033637,
73, 9.59810050088431e-06, 9.598100500919227e-06, 0.999980802570108,
74, 9.412568010863292e-06, 9.412568010897534e-06, 0.9999811736332536,
75, 9.169597008150328e-06, 9.169597008183686e-06, 0.999981659578156,
76, 8.973499452596032e-06, 8.973499452628678e-06, 0.999982051774259,
77, 8.802253291672435e-06, 8.802253291704457e-06, 0.9999823942693231,
78, 8.571995511274565e-06, 8.571995511336936e-06, 0.9999828547894204,
79, 8.277919916826103e-06, 8.277919916886333e-06, 0.999983442938819,
80, 8.120887786429788e-06, 8.120887786488874e-06, 0.9999837570003787,
81, 7.90942545305144e-06, 7.909425453080215e-06, 0.9999841799231868,
82, 7.70241592935281e-06, 7.702415929380832e-06, 0.9999845939441766,
83, 7.437194824447192e-06, 7.437194824474248e-06, 0.999985124386197,
84, 7.275355547000251e-06, 7.2753555470267184e-06, 0.9999854480669608,
85, 7.167582858351175e-06, 7.167582858377251e-06, 0.9999856636140917,
86, 7.0245331125433345e-06, 7.024533112594444e-06, 0.9999859497115983,
87, 6.9314274507852975e-06, 6.9314274508105145e-06, 0.9999861359225825,
88, 6.855521018354995e-06, 6.855521018379935e-06, 0.9999862877369827,
89, 6.7372254436975136e-06, 6.737225443722023e-06, 0.9999865243260803,
90, 6.62166901235138e-06, 6.621669012375469e-06, 0.9999867554365102,
91, 6.459458014275162e-06, 6.459458014322161e-06, 0.9999870798563021,
92, 6.245000666168855e-06, 6.245000666214293e-06, 0.9999875087721917,
93, 6.168495150835031e-06, 6.168495150857472e-06, 0.9999876617836807,
94, 6.133517673173201e-06, 6.1335176731955145e-06, 0.9999877317375145,
95, 6.061408657248409e-06, 6.0614086572925115e-06, 0.9999878759525115,
96, 5.987576856801509e-06, 5.9875768568232914e-06, 0.9999880236162918,
97, 5.874483108309247e-06, 5.874483108330618e-06, 0.9999882498085787,
