Optimize time:0.5007670886649026
Begin Prob:-27087.544062573543
End Prob:-27056.77539715402
Substitution parameters:[0.26920241500045927, 0.19743835817438993, 0.21616935308232185, 0.31718987374282903, 2.8493834451342956]
Trees:
((4:763.9322585681878,2:763.9322585681878):761.8195813439676,(1:763.9322585681878,3:766.3531597074632):763.9318827401812);
(3:763.9322585681878,(4:764.8012494603418,(1:763.7134620986999,2:760.1229231594386):763.9322585681878):763.9322585681878);
(3:0.878778,(2:0.63123,(1:763.9435985769858,4:0.625315):1e-06):0.878778);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.16121669319507811, 0.4197262899056917, 0.4190570171236097,
1, 0.13294010686949434, 0.4339961028022759, 0.43306379054939476,
2, 0.12326177618264395, 0.4389275333364088, 0.4378106907034258,
3, 0.13590975150791978, 0.43256233006988626, 0.4315279186460493,
4, 0.14536988712587035, 0.42787620589602, 0.4267539072012826,
5, 0.1247542974329862, 0.4382832491678709, 0.4369624536247726,
6, 0.12945933981655544, 0.43588911382532897, 0.4346515465789237,
7, 0.15292636538463034, 0.42401197103622684, 0.42306166380203963,
8, 0.15165060107184156, 0.4245987838328519, 0.42375061531735353,
9, 0.14817332768924513, 0.426361606037481, 0.4254650664966982,
10, 0.13627161600567336, 0.43244888931053327, 0.43127949490638956,
11, 0.14503722720597276, 0.4280979971053176, 0.42686477591241284,
12, 0.15889095058817457, 0.42118256253156455, 0.4199264871043336,
13, 0.14830418539975276, 0.42658168475344205, 0.4251141300705424,
14, 0.15543803239721463, 0.42303541088715413, 0.42152655694030783,
15, 0.19612895821952586, 0.4025449342952827, 0.40132610771006727,
16, 0.20441902489714336, 0.39832306655705474, 0.39725790876872896,
17, 0.20616166464629612, 0.39748810213979546, 0.3963502334360053,
18, 0.1717468473735302, 0.4148356203542162, 0.41341753249405205,
19, 0.15872182758919406, 0.4214627925065138, 0.41981538012493375,
20, 0.17493926816197755, 0.4133242898293194, 0.4117364422296215,
21, 0.17163006981552245, 0.41501249156342435, 0.4133574388416244,
22, 0.19425387817831882, 0.4036217348027641, 0.4021243872397125,
23, 0.2183434020854895, 0.3915283965685938, 0.3901282015653879,
24, 0.20701961409303027, 0.39724891349591546, 0.39573147262985214,
25, 0.19554361707979806, 0.40307923758254094, 0.4013771455588838,
26, 0.21218463074860439, 0.39473978779458435, 0.39307558167869316,
27, 0.21022251278685097, 0.39575924498019915, 0.3940182424548858,
28, 0.2324841602838165, 0.38458056423815146, 0.3829352756990578,
29, 0.2243647121219269, 0.38865395958049603, 0.3869813285205542,
30, 0.2533764982230355, 0.3740171520224077, 0.3726063499766141,
31, 0.3191030931466236, 0.3409162397914643, 0.33998066728588594,
32, 0.3575634994034082, 0.3215575976275319, 0.32087890319214746,
33, 0.3771902118259843, 0.31167072455765976, 0.3111390638411093,
34, 0.366883997694433, 0.3167914514043377, 0.31632455112740715,
35, 0.33245491679138134, 0.3340536828141321, 0.33349140062009175,
36, 0.2634930278664332, 0.3686276313223599, 0.36787934103703596,
37, 0.24060925786405749, 0.3800271154045657, 0.37936362695650094,
38, 0.2354158864660293, 0.3825922796239937, 0.38199183413511606,
39, 0.20483808546742444, 0.3979363494511067, 0.39722556530487274,
40, 0.18022997646100838, 0.4102980800050777, 0.4094719437577947,
41, 0.1771633260207782, 0.4117953161357319, 0.4110413580653577,
42, 0.17044337510082783, 0.4152052568327352, 0.4143513682883719,
43, 0.19394652669037177, 0.40334925070044747, 0.40270422283114615,
44, 0.19681950531984693, 0.4018603326259501, 0.4013201622760024,
45, 0.1689773674884228, 0.4157638013962039, 0.41525883133754987,
46, 0.14805876483665525, 0.42619530459677624, 0.42574593078924355,
47, 0.1359693401748956, 0.43222808148083813, 0.4318025785640565,
48, 0.14150548951474187, 0.4294076756916851, 0.429086835013551,
49, 0.14506245001509246, 0.4275897452829698, 0.4273478049224063,
50, 0.12753110668277975, 0.4363646826923557, 0.4361042108433686,
51, 0.12564062107626192, 0.43729628697169365, 0.43706309217147715,
52, 0.1350121974610067, 0.43257940759833796, 0.43240839516056445,
53, 0.14087757558434083, 0.42963323988494373, 0.42948918474924674,
54, 0.13805335718155168, 0.43113249132166365, 0.4308141517146704,
55, 0.15181244428543098, 0.4242487135100311, 0.4239388424246686,
56, 0.18832642734065236, 0.40588162443884385, 0.4057919484415994,
57, 0.2042457424337131, 0.3978564899013412, 0.3978977678833964,
58, 0.22035886917836428, 0.38980452108806884, 0.38983660995227093,
59, 0.26707563327346384, 0.36634549900928187, 0.36657886793497946,
60, 0.28795686626823214, 0.355870168490438, 0.3561729654600938,
61, 0.28422765662871485, 0.3577630308477779, 0.3580093127438797,
62, 0.3003229924867317, 0.34974740191297127, 0.34992960581978905,
63, 0.29730335548598963, 0.3513189328069896, 0.35137771192553224,
64, 0.27499432456762685, 0.36256991547534473, 0.3624357601758243,
65, 0.2531232714511524, 0.3736784198870823, 0.37319830888208766,
66, 0.26519364012345364, 0.36769249283103117, 0.36711386726531703,
