Optimize time:0.8677511355612013
Begin Prob:-27959.023144095245
End Prob:-26747.211980423253
Substitution parameters:[0.268018342493484, 0.20121011041593653, 0.21534375729592103, 0.31542778979465846, 0.7017410694559613]
Trees:
(1:999.9999215812713,(2:999.9999215812713,(3:999.9999215812713,4:999.9999215812713):999.9999215812713):999.9999215812713);
(1:999.9999215812713,(4:999.9999215812713,(2:999.9999215812713,3:999.9999215812713):999.9999215812713):999.9999215812713);
(1:1.25837,(3:0.205438,(2:502.1220869512363,4:1.46271):1e-06):1.25837);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.000244046789307805, 0.000244046789307805, 0.9995119059223408,
1, 0.00020130069210708845, 0.00020130069210708845, 0.9995973981139266,
2, 0.00018006304680879051, 0.00018006304680879051, 0.9996398734034252,
3, 0.0001461136964763751, 0.0001461136964763751, 0.9997077721061246,
4, 0.00011926602198405074, 0.00011926602198405074, 0.9997614674510794,
5, 8.972520794869311e-05, 8.972520794869311e-05, 0.9998205490789615,
6, 4.3075235373424964e-05, 4.3075235373424964e-05, 0.9999138490207017,
7, 2.420815048165655e-05, 2.420815048165655e-05, 0.9999515831921346,
8, 1.657869767598108e-05, 1.657869767598108e-05, 0.9999668420973107,
9, 1.3496323144962348e-05, 1.3496323144962348e-05, 0.9999730068453355,
10, 8.563254562912629e-06, 8.563254562912629e-06, 0.9999828729826407,
11, 4.961395119187302e-06, 4.961395119187302e-06, 0.9999900767017024,
12, 2.758825437179422e-06, 2.758825437179422e-06, 0.9999944818380211,
13, 1.5203436118480744e-06, 1.5203436118480744e-06, 0.9999969588034988,
14, 8.23904470270125e-07, 8.23904470270125e-07, 0.9999983516804547,
15, 4.78106450488467e-07, 4.78106450488467e-07, 0.999999043277515,
16, 2.033972882575223e-07, 2.033972882575223e-07, 0.9999995926956137,
17, 9.241763213115129e-08, 9.241763213115129e-08, 0.9999998146559109,
18, 4.7845252033603256e-08, 4.7845252033603256e-08, 0.9999999038009311,
19, 3.2446358675876374e-08, 3.2446358675876374e-08, 0.9999999346000571,
20, 2.0547160468843126e-08, 2.0547160468843126e-08, 0.9999999583997132,
21, 1.7391672730382262e-08, 1.7391672730382262e-08, 0.9999999647116062,
22, 1.6053292678259474e-08, 1.6053292678259474e-08, 0.9999999673891585,
23, 1.739283505258843e-08, 1.739283505258843e-08, 0.9999999647079683,
24, 1.3486827045290014e-08, 1.3486827045290014e-08, 0.9999999725223464,
25, 1.07060447761889e-08, 1.07060447761889e-08, 0.9999999780811779,
26, 8.94240795966857e-09, 8.94240795966857e-09, 0.9999999816063794,
27, 9.473444497412155e-09, 9.473444497412155e-09, 0.9999999805477275,
28, 6.217472286186651e-09, 6.217472286186651e-09, 0.9999999870560715,
29, 4.16496080547369e-09, 4.16496080547369e-09, 0.9999999911633495,
30, 4.419237207067793e-09, 4.419237207067793e-09, 0.9999999906503945,
31, 5.068024119972592e-09, 5.068024119972592e-09, 0.9999999893552741,
32, 6.3324127053998045e-09, 6.3324127053998045e-09, 0.9999999868268789,
33, 9.443937884168648e-09, 9.443937884168648e-09, 0.9999999806022972,
34, 1.5986817631756854e-08, 1.5986817631756854e-08, 0.9999999675164878,
35, 2.7342577325479636e-08, 2.7342577325479636e-08, 0.9999999448045871,
36, 3.184236717077316e-08, 3.184236717077316e-08, 0.9999999358078661,
37, 2.8738367661670458e-08, 2.8738367661670458e-08, 0.9999999420142575,
38, 2.9386715935607046e-08, 2.9386715935607046e-08, 0.9999999407154991,
39, 2.487501316440135e-08, 2.487501316440135e-08, 0.999999949741324,
40, 2.082859952405745e-08, 2.082859952405745e-08, 0.9999999578358265,
41, 1.9030030104930867e-08, 1.9030030104930867e-08, 0.9999999614374254,
42, 2.464049994557255e-08, 2.464049994557255e-08, 0.9999999502142612,
43, 2.58826813533125e-08, 2.58826813533125e-08, 0.9999999477295218,
44, 2.2287458389692043e-08, 2.2287458389692043e-08, 0.9999999549145296,
45, 2.2351455949568088e-08, 2.2351455949568088e-08, 0.9999999547835624,
46, 2.7493947494438513e-08, 2.7493947494438513e-08, 0.9999999444989969,
47, 2.72437270474219e-08, 2.72437270474219e-08, 0.9999999449974,
