Optimize time:0.38296771546204883
Begin Prob:-27394.389340244743
End Prob:-27327.614632745648
Substitution parameters:[0.21845226986667388, 0.26972487954461455, 0.2800950704024478, 0.23172778018626375, 1.6137035886037023]
Trees:
((2:857.273835952485,4:884.4895853258315):705.1186358388304,(1:867.2010785634404,3:884.4786261419152):867.2010785634404);
(1:482.77965378869453,(4:863.7288933025586,(2:690.9833146420469,3:482.77965378869453):690.9833146420469):873.4688753253179);
(1:639.3205856818779,(2:0.802082,(3:1.29347,4:0.719847):1e-06):0.66365);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.0080339227150538, 0.49577199581188597, 0.4961940840335295,
1, 0.0073489771756460875, 0.49611405693690996, 0.49653696844783296,
2, 0.006464940694732748, 0.49655560647488045, 0.4969794553899277,
3, 0.005247386126106235, 0.4971638380977885, 0.4975887783355992,
4, 0.004402435555772658, 0.4975858516063879, 0.4980117153965442,
5, 0.0036049857701119454, 0.4979841276053391, 0.4984108891851262,
6, 0.003360907647842937, 0.49810584373948635, 0.4985332511749,
7, 0.003177160391669702, 0.49819740686898906, 0.4986254352992602,
8, 0.0029285766959053004, 0.4983213781569475, 0.49875004770824405,
9, 0.0025624576526678197, 0.49850408895452336, 0.49893345595467614,
10, 0.00212609929142761, 0.49872190048155124, 0.4991520027888515,
11, 0.0018909089224758051, 0.4988391774512614, 0.4992699161869771,
12, 0.0017406934376892978, 0.4989140007160851, 0.49934530840851615,
13, 0.0015857693408979987, 0.498991178089572, 0.49942305513109,
14, 0.001389588332816564, 0.49908898462260065, 0.49952142960541007,
15, 0.0012401400069273817, 0.4991634342068742, 0.4995964283469859,
16, 0.0011428858384842447, 0.49921181202672266, 0.4996453046974703,
17, 0.0010379790874018178, 0.49926400486874045, 0.49969801860679347,
18, 0.0009737159243496823, 0.49929588613581577, 0.4997304005013812,
19, 0.0009231783223134966, 0.4993209061381948, 0.4997559181017151,
20, 0.0008983211998724836, 0.49933309261267356, 0.49976858874943864,
21, 0.0008596655053981789, 0.4993521867555465, 0.4997881503015872,
22, 0.0008026210615242599, 0.4993804563039045, 0.49981692519718895,
23, 0.0007301308771732993, 0.4994164580035038, 0.49985341368422515,
24, 0.0006366343713858504, 0.4994629420431852, 0.4999004261516866,
