Optimize time:0.7236964415841632
Begin Prob:-26929.48230753695
End Prob:-26713.999124470567
Substitution parameters:[0.2197380460826905, 0.27218184263014483, 0.27601394147334374, 0.23206616981382097, 1.7382351602719306]
Trees:
(3:381.9666292840938,(2:428.60413547419824,(1:359.96992776182145,4:440.28472493008843):0.001045085379340727):381.9668019096905);
(3:368.09807281741513,(1:381.96599308506217,(2:428.2366577552511,4:252.71348047946645):428.2366577552511):264.96230131958515);
(3:0.778784,(4:0.473696,(1:381.9666292840938,2:1.40403):1e-06):0.778784);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.9827654976765436, 0.007250479297029628, 0.009984020744362136,
1, 0.9903000541742516, 0.0031340083082702667, 0.006565935237553909,
2, 0.9926780060214005, 0.00189184729192524, 0.005430144406278194,
3, 0.993413371406505, 0.0015193427358802857, 0.005067283576611605,
4, 0.9952145138424744, 0.000679518781500983, 0.004105965096442181,
5, 0.9957747429736435, 0.000426012487263663, 0.003799242260699254,
6, 0.9958978803643872, 0.0003539629145902257, 0.003748154443223843,
7, 0.9957209373649141, 0.0003447985209939239, 0.003934261836220601,
8, 0.994803934604957, 0.00039030074021068924, 0.00480576238010685,
9, 0.9927144523312972, 0.0005380660858850453, 0.006747479308572074,
10, 0.9873445964325399, 0.0009484954279667096, 0.011706905863407144,
11, 0.9733826657801186, 0.002362345535036185, 0.024254986411973753,
12, 0.9662559741254386, 0.002939896398914429, 0.03080412720052599,
13, 0.9437276361326842, 0.004865716275903009, 0.05140664531502054,
14, 0.898379212854102, 0.011656352099203245, 0.0899644327712027,
15, 0.7076466903288368, 0.03446722309237921, 0.25788608430191956,
16, 0.6401893612208485, 0.040340845046163885, 0.31946979145601934,
17, 0.6183090058597839, 0.04153814449656772, 0.34015284736783313,
18, 0.5466516892904948, 0.04556616753551174, 0.4077821408981601,
19, 0.3655861074919721, 0.057287513838999174, 0.5771263763916255,
20, 0.30746752226794133, 0.0595384389272886, 0.6329940365271847,
21, 0.2833259779786271, 0.05988743763054093, 0.6567865821151774,
22, 0.27495867356510073, 0.05965415222006404, 0.6653871719374235,
23, 0.27204764575304635, 0.059197755017002, 0.668754596952883,
24, 0.27161999805064324, 0.05817096599726613, 0.6702090336761536,
25, 0.2691880508051986, 0.05750572629548132, 0.673306220623694,
26, 0.2689990405821884, 0.05627080793053261, 0.6747301492117654,
27, 0.2657329159621356, 0.05521790686591921, 0.679049174898341,
28, 0.2583595216022298, 0.054799511067087144, 0.6868409650562349,
29, 0.22500690702871473, 0.05521655123164471, 0.7197765394681661,
30, 0.08246345403523629, 0.05866795283738307, 0.8588685908537178,
31, 0.044275169262285856, 0.05978194529115593, 0.8959428831764646,
32, 0.034069995068884834, 0.05934191348729293, 0.9065880891721512,
33, 0.03150129337037672, 0.05851717533230272, 0.9099815290282408,
34, 0.020427196934166916, 0.05769206367887426, 0.9218807371173257,
35, 0.01768044733001751, 0.056644314520120295, 0.9256752358791924,
36, 0.008451861366553032, 0.05599550492673152, 0.9355526314375135,
37, 0.005143905819605127, 0.05458420514137757, 0.9402718867679396,
38, 0.004303113316127307, 0.05314275748446371, 0.9425541269279893,
39, 0.003967741987490142, 0.05174251826249411, 0.9442897374765162,
40, 0.0038377658328410855, 0.050048897883836097, 0.9461133340097431,
41, 0.003417825340654586, 0.048713429990818576, 0.9478687423960286,
42, 0.0032078409457259763, 0.04695721780450121, 0.9498349389771402,
43, 0.003255429487986545, 0.04453976071028501, 0.952204807528912,
44, 0.0037936642219515, 0.04249843710256589, 0.9537078964009221,
45, 0.003920203038519575, 0.041067853049306276, 0.9550119416391676,
46, 0.003775228268523243, 0.03975979053936284, 0.9564649789161422,
47, 0.0034139509803241272, 0.039104792701333546, 0.9574812540437946,
48, 0.0033870921256355254, 0.038456642554878094, 0.9581562630467457,
49, 0.0035167513377099553, 0.03780303266247637, 0.958680213727214,
50, 0.0033809125667747745, 0.03699297721551895, 0.9596261079465149,
51, 0.0027827172973419107, 0.036028058546563595, 0.9611892218866013,
52, 0.0026603687170835117, 0.03553363467677293, 0.961805994334383,
53, 0.002744445649179394, 0.03503353505873491, 0.9622220170191679,
54, 0.002653192887711574, 0.034629970724319656, 0.9627168341158655,
55, 0.0026868540525347177, 0.03422278356170112, 0.9630903601166886,
56, 0.002590692044576199, 0.03394773318116706, 0.9634615725076607,
57, 0.0021529035269023237, 0.03360188821206828, 0.9642452059955382,
58, 0.002038039089048796, 0.03312490558475814, 0.9648370530609865,
59, 0.0020700893105048217, 0.032447181281893465, 0.9654827271426447,
60, 0.0019543773734931763, 0.031833854866427105, 0.9662117654959806,
61, 0.0019575479086208665, 0.031235026430043555, 0.9668074233955832,
62, 0.0020429087305324865, 0.030378456476628596, 0.9675786325265024,
63, 0.0019157026519839764, 0.02940433252019017, 0.9686799625608997,
64, 0.0015149484777580876, 0.028728459054584217, 0.9697565901990752,
65, 0.0013915104051106454, 0.028213377458532495, 0.9703951098673644,
66, 0.0008296601397208865, 0.02759135968486266, 0.9715789779095404,
67, 0.000505515471689996, 0.026712128105009992, 0.9727823541562106,
68, 0.00040099325880969805, 0.025546559307823798, 0.9740524451664102,
69, 0.00014160551932671395, 0.024614560062375612, 0.9752438321516419,
70, 4.827644172031454e-05, 0.02339688811976045, 0.9765548331729003,
71, 1.4236927648402332e-05, 0.021764150181794836, 0.978221610623841,
72, 5.69318298875466e-06, 0.020875993518984608, 0.9791183110301228,
73, 4.026205422542382e-06, 0.020366705204198626, 0.979629266321503,
74, 3.4108924618117387e-06, 0.01988659888858543, 0.9801099879477723,
75, 2.52489647169419e-06, 0.01930308324973116, 0.9806943895847131,
76, 3.869137990352584e-06, 0.01902645346873041, 0.980969675123724,
77, 1.073819378178178e-05, 0.018794748642881973, 0.9811945108911886,
78, 3.804764253577449e-05, 0.0185814649977464, 0.9813804850901262,
79, 3.2972699048204016e-05, 0.01825545115805865, 0.98171157386765,
80, 4.17078792965709e-05, 0.017802838168106128, 0.9821554516789268,
81, 1.9387230908940883e-05, 0.01724425759809275, 0.982736352897655,
82, 7.247863853308281e-06, 0.016571023923486843, 0.9834217259393755,
83, 2.8380544681159478e-06, 0.015687098248604227, 0.9843100614254409,
84, 1.6102988885046032e-06, 0.014843960593844773, 0.9851544268347907,
85, 2.0270014279072803e-06, 0.014162833383768624, 0.9858351373437045,
86, 3.128759066052696e-06, 0.013332312104310054, 0.9866645568623381,
87, 8.43384376989829e-06, 0.012583948639009272, 0.9874076152440314,
88, 3.743748755140035e-05, 0.012143837104833638, 0.9878187231323824,
89, 0.00011257335870600509, 0.011784920403486032, 0.9881025039630779,
90, 0.00028274836871619694, 0.011400436207133458, 0.9883168131488964,
91, 0.0008031014029295417, 0.010784930839686745, 0.9884119654835977,
92, 0.0009595719946938168, 0.010176956943572103, 0.988863468785834,
93, 0.0009892195982166834, 0.00963724606790512, 0.9893735320590262,
94, 0.0009664499689394628, 0.009338713512572762, 0.9896948342432759,
95, 0.0010667710085766858, 0.009039438417957929, 0.9898937882993827,
96, 0.0013179633163675343, 0.008706859262497462, 0.989975175146489,
97, 0.0024807321824485387, 0.00831718137031564, 0.9892020841752799,
98, 0.002828906831596951, 0.008074130167814506, 0.9890969607285549,
99, 0.0038186611993669154, 0.007811372384300226, 0.9883699641427202,
100, 0.005774482611410757, 0.007328687564592917, 0.9868968275488125,
101, 0.0063917873295606725, 0.007070260038143054, 0.986537950357211,
