Optimize time:0.38366594579484725
Begin Prob:-27472.740111654814
End Prob:-27398.037900319203
Substitution parameters:[0.21714942894763486, 0.273536131398377, 0.27970951924099907, 0.2296049204129889, 1.5537108912949311]
Trees:
((2:208.2920506030566,3:201.62692212503288):201.62692212503288,(1:274.57626729656494,4:274.57626729656494):346.94187228161);
(4:201.60184051726463,(2:339.39396910146195,(1:314.3690612954332,3:258.9857110793612):311.01016443102816):251.66097305813122);
(4:0.525954,(3:1.00932,(1:201.62692212503288,2:1.04582):1e-06):0.525954);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.3028853056241125, 0.34855734476893036, 0.3485573519422567,
1, 0.3024770656976426, 0.34876146480932696, 0.3487614718244494,
2, 0.30185577710022526, 0.3490721066451355, 0.34907211858616455,
3, 0.30178032166236257, 0.34910983137273466, 0.3491098492957395,
4, 0.3015243521575139, 0.34923781141210564, 0.3492378387600445,
5, 0.300816271570468, 0.34959184338360144, 0.34959188737670494,
6, 0.29960286183656587, 0.35019853835403997, 0.3501986021414218,
7, 0.29782872413241823, 0.35108559791632726, 0.3510856802818395,
8, 0.29565995824158653, 0.3521699717665163, 0.3521700723217652,
9, 0.29272991993761865, 0.3536349748901457, 0.3536351075017229,
10, 0.2893146629512227, 0.3553425797151717, 0.3553427596630626,
11, 0.285506259892049, 0.3572467493355421, 0.3572469931004236,
12, 0.2811826630341358, 0.3594085157332367, 0.35940882356031967,
13, 0.2761011851270137, 0.36194922113685324, 0.36194959606309635,
14, 0.27261360345642527, 0.36369299119402265, 0.36369340767671426,
15, 0.2702825431166246, 0.36485850966143457, 0.36485894954865183,
16, 0.2675525557745416, 0.36622349232836615, 0.36622395422435977,
17, 0.26449434333753136, 0.36775258053951715, 0.36775307845184874,
18, 0.26113086808777936, 0.36943429101349823, 0.36943484322883957,
19, 0.25883676375367903, 0.3705813223687296, 0.3705819162084561,
20, 0.2561636884345702, 0.3719178392145186, 0.37191847468282263,
21, 0.25313431495752553, 0.3734324971275383, 0.37343319024688854,
22, 0.249580731216003, 0.37520925576968517, 0.37521001534702686,
23, 0.2470798885587765, 0.3764596542492255, 0.37646045952352375,
24, 0.24415740787988616, 0.3779208633492842, 0.37792173110240107,
25, 0.24029912812574036, 0.3798499611167689, 0.3798509130882468,
26, 0.23592313102915705, 0.3820379168161386, 0.3820389544875744,
27, 0.23266701836378478, 0.38366594213510413, 0.38366704183202677,
28, 0.23002344940418282, 0.38498770315909286, 0.38498884976985837,
29, 0.22688666016520115, 0.3865560732807882, 0.38655726888880665,
30, 0.2233549818263808, 0.3883218888303082, 0.3883231316794713,
31, 0.2192925422259341, 0.3903530846139835, 0.39035437549638924,
32, 0.21860258583837094, 0.39069805492298676, 0.39069936157479146,
33, 0.2177527110031734, 0.391122986782377, 0.39112430454955593,
34, 0.21667171219159806, 0.3916634795606093, 0.39166481058337826,
35, 0.21528576548195996, 0.3923564450509401, 0.3923577918004546,
36, 0.21362281583314016, 0.3931879105204508, 0.39318927598151304,
37, 0.21251705839549787, 0.39374078569886534, 0.39374215823954684,
38, 0.211154551429686, 0.39442202976102664, 0.3944234211419799,
39, 0.20961756823252617, 0.39519050839362796, 0.39519192570722844,
40, 0.20768029839720673, 0.39615912807963466, 0.39616057585689535,
41, 0.20496234001722688, 0.39751808673741174, 0.3975195755788265,
