Optimize time:0.15925365520848167
Begin Prob:-27297.392487212768
End Prob:-27287.732058018835
Substitution parameters:[0.21642644568541575, 0.2719218404321058, 0.2782199781813541, 0.2334317357011243, 0.656072117839797]
Trees:
(3:150.77460561195122,(2:256.07459752834416,(1:145.8988878522817,4:145.8988878522817):145.8988878522817):152.6387206207995);
(3:145.8988878522817,(4:154.29474982833037,(1:244.59202662151387,2:145.8988878522817):203.42106423128917):145.8988878522817);
(3:0.749053,(1:145.8988878522817,(2:0.639625,4:1.0554):1e-06):0.749053);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.31838221528531224, 0.350700002351009, 0.3309177832908697,
1, 0.32195728864248535, 0.34718321419882625, 0.33085949808552506,
2, 0.3289774986930024, 0.33837763563625006, 0.3326448665980359,
3, 0.32676099281671234, 0.33328191240558175, 0.33995709570511934,
4, 0.3384714912917335, 0.3245101506299386, 0.33701835900690225,
5, 0.3426536801126029, 0.32595393066314593, 0.33139239015345234,
6, 0.3329776009366222, 0.33482188343953306, 0.33220051655241467,
7, 0.320546948266782, 0.35042730622724505, 0.32902574643369975,
8, 0.3343534563228361, 0.3313242666902678, 0.33432227791290764,
9, 0.33233715840227296, 0.3342215658274971, 0.33344127669697643,
10, 0.3211001527728261, 0.34324141375445677, 0.3356584343975409,
11, 0.32435059682890544, 0.3440791610900949, 0.3315702430079309,
12, 0.3367718778065994, 0.3296681779673095, 0.3335599451533119,
13, 0.332816082592362, 0.33106873326044645, 0.33611518507510874,
14, 0.3348428846390846, 0.33189389448970075, 0.333263221798659,
15, 0.33413576740123, 0.3328495026374013, 0.33301473088903855,
16, 0.3357817013904538, 0.3309958736255818, 0.3332224259107897,
17, 0.3507896828714473, 0.3226269531540231, 0.3265833649009642,
18, 0.3195122309737999, 0.34296087855661705, 0.33752689139683434,
19, 0.3301446497412962, 0.3346377629543401, 0.3352175882313534,
20, 0.35485058950489257, 0.3193060910261538, 0.32584332039637215,
21, 0.33711196216846034, 0.3300297707623167, 0.33285826799611523,
22, 0.3411524454587722, 0.3280999772624224, 0.33074757820677014,
23, 0.32136670253834326, 0.3476658559360666, 0.33096744245313947,
24, 0.3282506008237841, 0.3403185430941862, 0.3314308570093386,
25, 0.3230528162073653, 0.34609479051122266, 0.33085239420834406,
26, 0.33347077984766965, 0.33368524405609123, 0.3328439770234061,
27, 0.323464353662934, 0.34128524275860467, 0.3352504045063761,
28, 0.32660621564516007, 0.34050023055318146, 0.33289355473046395,
29, 0.3378450412641903, 0.3289629099752676, 0.33319204969045546,
30, 0.35895858207748277, 0.31699896373143704, 0.3240424551183616,
31, 0.32936098198748004, 0.3403026546181284, 0.33033636432315455,
32, 0.3312343150867006, 0.3330688205116187, 0.3356968653286199,
33, 0.32899928209960627, 0.3379950766618833, 0.33300564216524337,
34, 0.31766464808145156, 0.344218820882048, 0.3381165319621904,
35, 0.33647301169810895, 0.3295531040746989, 0.33397388515467363,
36, 0.340122907522837, 0.32677928576071036, 0.3330978076433808,
37, 0.34852802023775503, 0.32139358491999287, 0.33007839577034986,
38, 0.33265490975922235, 0.3357222163904444, 0.33162287477920405,
39, 0.3421931399094857, 0.32697251766227636, 0.33083434335635814,
40, 0.3344253351356399, 0.3325152763676127, 0.33305938942578767,
41, 0.3248520586035604, 0.33970820860555717, 0.33543973372086844,
42, 0.33793777943874764, 0.3281255526702339, 0.3339366688213965,
43, 0.34202918469993276, 0.3225036941441184, 0.33546712208602764,
44, 0.36097202153886504, 0.3142179870911178, 0.32480999230272406,
45, 0.3415851279858077, 0.3231192233358524, 0.3352956496116253,
46, 0.33508205541022956, 0.3306722968234978, 0.33424564869739665,
47, 0.32327934645113793, 0.33482409758304355, 0.3418965568967428,
48, 0.3285646704752956, 0.33710556296810124, 0.33432976748948945,
49, 0.32193790029374025, 0.3350949089149446, 0.34296719172439777,
50, 0.3322735379986753, 0.3333503057017915, 0.33437615723376657,
51, 0.3329833294374387, 0.33219815555406773, 0.33481851594219303,
52, 0.3301098884683489, 0.33130934631223163, 0.33858076615274324,
53, 0.3329825256351463, 0.33513687205414794, 0.3318806032435292,
54, 0.35210517681566667, 0.32219977234445607, 0.3256950517736572,
55, 0.33302641569562896, 0.3353982243165843, 0.33157536092159023,
56, 0.3304848621632652, 0.33348577849080824, 0.33602936027964475,
57, 0.3193834368828595, 0.34631113452007806, 0.33430542953152903,
58, 0.35247868341746885, 0.321154612786291, 0.3263667047296829,
59, 0.33948789411694413, 0.3272032133397258, 0.3333088934789245,
60, 0.3303497717209734, 0.3301593070093138, 0.3394909222032293,
61, 0.3365917686524573, 0.3285505185475999, 0.33485771373417544,
62, 0.3284418097285706, 0.3324147330535018, 0.33914345815308383,
63, 0.32340879133045264, 0.34613717319797715, 0.3304540364048549,
64, 0.36754528932860125, 0.3125965296496654, 0.31985818195317806,
65, 0.3396296507819226, 0.3274191024889871, 0.3329512476616821,
66, 0.33037910797007347, 0.3368997917400416, 0.3327211012225275,
67, 0.3301290902257804, 0.33111767027057576, 0.3387532404359076,
68, 0.3357574722164834, 0.3288383606586864, 0.33540416805466117,
69, 0.33809138849533144, 0.3253093384031146, 0.33659927403420453,
70, 0.3304443454300817, 0.3371474652539591, 0.3324081902493025,
71, 0.32290040208817133, 0.3449379402048815, 0.3321616586391136,
72, 0.33481231272076384, 0.33047334082240265, 0.33471434738897154,
73, 0.33382561935489014, 0.3325750960002307, 0.33359928557764584,
74, 0.33614227987652345, 0.3307309728895484, 0.3331267481659384,
75, 0.35410906557785027, 0.32068597624126277, 0.32520495911373837,
76, 0.3334074542347577, 0.33557068705025644, 0.3310218596475387,
77, 0.3316774804579389, 0.3364402427359573, 0.33188227773868445,
78, 0.3378979070203504, 0.32878514218285315, 0.3333169517306216,
79, 0.33349529774545517, 0.33275541818299303, 0.3337492850043563,
80, 0.328930672202345, 0.33124820390299997, 0.33982112482751914,
81, 0.334822299949547, 0.33128246287068347, 0.33389523811242855,
82, 0.3334444603545876, 0.33207989176812425, 0.334475648811051,
83, 0.33140703786590214, 0.3323864174180122, 0.33620654564847074,
84, 0.3266887251982761, 0.3404332343316411, 0.3328780414039052,
85, 0.33028444907329935, 0.33761633971343447, 0.33209921214792565,
86, 0.3329773246291219, 0.33369536736813527, 0.33332730893737017,
87, 0.33264487683715727, 0.3335496530782865, 0.3338054710190896,
88, 0.3257760220131755, 0.3431206128482721, 0.33110336607525015,
89, 0.32678999654650653, 0.3424615668350596, 0.33074843755651157,
90, 0.34185885479324823, 0.3279219928766827, 0.33021915326820434,
91, 0.3288461816600601, 0.33943561647776277, 0.3317182027996171,
92, 0.32359505400321675, 0.34449926149478505, 0.3319056854390555,
93, 0.32264320509615396, 0.3369563132901025, 0.3404004825513133,
94, 0.32034993487861, 0.33522338671310686, 0.34442667934637644,
95, 0.32477521318624414, 0.3348076051311959, 0.34041718261963694,
96, 0.3424417047555565, 0.326333791783494, 0.3312245043988687,
