Optimize time:0.38323808484607275
Begin Prob:-27343.2143355886
End Prob:-27227.95362380072
Substitution parameters:[0.21314786108179182, 0.27478947800444814, 0.2821601829502665, 0.22990247796349342, 1.6580747970695944]
Trees:
(1:146.03629547221803,(4:146.03629547221803,(2:146.04295991073877,3:146.03890450330118):276.842873268335):140.3725664057901);
(1:90.34533084516256,(2:146.04295991073877,(3:146.03890450330118,4:187.7008426908287):145.75355048764735):146.03890450330118);
(1:146.03890450330118,(3:0.544335,(2:0.969971,4:1.08236):1e-06):0.904599);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.004107072501372436, 0.4069009577179695, 0.588991968781088,
1, 0.0036255534387406455, 0.4070244270370252, 0.5893500185240039,
2, 0.0031297378221192434, 0.40716559648390055, 0.5897046646937714,
3, 0.0029359169700645302, 0.40718124291418906, 0.5898828391175773,
4, 0.00278624208217416, 0.40718383257070484, 0.5900299243510301,
5, 0.0025353678971420783, 0.4072451131592867, 0.5902195179453804,
6, 0.0021657183938113512, 0.407328059551567, 0.5905062210576716,
7, 0.002022589007581736, 0.4073178916254663, 0.590659518370189,
8, 0.0019223450210453302, 0.40728083679767196, 0.5907968171851631,
9, 0.0018475247252537446, 0.4072386410961054, 0.5909138331833707,
10, 0.0017901094177824556, 0.407219120940395, 0.5909907686490891,
11, 0.0016912696771378462, 0.40722976580439957, 0.5910789635247057,
12, 0.0015851679942179213, 0.4072545878159386, 0.5911602431943112,
13, 0.0014662266651097133, 0.4072551317589636, 0.5912786405785752,
14, 0.0013006397334109727, 0.4072821135269526, 0.5914172457411422,
15, 0.001091739879197809, 0.4072970183300971, 0.5916112407941683,
16, 0.0008297765883922722, 0.4073027100600929, 0.5918675123537149,
17, 0.0005868626812551978, 0.4072957107177436, 0.5921174256031037,
18, 0.00037879986579083505, 0.40728016605397055, 0.5923410330835589,
19, 0.00024476647199002616, 0.40724554827567166, 0.5925096842560371,
20, 0.0001841012766564324, 0.4071826538026804, 0.5926332439241366,
21, 0.00016260031648953388, 0.4071061670416403, 0.5927312316462878,
22, 0.00014431776755283805, 0.4070336138029056, 0.5928220674342055,
23, 0.00011170340689801494, 0.4069472625524078, 0.5929410330444984,
24, 0.000103311267908145, 0.40685387833254605, 0.5930428094014751,
25, 9.421368953757465e-05, 0.4067562554376275, 0.5931495298775764,
26, 9.146081434091265e-05, 0.406659065519653, 0.5932494726671819,
27, 9.335331706581696e-05, 0.4065642401160381, 0.5933424055708745,
28, 8.714895291374378e-05, 0.40647434337096694, 0.5934385066812008,
29, 7.194229531872322e-05, 0.40636847808997484, 0.5935595786221108,
30, 6.755867765208488e-05, 0.40626676840831477, 0.5936656719196806,
31, 6.104126578295633e-05, 0.4061727951145432, 0.5937661626264316,
32, 5.297571403912689e-05, 0.4060923042874744, 0.5938547190046773,
33, 4.696944457152178e-05, 0.4060043912971934, 0.5939486382654825,
34, 4.311926966509277e-05, 0.40590795465099017, 0.5940489250848572,
35, 3.738798556039104e-05, 0.4058195125687334, 0.5941430984508033,
36, 2.555150637566807e-05, 0.40575424288826567, 0.5942202046124957,
37, 1.7374187178214456e-05, 0.40566152657067395, 0.594321098248935,
38, 1.1521178966623605e-05, 0.4055719087808289, 0.5944165690436203,
39, 9.60854555993109e-06, 0.40548971068047507, 0.5945006797791661,
40, 8.409012753281497e-06, 0.4053812898672612, 0.5946103001251822,
41, 7.361510259446021e-06, 0.4052645998774691, 0.5947280376160845,
42, 3.400473622850538e-06, 0.40517711987802524, 0.5948194786518909,
43, 2.5230143670143686e-06, 0.4050816963214192, 0.5949157796700403,
44, 1.91658086661067e-06, 0.40499411331320456, 0.5950039691107384,
45, 2.07138337385368e-06, 0.40490903973788267, 0.5950888878831213,
46, 2.577159111981408e-06, 0.40483243540780534, 0.5951649864376329,
47, 3.6972659706511178e-06, 0.4047641564647282, 0.5952321452766184,
48, 4.371259076521041e-06, 0.4046885404170101, 0.5953070873315306,
49, 4.023273464488144e-06, 0.4046090235306283, 0.5953869522044899,
50, 5.702883185338428e-06, 0.4045317063044814, 0.5954625898198966,
51, 5.888577179927721e-06, 0.4044670864748134, 0.5955270239577558,
52, 5.142715816788065e-06, 0.4044007845526264, 0.5955940717400129,
53, 5.734393136890026e-06, 0.4043424845315738, 0.5956517800864096,
54, 5.3608166975774566e-06, 0.40428027173605274, 0.5957143664574885,
55, 5.640687209955553e-06, 0.40420582547955974, 0.5957885328435445,
56, 7.799970374720347e-06, 0.4041327054684284, 0.5958594935722282,
57, 9.156283493509892e-06, 0.40405768407173964, 0.595933158655655,
58, 8.554255264268412e-06, 0.4039552947631094, 0.5960361499935942,
59, 5.786138392579191e-06, 0.4038263254325241, 0.5961678874387683,
60, 4.790484834845963e-06, 0.4037053766383419, 0.5962898318856963,
61, 5.3069737063748945e-06, 0.4035859856196591, 0.5964087064152443,
62, 4.323426218750875e-06, 0.40347748440468234, 0.596518191178534,
63, 6.164497188430368e-06, 0.4033610054238484, 0.5966328290900144,
64, 6.188479344952377e-06, 0.40325578579993315, 0.5967380247326897,
65, 5.834851138052738e-06, 0.4031668842556198, 0.5968272799069195,
66, 5.901721598230052e-06, 0.40308888157554185, 0.5969052157155984,
67, 9.905975551439368e-06, 0.40300240209521626, 0.5969876909436616,
68, 1.3706025526279548e-05, 0.4029125895581071, 0.5970737034313844,
69, 2.2987864875538525e-05, 0.40282921737985844, 0.5971477937699676,
70, 2.7823209826212023e-05, 0.40276649892253896, 0.5972056768822759,
71, 3.087436996981869e-05, 0.40271166127178415, 0.5972574633741923,
72, 3.170299141481517e-05, 0.4026292163739931, 0.597339079650111,
73, 2.928087369105049e-05, 0.40255208746163973, 0.5974186306799618,
74, 2.559076999635873e-05, 0.4024813026853426, 0.5974931055597779,
75, 2.9318409687166336e-05, 0.402401649513152, 0.5975690310943258,
76, 3.71166734425366e-05, 0.40233332821867357, 0.5976295541235217,
77, 5.268781723631218e-05, 0.402247301908652, 0.5977000092925282,
78, 6.16175918045022e-05, 0.40216953360803676, 0.5977688478190162,
79, 6.625736187467408e-05, 0.4020975943239273, 0.5978361473307151,
80, 7.588617583662e-05, 0.40199737337370145, 0.5979267394677618,
81, 8.371647218874231e-05, 0.40191009451293636, 0.5980061880292749,
82, 8.669226467695439e-05, 0.40179626216720904, 0.5981170445847492,
83, 8.669804839559228e-05, 0.40163244970382617, 0.598280851261754,
84, 8.512913790266688e-05, 0.4014824052293435, 0.5984324646492546,
85, 8.38264639334955e-05, 0.40132776263855324, 0.5985884099119473,
86, 8.355139954229958e-05, 0.4011780239983633, 0.5987384236175475,
87, 8.429670023395956e-05, 0.40103317008360795, 0.5988825322287336,
88, 8.955787833194862e-05, 0.40089073083262505, 0.599019710304076,
89, 9.219070336149926e-05, 0.4007019144432584, 0.599205893867684,
90, 8.862911147335764e-05, 0.4005336909220464, 0.5993776789820495,
91, 8.609967881638928e-05, 0.40039342290839236, 0.5995204764258917,
92, 8.779097929483592e-05, 0.4002224833474226, 0.5996897246883489,
93, 9.186609914629288e-05, 0.40006639792753557, 0.5998417349877126,
94, 9.435702364534721e-05, 0.3999240285181512, 0.5999816134729754,
95, 9.937955036026809e-05, 0.39978608454135595, 0.6001145349234994,
96, 9.692592926589908e-05, 0.3996132930412401, 0.6002897800435761,
97, 9.237597804184767e-05, 0.39944877604009, 0.6004588469942228,
98, 0.00010865334395450052, 0.3992668068107138, 0.6006245388570739,
99, 0.00012742230486909788, 0.3990889411594764, 0.6007836355485596,
100, 0.00013415664390948603, 0.3989310780680755, 0.6009347643004203,
101, 0.0001319983409008347, 0.3988010679930718, 0.6010669326801684,
102, 0.00012750217115999594, 0.3986827832921708, 0.6011897135519818,
103, 0.00011355108570837571, 0.3985801864138897, 0.6013062615143664,
104, 9.552263119184448e-05, 0.398450624457332, 0.6014538519272769,
105, 7.549754668657908e-05, 0.39833226460238297, 0.6015922368668047,
106, 5.9510758202643286e-05, 0.3982179001247794, 0.6017225881323491,
107, 5.489166804802378e-05, 0.3981079748201423, 0.6018371325289045,
108, 4.610718560158336e-05, 0.3980034891163307, 0.6019504027167646,
109, 3.746143823545082e-05, 0.39789456600645196, 0.602067971573139,
110, 3.095812362480552e-05, 0.39776669406615606, 0.6022023468285784,
111, 1.7554456506576734e-05, 0.39764893484093716, 0.6023335097199973,
112, 1.4682365262126596e-05, 0.397520168438647, 0.6024651482162446,
113, 1.5558637838336245e-05, 0.39739198668726944, 0.6025924536963615,
114, 1.6672104864761015e-05, 0.3972799155369754, 0.6027034113781026,
115, 2.0809384473480796e-05, 0.39717438102844077, 0.6028048086049991,
116, 2.496889726973846e-05, 0.39707406243777793, 0.6029009676799202,
117, 2.7365607544597706e-05, 0.39698557368732107, 0.602987059723073,
118, 3.1004021384971935e-05, 0.396888923829247, 0.6030800711650961,
119, 2.973459635001732e-05, 0.3968185417792, 0.6031517226405042,
120, 2.6559541293743353e-05, 0.39675586845848293, 0.6032175710200146,
121, 2.1741498783199893e-05, 0.3967035707699842, 0.6032746867492002,
122, 2.4961386101241853e-05, 0.39664109286812965, 0.6033339447629392,
123, 2.3368078464183847e-05, 0.3965878788137441, 0.6033887521255483,
124, 2.681987996153829e-05, 0.39654137886646973, 0.6034318002710201,
125, 2.5310896778479373e-05, 0.396498363955715, 0.6034763241655361,
126, 2.2672574488231308e-05, 0.39645130860289346, 0.6035260178420078,
127, 1.648812524376445e-05, 0.39642761250412467, 0.6035558983925614,
128, 1.4099349967310382e-05, 0.39638717835784676, 0.6035987213166768,
129, 1.0133812894185324e-05, 0.39635704862495486, 0.6036328165850562,
130, 8.983048497166696e-06, 0.3963342117953425, 0.6036568041802187,
131, 1.0047680959287383e-05, 0.3963189078735882, 0.6036710434683891,
132, 8.172174015043495e-06, 0.39633230287125976, 0.6036595239787459,
133, 8.390798760460026e-06, 0.3963532791473276, 0.6036383290794344,
134, 7.022624426565355e-06, 0.3963819681870265, 0.6036110082145757,
135, 6.298864371877423e-06, 0.3964134761938972, 0.6035802239647644,
136, 7.509963995667119e-06, 0.3964530762626632, 0.6035394127958088,
137, 6.635485413727913e-06, 0.39646689969943594, 0.6035264638374196,
138, 7.85842344700499e-06, 0.3964820640118786, 0.603510076586643,
139, 9.534801666382612e-06, 0.3965013815939987, 0.6034890826264583,
140, 7.744925291475422e-06, 0.39650285306685334, 0.6034894010304918,
141, 1.0174847313260317e-05, 0.39649587700205996, 0.6034939471743876,
142, 1.392080122246248e-05, 0.39649890990566516, 0.6034871683176019,
143, 1.60941322876887e-05, 0.3965122286375167, 0.6034716762562939,
144, 1.5083193944487568e-05, 0.396555597393314, 0.6034293184375933,
145, 2.088214160103796e-05, 0.39658937845477044, 0.6033897384290623,
146, 2.771970319859554e-05, 0.3966386782625947, 0.6033336010611243,
147, 4.188790935985057e-05, 0.39666968613418097, 0.6032884249825217,
148, 5.755596031580799e-05, 0.3966970740123866, 0.6032453690542496,
149, 8.697696122750832e-05, 0.3967045100845006, 0.6032085119828108,
150, 0.0001044205437288269, 0.3967404058571793, 0.6031551726263793,
151, 0.00014615221993663843, 0.3967749468651454, 0.6030788999428196,
152, 0.00017137287854591694, 0.39683870874674537, 0.6029899174030983,
153, 0.00020073435658301436, 0.3969060057227324, 0.602893258949517,
154, 0.00023522020195639848, 0.3969764757280029, 0.6027883030991085,
155, 0.0002666568479604116, 0.39705943018997364, 0.6026739119881932,
156, 0.00028227423218312977, 0.39712927884574506, 0.602588445948302,
157, 0.0002846409942273421, 0.397185242976231, 0.6025301150564256,
158, 0.00029028651273982575, 0.3972449972813831, 0.6024647152307293,
159, 0.00028619872234055866, 0.3973149107562839, 0.6023988895457304,
160, 0.00026996166528821616, 0.39735273144063754, 0.6023773059197189,
161, 0.0002509958362196739, 0.3974026418031757, 0.6023463613850556,
162, 0.0002230884959450537, 0.3974814380807552, 0.6022954724507603,
163, 0.00019130924640214104, 0.3975105225356006, 0.6022981672433982,
164, 0.0001722735811376288, 0.3975080458566073, 0.6023196795864746,
165, 0.00017079246900899274, 0.39750674402877567, 0.6023224625269079,
166, 0.0001628095907779222, 0.3974845451263491, 0.6023526443076673,
167, 0.00014810856010091737, 0.397438655839798, 0.6024132346246347,
168, 0.00013584774615047634, 0.3973887226503021, 0.6024754286276485,
169, 0.00013807069004977845, 0.3973414163819425, 0.6025205119511652,
170, 0.0001313751267545168, 0.3973212441541088, 0.6025473797423637,
171, 0.00012244473686600908, 0.39731285749019923, 0.6025646967972665,
172, 0.00011157260192327768, 0.39731498182341396, 0.6025734446002958,
173, 0.00010237301773777641, 0.39734380056271545, 0.6025538254454307,
174, 0.00010421365962044614, 0.39737622215707913, 0.6025195632094192,
175, 0.00010877871849028523, 0.3974228496231218, 0.6024683706839848,
176, 0.00010851442147783717, 0.3974754621170941, 0.6024160224878677,
177, 9.948009839792706e-05, 0.3975333127586748, 0.6023672061673324,
178, 9.365619176281292e-05, 0.397605045406491, 0.6023012974269175,
179, 8.25266574500084e-05, 0.3977039467193718, 0.6022135256482665,
180, 6.179334437621241e-05, 0.3977829967610846, 0.6021552089191574,
181, 5.4368345729502066e-05, 0.3978648306834277, 0.6020807999949362,
182, 6.0436292943865626e-05, 0.3979339515159919, 0.602005611215074,
183, 6.777494177849024e-05, 0.3979991381417591, 0.601933085939786,
184, 8.078179153118242e-05, 0.3980361067729082, 0.6018831104599173,
185, 8.901882245948627e-05, 0.39806649232435554, 0.6018444878774538,
186, 8.930888247731067e-05, 0.39808098402326897, 0.6018297061177013,
187, 8.668597734478819e-05, 0.3981070579130972, 0.6018062551320638,
188, 8.393501402221323e-05, 0.3981578961718623, 0.6017581678376671,
189, 7.32058503089561e-05, 0.3982341863451911, 0.6016926068270331,
190, 5.9891545483738535e-05, 0.3982605517373165, 0.6016795557410998,
191, 3.7598301034640386e-05, 0.39824892008659624, 0.6017134806354426,
