Optimize time:0.4183520821068022
Begin Prob:-26778.82049631256
End Prob:-26575.011624786664
Substitution parameters:[0.2024078191944013, 0.28411178048513547, 0.27682133581032425, 0.2366590645101391, 1.5595357464626216]
Trees:
(4:290.8058304592983,(3:236.06880487389634,(1:846.0847260469997,2:271.4255370907761):271.49094604070905):236.06880487389634);
(4:411.93962136848603,(2:381.9664385164773,(1:393.8020448256,3:425.5879575416242):408.4342547234825):381.96666828290785);
(4:0.792418,(1:383.0127618062637,(2:0.518657,3:0.853109):0.0635459):0.792418);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.00047226802434861847, 0.41316129994485307, 0.5863664294868168,
1, 0.0003463742906485907, 0.4131154111393976, 0.5865382120251623,
2, 0.00015790494504834744, 0.4131068593792171, 0.5867352331320266,
3, 0.00010251264749261238, 0.4130432366395995, 0.5868542481706803,
4, 6.961852800905782e-05, 0.4129666462990629, 0.5869637326293785,
5, 3.7865679149007334e-05, 0.41286737908908366, 0.5870947526891271,
6, 1.3983806813378117e-05, 0.4127573033080403, 0.5872287103406144,
7, 4.863062109885037e-06, 0.4126410525540825, 0.5873540818385217,
8, 2.1617586809872235e-06, 0.4125219859607104, 0.5874758497355215,
9, 2.0894221828692503e-06, 0.41240346714622206, 0.587594440885949,
10, 3.7735531838414043e-06, 0.41228389190680587, 0.5877123319941606,
11, 7.802491444449269e-06, 0.4121628785944749, 0.5878293163698408,
12, 1.170305210215454e-05, 0.4120407684950527, 0.5879475259072414,
13, 1.4568761583418993e-05, 0.41192277675513356, 0.5880626519379121,
14, 2.1178876096187936e-05, 0.41180575303069084, 0.5881730655497189,
15, 2.2695218255989286e-05, 0.411682527861495, 0.5882947743745326,
16, 1.739422162671839e-05, 0.4115736262727702, 0.5884089769605328,
17, 1.6515577424710674e-05, 0.4114661185409467, 0.5885173633354678,
18, 1.7433954254525442e-05, 0.41135483310623777, 0.5886277303947659,
19, 1.4452137578018466e-05, 0.4112574494040907, 0.5887280959115344,
20, 9.398782695783068e-06, 0.4111576821722848, 0.5888329164988371,
21, 7.861615932787571e-06, 0.4110561934562048, 0.5889359423826169,
22, 7.129057446414053e-06, 0.4109567976942914, 0.5890360707016274,
23, 3.208922197913711e-06, 0.4108534290580479, 0.5891433594719191,
24, 4.272350711283104e-06, 0.4107502430040479, 0.5892454820978892,
25, 2.7581888483259814e-06, 0.41065946992098323, 0.5893377693441264,
26, 1.4897123028683026e-06, 0.4105651274781686, 0.5894333802650671,
27, 2.963383773372534e-06, 0.4104718817883671, 0.5895251522830408,
