Optimize time:0.39218185537391237
Begin Prob:-26377.525913030804
End Prob:-26252.188085914702
Substitution parameters:[0.2208195395455789, 0.2563250890805933, 0.27545450875916866, 0.2474008626146592, 1.4285284462543402]
Trees:
((2:923.0487745775604,4:381.96669272617794):381.96669272617794,(1:888.5439314544975,3:881.5110591881532):881.5111860721503);
(1:480.8701733320228,(4:500.0005407495391,(2:888.5439314544975,3:459.89914324919175):500.00045925046066):499.99531146717044);
(1:507.19494383357693,(2:0.347794,(3:2.00228,4:0.348391):1e-06):1.04451);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.13442138076558888, 0.46130378131141686, 0.40427483940623216,
1, 0.13416288571665488, 0.461524080678177, 0.4043130350858405,
2, 0.1340780314588273, 0.46165665202346395, 0.40426531800125376,
3, 0.13438499347301724, 0.46158533583156885, 0.4040296721767004,
4, 0.1340079769408708, 0.4618666817556163, 0.4041253427852111,
5, 0.13397402193062377, 0.46198086679705197, 0.4040451127563734,
6, 0.13405660962246427, 0.4620562275305881, 0.40388716432993693,
7, 0.13442947040239056, 0.4619822055100066, 0.4035883255723184,
8, 0.13522349687467564, 0.4616951021404423, 0.4030814024664682,
9, 0.13656277389510627, 0.46113257154736503, 0.4023046560395367,
10, 0.13851499354172872, 0.46027857875348516, 0.4012064291861979,
11, 0.13950825385586937, 0.45990000834735434, 0.4005917392781961,
12, 0.1404926726059053, 0.4595246895018474, 0.3999826393769097,
13, 0.14076534516761366, 0.45950781983425515, 0.3997268364831509,
14, 0.14044648535115217, 0.45979624836654565, 0.3997572677664277,
15, 0.14042080206868732, 0.45993102276409703, 0.39964817665177815,
16, 0.1407394878609162, 0.4598993499804242, 0.39936116364246627,
17, 0.14144428618352195, 0.4596849621715846, 0.39887075313002834,
18, 0.1425226272876442, 0.45928319787922756, 0.3981941763196303,
19, 0.14384415374380718, 0.4587603256604603, 0.39739552208447004,
20, 0.14567162550505033, 0.4579863286299593, 0.3963420473522646,
21, 0.14787603104855424, 0.4570242792096531, 0.3950996912273508,
22, 0.15085085722906594, 0.45568105505157736, 0.39346808920390686,
23, 0.15484649018026253, 0.45383910594311055, 0.39131440536156,
24, 0.15689256083588057, 0.45295427897402146, 0.39015316167687814,
25, 0.15801345398001201, 0.4525268780086133, 0.3894596694987606,
26, 0.15912529183527468, 0.45210282826854536, 0.38877188138387,
27, 0.16086485643712795, 0.4513667183017069, 0.3877684267486966,
28, 0.1618525892661688, 0.45100347284623826, 0.38714393937763464,
29, 0.16209867739904144, 0.4510145667090815, 0.3868867573807036,
30, 0.161820481403841, 0.4512969199563862, 0.38688260012764314,
31, 0.1615346658848899, 0.45158227289739994, 0.3868830627044251,
32, 0.16167158982322166, 0.4516452768732509, 0.38668313479121713,
33, 0.16212625033820205, 0.45154470407167147, 0.38632904707879717,
34, 0.16213496035401906, 0.451672481511114, 0.3861925596239795,
35, 0.16232249879161875, 0.4517075053873784, 0.38596999730930437,
36, 0.16270627066637725, 0.451640128261685, 0.38565360256016185,
37, 0.16242629386229088, 0.45191582717303314, 0.38565788045323307,
38, 0.162456734486113, 0.4520287200611172, 0.3855145469438409,
39, 0.16194198377120722, 0.45244903172443407, 0.3856089859984669,
40, 0.1618427642701817, 0.45265021995475196, 0.3855070172682489,
41, 0.16114978771535463, 0.4531647804892038, 0.3856854332872322,
42, 0.1607934407150978, 0.4534994983620663, 0.3857070624143607,
43, 0.1608614087326202, 0.45360988651725787, 0.38552870623941166,
44, 0.1602989841296179, 0.45402491522898486, 0.3856761021310611,
45, 0.16013483362645656, 0.45423890763410496, 0.3856262602311178,
46, 0.1595119488912394, 0.4546943849787377, 0.3857936676243498,
47, 0.1588810252821514, 0.45515315455114896, 0.3859658216587992,
48, 0.15752989882140725, 0.45599754396635894, 0.3864725587058896,
49, 0.15675895023401754, 0.45652775135635376, 0.3867132999029294,
50, 0.15641624178243843, 0.45683049376353624, 0.38675326594613707,
51, 0.156262604393971, 0.45703356903006676, 0.3867038280708056,
52, 0.15565582600678285, 0.45747512967354975, 0.3868690458156225,
53, 0.15545622864594696, 0.4577013974999644, 0.38684237534949356,
54, 0.15534561201536787, 0.4578651431394224, 0.3867892463394104,
55, 0.15524199829218666, 0.45802720246597756, 0.3867308007340158,
56, 0.15545326252102748, 0.45802419562800556, 0.38652254334480457,
57, 0.1549474741865419, 0.4583988107326293, 0.38665371657513564,
58, 0.15392479434422965, 0.4590480372140007, 0.3870271699339856,
59, 0.15339890118335817, 0.45943023620170437, 0.3871708641066776,
60, 0.15286516294101654, 0.4598156213602052, 0.38731921718946516,
61, 0.1525302483434456, 0.46009423816833833, 0.38737551497705,
62, 0.15260875274842098, 0.4601542687575063, 0.38723697998249634,
63, 0.15225553751019333, 0.4604581419371711, 0.38728632203880353,
64, 0.15209251048542166, 0.4606602090356497, 0.38724728196669705,
65, 0.15232123342831808, 0.46065823548766993, 0.3870205325736423,
66, 0.1525426144042762, 0.46065895675367285, 0.38679843033287564,
67, 0.15225251246477597, 0.46092585449895546, 0.3868216345268568,
68, 0.15213856050648095, 0.46109991682213913, 0.38676152415878057,
69, 0.1523244918269041, 0.4611169994403898, 0.3865585102190625,
70, 0.15250310840039472, 0.4611367791464489, 0.38636011393830105,
71, 0.15310997902654755, 0.4609340943792024, 0.38595592807992357,
72, 0.15394413299734108, 0.46061357677808396, 0.38544229171201305,
73, 0.1542609776385365, 0.460576922968103, 0.38516210088103736,
74, 0.15467756642262734, 0.46047340845379114, 0.3848490266097579,
75, 0.1545755376884145, 0.4606381961640476, 0.3847862676361808,
76, 0.15389042885288573, 0.4611108058306605, 0.3849987668029489,
77, 0.15366297832656423, 0.4613383354851085, 0.384998687673679,
78, 0.15297161266642675, 0.4618110310115309, 0.38521735780813304,
79, 0.1524762646040908, 0.46217916133510084, 0.3853445755457633,
80, 0.15197311655527207, 0.4625504824749376, 0.3854764024525939,
81, 0.15147773119414926, 0.4629197373230099, 0.3856025329643215,
82, 0.15140509045353492, 0.4630637411095732, 0.385531169919021,
83, 0.15150542788716567, 0.46311715088899763, 0.38537742270260505,
84, 0.15109151523249273, 0.4634398861083006, 0.38546860013835355,
85, 0.1510940978650982, 0.46354121423995975, 0.3853646893742379,
86, 0.15034526550670368, 0.46403923015105475, 0.38561550582279136,
87, 0.1487385771927223, 0.4649974096261738, 0.3862640146603548,
88, 0.1475980890000063, 0.46570366692142334, 0.38669824555822196,
89, 0.14685796913672206, 0.46619404451908614, 0.38694798782084106,
90, 0.14648933243713988, 0.4664806145251427, 0.38703005451731165,
91, 0.14549265974511474, 0.4671008395871707, 0.38740650214735756,
92, 0.143639881125253, 0.4681803814990504, 0.38817973885672336,
93, 0.14241094348023137, 0.4689244478166662, 0.38866461018439136,
94, 0.14007349392915078, 0.470264827452434, 0.3896616800984134,
95, 0.13812965671771693, 0.4713910370978358, 0.390479307662831,
96, 0.1364287591093171, 0.47241333330028296, 0.3911579090700686,
97, 0.13537514196026615, 0.4730831581518162, 0.39154170136787453,
98, 0.13455494541275118, 0.47362580733782184, 0.39181924872874324,
99, 0.13315637931859126, 0.47447914638532995, 0.39236447577921696,
100, 0.13174797286888443, 0.4753368126465422, 0.39291521596518963,
101, 0.12919440994629772, 0.4768182678732979, 0.39398732366092204,
102, 0.12728869797253323, 0.47794719620110965, 0.3947641073076615,
103, 0.12589645766555937, 0.47879729374914637, 0.39530625006779385,
104, 0.1235679154669606, 0.4801539482049435, 0.3962781378091194,
105, 0.12122938907162961, 0.4815150998888282, 0.3972555125213587,
106, 0.11775075717750184, 0.4834948716457602, 0.3987543726568227,
107, 0.11425948690369747, 0.48548054351658604, 0.40025997105933925,
108, 0.1082253261511936, 0.48884862663003475, 0.40292604869761034,
109, 0.09944151342401548, 0.4937116614145715, 0.4068468266392516,
110, 0.09278194179119427, 0.4974167403161618, 0.409801319369802,
111, 0.0871433323851145, 0.5005641361595443, 0.41229253293088086,
112, 0.08323694745646264, 0.5027673570103048, 0.41399569700993927,
113, 0.08026163557060972, 0.504464586670988, 0.4152737792360712,
114, 0.078008563436736, 0.5057696017555325, 0.41622183628685977,
115, 0.07646241692646864, 0.5066951682758929, 0.4168424162757345,
116, 0.07395717662194064, 0.5081395124569882, 0.4179033124010924,
117, 0.07182902859143939, 0.5093792255172738, 0.4187917473702115,
118, 0.06832995307072826, 0.5113618858384218, 0.42030816257114895,
119, 0.06587807178433006, 0.512776509764072, 0.4213454199306149,
120, 0.061517261010222035, 0.5152264564032204, 0.4232562840684407,
121, 0.058344969355837176, 0.5170481865453915, 0.4246068455814103,
122, 0.05567922292555048, 0.5185917202189091, 0.4257290583390964,
123, 0.05365541699125731, 0.5197850011384568, 0.426559583353526,
124, 0.05224594071493573, 0.520644548964353, 0.4271095118039764,
125, 0.051204921084484586, 0.5213034177063313, 0.4274916626908677,
126, 0.04950105825773586, 0.5223038053613737, 0.4281951378663879,
127, 0.046982501092222316, 0.5237440299462895, 0.42927347044552827,
128, 0.04524635331305678, 0.5247585753874668, 0.42999507278318283,
129, 0.044077457377460966, 0.5254644704937709, 0.4304580736106536,
130, 0.04211058134009918, 0.5266001514196855, 0.4312892687246275,
131, 0.03860984132168702, 0.5285639992634079, 0.43282616089829434,
132, 0.03614333318226506, 0.5299690262576647, 0.43388764204526026,
133, 0.034285743500815806, 0.5310433692646862, 0.4346708887171156,
134, 0.0328955887260529, 0.5318639670572566, 0.43524044570266174,
135, 0.030394079035856978, 0.5332832045468237, 0.4363227179032413,
136, 0.028668671541019514, 0.5342810308904206, 0.43705029905348125,
137, 0.026131073496194965, 0.5357158533750407, 0.43815307461175623,
138, 0.024397155593421257, 0.5367145074992892, 0.43888833839006197,
139, 0.023209928970233374, 0.5374164121022801, 0.4393736604084484,
140, 0.02233000149841665, 0.5379517224047207, 0.43971827757787785,
141, 0.02171951327363028, 0.5383540027544813, 0.43992648545700175,
142, 0.021216507791090345, 0.5386982982095776, 0.4400851954850482,
143, 0.0207836138131491, 0.5390249228714514, 0.44019146480175564,
144, 0.020076622320467752, 0.5394986930284709, 0.4404246861369274,
145, 0.019627287854809217, 0.5398310291840757, 0.4405416844457228,
146, 0.018841465906672263, 0.540344200111679, 0.44081433546476423,
147, 0.01833063266802618, 0.5407064563499203, 0.4409629124649504,
148, 0.01788905911677795, 0.5410542053029179, 0.44105673706303056,
149, 0.01753813562757387, 0.5413512455488808, 0.4411106203071116,
150, 0.017180553160084943, 0.5416507605999238, 0.4411686877204676,
151, 0.016533374742068854, 0.5421063361699365, 0.4413602905679504,
152, 0.016009630733549284, 0.5424927763424244, 0.44149759440578534,
153, 0.015167332491633904, 0.5430377394547532, 0.4417949295385157,
154, 0.014615054387446183, 0.5434230826178036, 0.44196186447981667,
155, 0.014170950206545652, 0.5437479797626308, 0.442081071515749,
156, 0.013867593052429942, 0.5439957673280564, 0.4421366411056632,
157, 0.01355775617283745, 0.5442459307505186, 0.44219631456259867,
158, 0.013383744586277108, 0.5444345210401546, 0.442181735858431,
159, 0.012987183001229042, 0.544741885685426, 0.44227093279902735,
160, 0.01272028421136042, 0.5449780143290224, 0.44230170294296955,
161, 0.012593528876974824, 0.5451371948187413, 0.4422692777891016,
162, 0.012582851943560293, 0.5452445385407898, 0.4421726110009816,
163, 0.012665593586973561, 0.5453016998828862, 0.44203270801707845,
164, 0.012806798700002795, 0.5453268023681435, 0.4418664004199831,
165, 0.013093728089303305, 0.5452747319596396, 0.4416315414388353,
166, 0.013536623404251073, 0.5451372700453964, 0.4413261080392742,
167, 0.013972606055491152, 0.5450024076167774, 0.44102498781579086,
168, 0.014216573715820037, 0.5449652922170467, 0.4408181355580122,
169, 0.014535469376858927, 0.5448878904078183, 0.4405766417063297,
170, 0.014629057253370636, 0.5449199466984297, 0.44045099753762185,
171, 0.014502067839518058, 0.5450674541883097, 0.44043047945888236,
172, 0.014500039214205214, 0.5451488697144574, 0.44035109255968363,
173, 0.014323518739794209, 0.5453082425508683, 0.440368240197617,
174, 0.013916159020455983, 0.5455901495098839, 0.44049369295704055,
175, 0.013221395150746358, 0.546011087122822, 0.4407675192135526,
176, 0.012765478427042542, 0.5463020220460838, 0.440932501014263,
177, 0.01244424120524044, 0.5465204234648612, 0.4410353368162435,
178, 0.012273284362953035, 0.546656785830033, 0.4410699312952272,
179, 0.012161558767941347, 0.5467600549758083, 0.44107838774354446,
180, 0.012104146779781232, 0.5468330376946053, 0.44106281701116806,
181, 0.012137775591587222, 0.5468567969383624, 0.4410054289552289,
182, 0.012165341375557638, 0.5468827084086534, 0.44095195170017265,
183, 0.012296482666788998, 0.5468482013534988, 0.44085531746810463,
184, 0.012561316548164827, 0.5467437940085842, 0.4406948909296929,
185, 0.012954005873577517, 0.5465713867115085, 0.44047460890159107,
186, 0.013559503105471134, 0.5462860639954916, 0.4401544343843413,
187, 0.013859749203468174, 0.5461340797317091, 0.44000617254962765,
188, 0.013932590655991528, 0.5461009977662024, 0.43996641306515194,
189, 0.01399921494887571, 0.546070258444058, 0.43993052809434924,
190, 0.014204900415373024, 0.5459642639354572, 0.4398308371372179,
191, 0.014486497540678274, 0.5458163973726551, 0.4396971065758558,
192, 0.014563456979892022, 0.5457754749484748, 0.4396610695616845,
193, 0.014419566579560414, 0.5458499021782609, 0.43973053273181595,
194, 0.014106326813474374, 0.5460126129046461, 0.4398810617706275,
195, 0.013404376287014366, 0.5463790352428721, 0.44021658995821356,
196, 0.012892162243914759, 0.5466443878681655, 0.4404634513778023,
197, 0.01253428217578632, 0.5468312356254971, 0.44063448368861846,
198, 0.01229863390400926, 0.5469525421773764, 0.44074882540881566,
199, 0.01216696543277074, 0.5470177480092258, 0.4408152880476804,
200, 0.012143350288806372, 0.5470201367398139, 0.4408365144623709,
