Optimize time:0.383224191599422
Begin Prob:-27359.670363809644
End Prob:-27294.96189637217
Substitution parameters:[0.22458286705111602, 0.254632708770298, 0.26933088512975334, 0.2514535390488327, 1.8957549977026993]
Trees:
(4:619.2206108193069,(1:618.034370715906,(2:615.8015108826809,3:619.2206108193069):618.1638663201708):618.034370715906);
(4:619.2206108193069,(3:618.034370715906,(1:618.034370715906,2:619.2206108193069):618.034370715906):619.2206108193069);
(4:0.669211,(2:1.03478,(1:618.034370715906,3:0.631215):0.216427):0.669211);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.002882188445975036, 0.6647820448417003, 0.3323357675778515,
1, 0.0022446747636014185, 0.6653982717882546, 0.33235705431717544,
2, 0.0017678391955688515, 0.6658941264710554, 0.3323380352032567,
3, 0.0014397178193725469, 0.6662614680284595, 0.33229881502215564,
4, 0.0013120331903553654, 0.6664928290780251, 0.33219513860110195,
5, 0.0012459388949701718, 0.6666671574946895, 0.3320869044786367,
6, 0.0011531967724125651, 0.6668344133959493, 0.33201239069985466,
7, 0.0010130111589970036, 0.6670817562260868, 0.3319052334848957,
8, 0.0008430480555371312, 0.6673257842608501, 0.3318311685517961,
9, 0.0006086790608966373, 0.6676064425441615, 0.33178487926357114,
10, 0.0004622840728229996, 0.6678705724028393, 0.3316671443946525,
11, 0.00030704695034771936, 0.6681746644877292, 0.3315182894293225,
12, 0.00020969126888343992, 0.6684804326233331, 0.33130987697572584,
13, 0.00017239681257387378, 0.6687389208504173, 0.331088683202606,
14, 0.00015350657389124158, 0.6689670722576804, 0.33087942203383336,
15, 0.00014471493300884778, 0.669158432159432, 0.33069685377238955,
16, 0.00012988871640413677, 0.6693555921612482, 0.33051451998829956,
17, 0.00012769525054483622, 0.6695260409783353, 0.3303462646368806,
18, 0.00011826775927298766, 0.6696746602555407, 0.330207072853005,
19, 0.00010318711263565932, 0.6698287029842406, 0.3300681107701301,
20, 9.584917391640815e-05, 0.6699962287316925, 0.3299079229607851,
21, 0.00010772205208237742, 0.670164747312186, 0.329727531500563,
22, 0.0001206517549598096, 0.6703265124771021, 0.3295528366345764,
23, 0.00012666027990144855, 0.6704917687121841, 0.32938157187393863,
24, 0.00013057801813061022, 0.6706441737687537, 0.32922524907815837,
25, 0.00014326195952570433, 0.6708297810912158, 0.3290269578160173,
26, 0.0001553386923649479, 0.6710392914641782, 0.3288053707126558,
27, 0.00016506895602419653, 0.6712693254342232, 0.3285656064771016,
28, 0.00016577950098512699, 0.6714867945605321, 0.32834742680713364,
29, 0.000159180425524865, 0.6717081892761916, 0.32813263116744734,
30, 0.0001421295551560136, 0.6719691030583134, 0.32788876825401375,
31, 0.00012064358731758103, 0.672249911118991, 0.32762944615975126,
32, 9.835798261078157e-05, 0.6725553376618508, 0.3273463052215177,
33, 8.777933669515106e-05, 0.672834198958768, 0.3270780225702597,
34, 7.433781728660896e-05, 0.6730977143478212, 0.3268279486984752,
35, 6.786461839103788e-05, 0.6733967929283199, 0.3265353433182758,
36, 6.955410267978682e-05, 0.6736709064085699, 0.3262595403513469,
37, 6.506068260186525e-05, 0.6739850289198741, 0.3259499112616311,
38, 7.094109106219011e-05, 0.6742870056019552, 0.32564205417192893,
39, 8.742942382338121e-05, 0.6745722644011141, 0.32534030703876726,
40, 0.00010664646630634679, 0.6748546036086179, 0.3250387507929305,
41, 0.00013740017286338353, 0.6751494415461379, 0.3247131591492683,
42, 0.00016406384659282025, 0.6754292250199786, 0.32440671200071214,
43, 0.00017505641616265575, 0.6757026003987724, 0.32412234405266804,
44, 0.00018376254581492095, 0.6759623781026891, 0.3238538602154695,
45, 0.00021450338983090405, 0.6761968751578632, 0.3235886223204227,
46, 0.0002688474770208123, 0.6764422592383188, 0.32328889415368967,
47, 0.00047206796324985564, 0.6766317074462959, 0.3228962254568961,
48, 0.0006568228055019264, 0.6768491186220712, 0.3224940594402768,
49, 0.0009145217610481121, 0.6770010773025856, 0.3220844018044057,
50, 0.0011632486746546455, 0.6771413138938914, 0.32169543829970043,
51, 0.0015002798253834027, 0.6772268073547301, 0.32127291368700955,
52, 0.001726942692334686, 0.6773429494035663, 0.3209301087710779,
53, 0.0024458349459397523, 0.6772291453685874, 0.32032502055112977,
54, 0.003012387043655602, 0.6771608599295229, 0.319826753893862,
55, 0.003387572574980575, 0.6771658866962735, 0.31944654159756414,
56, 0.0036968213927607583, 0.6772072074174215, 0.3190959720580372,
57, 0.004175839896323917, 0.6771814823481748, 0.3186426786256832,
58, 0.005091626559302363, 0.6769092873546846, 0.31799908695627144,
59, 0.0057445510802229295, 0.6768169720898718, 0.31743847769982375,
60, 0.006799633759928817, 0.6765794002696575, 0.3166209668422474,
61, 0.007850858112936697, 0.6764270120547068, 0.31572213070573985,
62, 0.008870119256733401, 0.6762683353056907, 0.3148615463133142,
63, 0.00964190478830015, 0.6762226838177073, 0.3141354122676762,
64, 0.010239111764763897, 0.6762580074917759, 0.31350288161894585,
65, 0.011386982482651787, 0.676005894723452, 0.31260712367067955,
66, 0.012148188872902881, 0.6759109258742979, 0.3119408861325305,
67, 0.013606162715095908, 0.6754475745269675, 0.3109462636375793,
68, 0.014503854398496035, 0.675241251910245, 0.3102548945708759,
69, 0.015438465781728581, 0.6750488917102413, 0.3095126433869468,
70, 0.016063849867144202, 0.6749817869097666, 0.308954364104622,
71, 0.0165046374828576, 0.6749871355909146, 0.3085082278094286,
72, 0.01691257495740898, 0.67499029459064, 0.30809713133494676,
73, 0.01720959997422073, 0.6750208345595344, 0.307769566349089,
74, 0.01757650133858133, 0.6750123961736696, 0.30741110336925187,
75, 0.017931483238692914, 0.6749941822297885, 0.30707433541249857,
76, 0.01827358024106766, 0.6749671386712794, 0.30675928196792474,
77, 0.018656303849257563, 0.6749471585499923, 0.3063965384842549,
78, 0.018932830036896765, 0.6749543075132649, 0.3061128633341961,
79, 0.01918498567887927, 0.674957230638132, 0.30585778456355006,
80, 0.01956527700003977, 0.6748780705799561, 0.3055566533007558,
81, 0.0197970958456196, 0.6748588978052973, 0.305344007231159,
82, 0.01995059460569302, 0.6748836433366542, 0.30516576293967623,
83, 0.020095088263547264, 0.674898881774577, 0.3050060308458872,
84, 0.020343874401525325, 0.6748257171806495, 0.3048304093033093,
85, 0.02053080037542673, 0.6747906791773371, 0.3046785213315804,
86, 0.02063366542376631, 0.6747862733480006, 0.3045800621160192,
87, 0.020633287156901277, 0.6748230058135258, 0.30454370791975227,
88, 0.020671847867353082, 0.6748306962688949, 0.3044974567538493,
89, 0.02060997436700689, 0.6749227283290894, 0.30446729819606755,
90, 0.020480882996752478, 0.6750547322520084, 0.30446438564598155,
91, 0.02029548331871591, 0.6752235770488992, 0.3044809405293655,
92, 0.020139307974616646, 0.6753678362759186, 0.304492856647526,
93, 0.020178950597621845, 0.6753889609428615, 0.30443208935318444,
94, 0.020206737514616168, 0.6753996844450446, 0.30439357893390134,
95, 0.020379863300775018, 0.6753058136735682, 0.30431432391972507,
96, 0.020451848273158546, 0.6752497122787936, 0.30429844034627657,
97, 0.020423533980795144, 0.6752779393568781, 0.3042985275593201,
98, 0.020468601583732676, 0.6752520216479563, 0.3042793776644266,
99, 0.02042410738169783, 0.6752591172849546, 0.30431677622708597,
100, 0.020314187056050863, 0.6753022115694269, 0.3043836022671879,
101, 0.020129913358563015, 0.6753611947592996, 0.30450889277514126,
102, 0.01986175436368613, 0.675468529492345, 0.3046697170359568,
103, 0.019447256692832413, 0.6756966718734768, 0.3048560723268027,
104, 0.018990391202602347, 0.6759690270953846, 0.30504058259405015,
105, 0.018320720201472518, 0.6764069930177391, 0.3052722876745651,
106, 0.017231088498697762, 0.6770841075756927, 0.3056848048199367,
107, 0.01609227193665643, 0.6777675124448032, 0.3061402165100903,
108, 0.014958845398237174, 0.6784271372764786, 0.30661401821726425,
109, 0.013469332874484732, 0.6792948928498216, 0.3072357751673298,
110, 0.01168043900909629, 0.6803434219143021, 0.3079761399697001,
111, 0.011194439910075916, 0.6806356301496959, 0.30816993083229766,
112, 0.010512309203800264, 0.681041780988964, 0.3084459106993218,
113, 0.010016294620143007, 0.6813227763853454, 0.30866092988910643,
114, 0.009657841256371586, 0.6815086004647173, 0.3088335591719588,
115, 0.009271967716575189, 0.6816927828529055, 0.30903525032716905,
116, 0.008857044891183247, 0.6818759008054719, 0.30926705519813363,
117, 0.00827449742260853, 0.682152009264454, 0.30957349421011043,
118, 0.008115315121553654, 0.6821968160435331, 0.3096878697339514,
119, 0.007850777944529654, 0.6823281456780761, 0.3098210772757877,
120, 0.0074961540640508155, 0.6824828307121501, 0.31002101612509453,
121, 0.00690965417773588, 0.6827554904063494, 0.3103348563207922,
122, 0.0061998363952512365, 0.6831013612940925, 0.3106988032118013,
123, 0.0052332710475227655, 0.6836393863935744, 0.3111273434621065,
124, 0.004932621715535257, 0.6838002859385108, 0.3112670932523578,
125, 0.004580583673746616, 0.6839679932924455, 0.31145142393836717,
126, 0.004233750581252477, 0.6841567310828303, 0.31160951924391805,
127, 0.0038234697368748627, 0.6843576322522223, 0.3118188989187233,
128, 0.0035855816763457177, 0.6844935513426955, 0.3119208678887041,
129, 0.0032338627883203947, 0.6846732206406391, 0.312092917480562,
130, 0.0029935934406906443, 0.6848026790501851, 0.31220372842048155,
131, 0.0026856440823057274, 0.6849466726124428, 0.31236768421664485,
132, 0.002460763894474557, 0.6850317992761191, 0.3125074377401903,
133, 0.0021245249230766837, 0.6851586551961049, 0.31271682079077046,
134, 0.0019179597979759272, 0.6852471886593027, 0.31283485245184595,
135, 0.0017724243506908913, 0.6852898923655976, 0.3129376841927185,
136, 0.0015584403824384482, 0.6854053188606651, 0.31303624166650074,
137, 0.0012076315988549103, 0.6855870809824923, 0.3132052883300094,
138, 0.0009894657994099793, 0.6857301438902136, 0.3132803912209895,
139, 0.0007065562998055373, 0.6859113924314915, 0.3133820521768422,
140, 0.0005028197608447646, 0.6860347200359334, 0.31346246111126214,
141, 0.0004226169377991468, 0.6860779152472901, 0.3134994687207176,
142, 0.0003508514297413798, 0.6861100938327619, 0.31353905564442464,
143, 0.00031232902684419264, 0.6861056681536277, 0.3135820037301956,
144, 0.00027128299412037556, 0.6860889218707658, 0.3136397960451334,
145, 0.0002071245099130121, 0.6860640678841001, 0.3137288085150714,
146, 0.0001631664849388892, 0.6860008487380501, 0.3138359856860674,
147, 0.00011101995146848427, 0.6859198526442777, 0.3139691283132638,
148, 7.473359187670982e-05, 0.6858442542176534, 0.3140810131002553,
149, 5.24270902418434e-05, 0.6857937734920532, 0.3141538003275935,
150, 4.022952176093127e-05, 0.685720699864002, 0.3142390715241407,
151, 4.0981574912267545e-05, 0.6856516731799357, 0.31430734615367323,
152, 3.7624627289016064e-05, 0.6855622582691367, 0.3144001180149618,
153, 3.270950577242375e-05, 0.6855052308694402, 0.3144620605382221,
154, 2.531755167942542e-05, 0.6854658028702273, 0.31450888049339576,
155, 2.0055997428308953e-05, 0.6853996537694946, 0.31458029114736763,
156, 1.9696201885525735e-05, 0.6853181520200627, 0.31466215269489517,
157, 2.296245035945723e-05, 0.6852164684215644, 0.3147605700449859,
158, 2.8193677264585315e-05, 0.6851277227096992, 0.3148440845288912,
159, 3.527724077363706e-05, 0.6850281127636265, 0.3149366109088649,
160, 3.6495963633376065e-05, 0.6849116779693797, 0.3150518269801613,
161, 4.405720767849727e-05, 0.6847803419541078, 0.31517560175193277,
162, 4.819467304655498e-05, 0.6846302692811689, 0.31532153696033055,
163, 4.7833921324888534e-05, 0.6844588708941589, 0.31549329610006355,
164, 4.1396336771027814e-05, 0.6842708635622856, 0.3156877410169605,
165, 4.696351166609387e-05, 0.684087817073294, 0.31586522033012326,
166, 4.90017677813359e-05, 0.6838839999023842, 0.31606699924619935,
167, 4.756422311665285e-05, 0.6836836930898541, 0.31626874360314206,
168, 4.911486592097876e-05, 0.6834963708240993, 0.31645451522664564,
169, 5.029740028273459e-05, 0.6833344391224886, 0.3166152643946054,
170, 5.5741162546712486e-05, 0.683188320029024, 0.3167559397240476,
171, 5.9587086078123454e-05, 0.6830751534523295, 0.316865260377261,
172, 6.0775021436005836e-05, 0.6829799277227215, 0.31695929817418,
173, 6.46709907115594e-05, 0.6828733758770127, 0.3170619540513855,
174, 7.164210897160343e-05, 0.6827552053796532, 0.3171731534315954,
175, 8.004610511359879e-05, 0.6826346443903083, 0.3172853104231849,
176, 8.27990305903607e-05, 0.6825146168027719, 0.3174025850826515,
177, 7.965939349951295e-05, 0.6823965066827736, 0.31752383483977137,
178, 8.980703025135962e-05, 0.6822640149927555, 0.3176461788925309,
179, 9.805457637496079e-05, 0.6821186375943994, 0.3177833087445226,
180, 0.00010011404506868061, 0.6819540707011829, 0.3179458161706547,
181, 0.00012607736372519747, 0.6817863918324557, 0.3180875317212502,
182, 0.00014170604277871982, 0.6816079958399, 0.31825029903470353,
183, 0.0001618920868034987, 0.6814256268288092, 0.3184124820065534,
184, 0.00016820380736259227, 0.6812382962344492, 0.3185935008809921,
185, 0.0001819592646844846, 0.6810186977183856, 0.3187993439376217,
186, 0.0001852767633296332, 0.6808372041552653, 0.3189775200038164,
187, 0.00019903706266674023, 0.6806835711547479, 0.31911739270529543,
188, 0.00024554875107654064, 0.6805025547099978, 0.3192518974622766,
189, 0.0002883815536435549, 0.6803066303185635, 0.3194049890522298,
190, 0.0003156307634026454, 0.6801532211161988, 0.3195311490441712,
191, 0.00032819525678789285, 0.6799888658782147, 0.3196829397866274,
192, 0.00032635317447347656, 0.6798565145082138, 0.31981713323843225,
193, 0.0003409851937932866, 0.6796968598568499, 0.31996215587416993,
194, 0.0003385243121141752, 0.6795349437038033, 0.32012653290809145,
195, 0.0003238126809084151, 0.6793770306003303, 0.3202991576420553,
196, 0.0003214987536166554, 0.6792286288729245, 0.32044987329701274,
197, 0.00030717532160845403, 0.6790842789528727, 0.320608546648867,
198, 0.0002775351519392096, 0.6789262981318531, 0.3207961676406512,
199, 0.00022857666285900627, 0.6787585018189841, 0.32101292244012697,
200, 0.00017404378931574815, 0.6785774191882745, 0.32124853794669067,
201, 0.0001515968699921015, 0.6783744934931242, 0.32147391056186064,
202, 0.00011843036322985925, 0.678149281461893, 0.32173228909744955,
203, 9.596982106689135e-05, 0.677889736871649, 0.3220142942301858,
204, 8.510767351198036e-05, 0.6776056620680394, 0.3223092311798726,
205, 7.875325355768603e-05, 0.6773083917397947, 0.3226128559241864,
