Optimize time:0.38889488014909956
Begin Prob:-26986.679491360097
End Prob:-26891.082851253646
Substitution parameters:[0.22196646679964915, 0.26324432794616803, 0.26737954793335095, 0.24740965732083176, 1.653248897812832]
Trees:
(4:237.6665818496464,(2:217.64577791417338,(1:156.5419318931835,3:124.91111948319606):237.6665339105477):214.5537530842763);
(4:225.8930134693543,(1:747.0423727682306,(2:156.5293343866822,3:298.43319763906396):217.52760482392327):156.5293343866822);
(4:0.730293,(3:0.613966,(1:286.47522196307034,2:0.497165):1e-06):0.730293);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.02092232289898745, 0.9263108749703817, 0.05276680398665897,
1, 0.020116999697179182, 0.9275332494968732, 0.05234975266370132,
2, 0.019850952463297104, 0.9282639796785597, 0.05188506971771205,
3, 0.019910562030386658, 0.928707889882131, 0.05138154995008336,
4, 0.019890302206246144, 0.929212070357525, 0.05089762929650504,
5, 0.019772563737213908, 0.9297385231480687, 0.05048891497433277,
6, 0.019655638346595453, 0.9302204831124687, 0.0501238804028454,
7, 0.019681912146674935, 0.9306148028976112, 0.049703286813400464,
8, 0.01962554013960963, 0.931002000656568, 0.04937246106051947,
9, 0.019470472384401867, 0.9315100157870602, 0.04901951368525235,
10, 0.019206516467044975, 0.9321178637255249, 0.048675621664521086,
11, 0.018793396938780713, 0.932814953753435, 0.048391651166076514,
12, 0.018563290519955224, 0.9333213704030805, 0.0481153409357666,
13, 0.0181744258513177, 0.9340089203569905, 0.047816655647861556,
14, 0.017725773319316646, 0.9347268088987993, 0.047547419640596264,
15, 0.017448513023160105, 0.9352669863075533, 0.04728450252598827,
16, 0.01707075949569402, 0.9358998399675454, 0.04702940239204666,
17, 0.016292855435126735, 0.9369216609721738, 0.04678548545172063,
18, 0.015151952584886115, 0.9382080527573398, 0.04663999651729733,
19, 0.013469277252612984, 0.9399454884643206, 0.04658523614217366,
20, 0.01308411722186746, 0.9404876991103869, 0.04642818552446205,
21, 0.012924439375778196, 0.9408419547196611, 0.04623360776021719,
22, 0.012800319190413275, 0.9411093187924499, 0.0460903638726385,
23, 0.012706888838106736, 0.9412999828616908, 0.04599313015503931,
24, 0.012649716943811576, 0.9414639201907368, 0.04588636472150766,
25, 0.01253764612274176, 0.9416971229369385, 0.04576523279439951,
26, 0.012485912809997609, 0.9419077012047644, 0.04560638784096876,
27, 0.012494134149177013, 0.9420541024187754, 0.04545176528474275,
28, 0.012612304821130762, 0.9421323641232329, 0.045255332907149524,
29, 0.01266010803922511, 0.9422911276270269, 0.04504876618246853,
30, 0.012699816703820208, 0.9424357117026844, 0.04486447344063091,
31, 0.01269683891843742, 0.942640542319212, 0.044662620607759135,
32, 0.012615515311490105, 0.9428900895669055, 0.044494396968912,
33, 0.0124639008505852, 0.9432031244738716, 0.044332976521136956,
34, 0.01222637752093945, 0.9436167348562219, 0.04415688946801706,
35, 0.011847450011689173, 0.9441205478002425, 0.04403200403529108,
36, 0.011307811294527344, 0.944796371355441, 0.04389581919701213,
37, 0.010779307946015813, 0.9454413235962233, 0.043779370301849654,
38, 0.010186715721379459, 0.9461248614545511, 0.04368842466866663,
39, 0.009782133863965944, 0.946671072571234, 0.04354679541232431,
40, 0.009422379764754582, 0.9471224524923132, 0.04345516959221184,
41, 0.008887890619537242, 0.9477323482974517, 0.043379762930482915,
42, 0.008317286639468681, 0.9483904822998488, 0.04329223290840193,
43, 0.00808706174614852, 0.9487605124949529, 0.043152427607942766,
44, 0.008033106323646016, 0.94898065544577, 0.04298624008234717,
45, 0.007924069191663483, 0.9492183398085725, 0.04285759285482792,
46, 0.0077316628922546, 0.9495007509055248, 0.04276758805767926,
47, 0.007651094751955297, 0.9496546766624839, 0.04269423043948936,
48, 0.007503641138668643, 0.9498371297881474, 0.04265923093330829,
49, 0.0074498898319526165, 0.9499112446452922, 0.042638867379582904,
50, 0.007324572574901715, 0.9500300780290398, 0.04264535125194851,
51, 0.007258550446425881, 0.95008748159963, 0.042653969812086974,
52, 0.007133108205655385, 0.9502087951063779, 0.042658098547574845,
53, 0.0069312294597692675, 0.9503678389143773, 0.04270093348632849,
54, 0.006712545433546667, 0.9505531932651657, 0.042734263161116524,
55, 0.0063761802280661185, 0.9508087870875284, 0.04281503454207184,
56, 0.005856860282152263, 0.9512395687048584, 0.042903572872694175,
57, 0.0051414287564967385, 0.951859020033712, 0.04299955306932762,
58, 0.0037250961911296327, 0.9530860924081985, 0.043188813260741026,
59, 0.002244526721256353, 0.9543402332226119, 0.04341524191454578,
60, 0.0018951640598508137, 0.9546378086819333, 0.04346702911775391,
61, 0.0015851365001377429, 0.9548837225537932, 0.04353114280915269,
62, 0.0013299760794608186, 0.9550935865035759, 0.04357643927836183,
63, 0.0010680363844813774, 0.9553224596702776, 0.04360950581161911,
64, 0.000626142532879382, 0.9556827879274273, 0.04369107140590364,
65, 0.0005228977308033326, 0.9557547652322362, 0.04372233890673911,
66, 0.0005052376106999697, 0.9557472661109464, 0.0437474981487103,
67, 0.0004910968500017724, 0.9557447071274778, 0.0437641978913345,
68, 0.0004626021585332339, 0.9557308278478645, 0.04380657186319067,
69, 0.00041197183445375015, 0.955710398294985, 0.0438776317382893,
70, 0.00037382086982769644, 0.9556898640931394, 0.04393631690548691,
71, 0.00033225556457127433, 0.9556836446381745, 0.04398410166317133,
72, 0.00026602979681661766, 0.9556602932096253, 0.04407367885805307,
73, 0.0001608417339357975, 0.9556884997571736, 0.044150660374112964,
74, 0.0001181043654104863, 0.955679161707982, 0.044202735788953784,
75, 0.00010718111650441414, 0.9556489858879201, 0.04424383486179102,
76, 8.44942740933165e-05, 0.9556433676830369, 0.04427213990798422,
77, 6.934755387544701e-05, 0.9556538115400814, 0.044276842770337665,
78, 5.5212983760833306e-05, 0.9556231307363827, 0.04432165814440738,
79, 5.147478062764874e-05, 0.9555950977392972, 0.04435342934601209,
80, 6.046757749264122e-05, 0.9555473723703606, 0.04439216191762074,
81, 6.320701355721055e-05, 0.9555078241661447, 0.044428970690186316,
82, 6.006130029440729e-05, 0.9554881954534078, 0.044451745115084824,
83, 6.23713567445634e-05, 0.955440064749289, 0.04449756575797032,
84, 6.628641850592473e-05, 0.9553937250538649, 0.04453999038940109,
85, 6.670482260286849e-05, 0.9553511519081523, 0.04458214513188499,
86, 6.210633286517269e-05, 0.9552776863944903, 0.04466020913506852,
87, 7.234026015336878e-05, 0.9551816549177605, 0.0447460066822875,
88, 7.538514214907907e-05, 0.955075967963481, 0.04484864875518115,
89, 7.617869447957189e-05, 0.9549577326697298, 0.04496609049385508,
90, 9.708886033500117e-05, 0.9548117067363859, 0.04509120626232618,
91, 0.00012058038671121322, 0.9546722957228432, 0.045207125746609796,
92, 0.00013052572761074294, 0.9545638312399221, 0.04530564489192521,
93, 0.00013337181009795383, 0.9544651057769853, 0.045401524269039546,
94, 0.00013357164375572676, 0.9543811959407187, 0.04548523426971753,
95, 0.00014393805208496812, 0.9543014002283505, 0.04555466357713771,
96, 0.00014626267596709095, 0.9542032044401539, 0.045650534739970605,
97, 0.00013837702375491, 0.954129811901836, 0.045731812933235964,
98, 0.0001172940006356156, 0.954083065582012, 0.045799642274919866,
99, 0.0001018593967202643, 0.9540421792273011, 0.045855963230186605,
100, 8.319460872898759e-05, 0.953989879360077, 0.0459269278897336,
101, 7.990942289823795e-05, 0.9539297000310109, 0.045990392403996265,
102, 7.448677867965601e-05, 0.9538571738412973, 0.04606834123398374,
103, 7.805266319401476e-05, 0.9537889314150076, 0.04613301777830919,
104, 8.546638222308457e-05, 0.9537405431590099, 0.04617399231090036,
105, 9.637059548392676e-05, 0.9536971225198305, 0.046206508734667355,
106, 0.00010105129342179324, 0.9536606905736902, 0.04623825998506158,
107, 0.00012710377998381483, 0.9536109341977537, 0.046261963877572816,
108, 0.00015291261183360947, 0.9535467848865579, 0.04630030435673309,
109, 0.00017426967891986828, 0.9534984321736504, 0.046327300004220404,
110, 0.00018567108332358487, 0.9534622144951589, 0.04635211627692908,
111, 0.000202861756791888, 0.9534289591642716, 0.04636818093216332,
112, 0.0002055995765038829, 0.9534185168056123, 0.04637588546912961,
113, 0.0002146284329610208, 0.953425505773761, 0.04635986764280403,
114, 0.0002155264935212758, 0.9534159458615094, 0.046368529494184595,
115, 0.0002044431310834819, 0.9534336614082822, 0.04636189730777319,
116, 0.00018177518113488393, 0.9534747792230301, 0.0463434474424176,
117, 0.00015649830640687343, 0.9535294528082353, 0.046314050733985715,
118, 0.00011491066590493067, 0.9535709237807062, 0.04631416739915104,
119, 9.385583702961146e-05, 0.9535710359496483, 0.046335110055640526,
120, 6.905553846879074e-05, 0.9535605440928657, 0.046370402211049405,
121, 5.654430517673212e-05, 0.9535146550621478, 0.046428802475811964,
122, 5.1466908119673784e-05, 0.953433630642054, 0.0465149042945287,
123, 4.491886160432918e-05, 0.9533656569093476, 0.046589426074202814,
124, 3.2239484555240395e-05, 0.953323810444792, 0.046643951912899655,
125, 2.823449248724041e-05, 0.9532864200581498, 0.04668534729031383,
126, 3.1510940245359356e-05, 0.9532475901539064, 0.046720900746069376,
127, 3.642409634678118e-05, 0.953215154624697, 0.046748423118646396,
128, 4.150682736761756e-05, 0.9531406554332632, 0.04681783958001445,
129, 5.537144594553541e-05, 0.9530689263176115, 0.04687570407401298,
130, 6.255871006940842e-05, 0.9529749639935229, 0.046962479131814415,
131, 6.433862174369779e-05, 0.952856330940499, 0.04707933227415731,
132, 6.152244705321346e-05, 0.9527465351572866, 0.04719194422884603,
133, 6.418506087738618e-05, 0.952603209812071, 0.047332606957355965,
134, 6.198978126707455e-05, 0.9524682258897565, 0.047469786163347086,
135, 5.4050782538926486e-05, 0.9523603075196772, 0.047585643530189396,
136, 4.081766845105178e-05, 0.9522774083599285, 0.0476817758061416,
137, 3.6109058130531865e-05, 0.9521986452597434, 0.047765247518636804,
138, 3.0806611172635785e-05, 0.9520977664329755, 0.04787142879588919,
139, 3.5558519278290785e-05, 0.9519776989241873, 0.04798674439550748,
140, 4.1294954059161976e-05, 0.9518654436048044, 0.04809326327881797,
141, 5.0340090597402304e-05, 0.9517751261349526, 0.04817453561550823,
142, 5.711281037745453e-05, 0.9516724174722494, 0.04827047156118917,
143, 5.708340088789705e-05, 0.9515940402651376, 0.04834887817441368,
144, 5.113272354653465e-05, 0.9515366725465363, 0.04841219657248167,
145, 4.4565702285581425e-05, 0.9514645045750734, 0.048490931564624966,
