Optimize time:0.39377414140436384
Begin Prob:-27368.061456998093
End Prob:-27309.798303430594
Substitution parameters:[0.2250633684102742, 0.26261072816980485, 0.26645898584269745, 0.24586691757722345, 1.711078404586383]
Trees:
(1:381.96669272617794,(3:381.96669272617794,(2:381.96669272617794,4:895.404043770958):838.1313532769378):407.404684611969);
(1:562.3671962433809,(2:381.96669272617794,(3:616.6446137865958,4:478.2491280327515):480.5385964138738):381.96669272617794);
(1:501.82645357547773,(4:0.703084,(2:0.566706,3:1.447):0.0575488):0.771367);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.02337071932549632, 0.012111132707464283, 0.964518150930062,
1, 0.023197006478265354, 0.011912444917425071, 0.9648905515718018,
2, 0.02296306232040582, 0.011688422721404286, 0.965348517924105,
3, 0.02256984832681164, 0.011312378504590085, 0.9661177761358002,
4, 0.021978009949055848, 0.01082010144707335, 0.9672018915681477,
5, 0.021322782416709037, 0.010340834949572858, 0.9683363856021776,
6, 0.020491450160457263, 0.00980509176290172, 0.9697034610423774,
7, 0.019293437372694785, 0.009122371648399264, 0.9715841939440996,
8, 0.01834011591627434, 0.008644216132601912, 0.9730156709183745,
9, 0.016899254268509915, 0.007898945629195462, 0.9752018030702214,
10, 0.01480546472720699, 0.006938116517207331, 0.9782564217242986,
11, 0.01313932574248046, 0.006262967911456347, 0.9805977093134696,
12, 0.011530510627963514, 0.0056866303771205854, 0.9827828619640834,
13, 0.00968232340595634, 0.004868196409725044, 0.9854494831550927,
14, 0.008625167684060318, 0.004304951457441086, 0.9870698838304249,
15, 0.00710058274249119, 0.0035841995107093027, 0.9893152207199707,
16, 0.00656810789969672, 0.003284313599545708, 0.9901475814748002,
17, 0.006058959831833104, 0.0030312212945212023, 0.9909098218512336,
18, 0.005494329092529452, 0.0027829018590761496, 0.9917227720285724,
19, 0.004882640647060521, 0.0025448473510701983, 0.9925725149834106,
20, 0.004627600037856215, 0.0024246916617690385, 0.9929477112811331,
21, 0.004346420847626307, 0.00226227800794064, 0.9933913041289707,
22, 0.004227590394409673, 0.0021934459258719096, 0.9935789666625567,
23, 0.004050090544188406, 0.002102009464082724, 0.993847902977508,
24, 0.0038639338552720302, 0.0020028643672015552, 0.9941332047659697,
25, 0.0035682379004764067, 0.0018622317584866608, 0.9945695333327227,
26, 0.003333353168239309, 0.001764912477711036, 0.994901737342045,
27, 0.0030046643061316628, 0.0015974335436075096, 0.9953979051399595,
28, 0.002607673933496891, 0.0013537995437291263, 0.9960385295120531,
29, 0.0023853121811883626, 0.0012338483270312455, 0.996380842484123,
30, 0.0022953517600875343, 0.0011742020694906934, 0.9965304491601648,
31, 0.002232869433118721, 0.001121334555033737, 0.9966457990010636,
32, 0.0021654615279830627, 0.001071931890630955, 0.9967626095692942,
33, 0.0020896681774900186, 0.0010040251631726646, 0.9969063096488144,
34, 0.0020750327648567444, 0.0009800773485940065, 0.9969448928746739,
35, 0.0020714790784504993, 0.0009642973350417895, 0.9969642265705434,
36, 0.0020776510770270248, 0.0009501590715416225, 0.9969721928344488,
37, 0.0020657377929239338, 0.0009252422630942566, 0.9970090229301326,
38, 0.0020617922937954795, 0.0009108737712062052, 0.9970273369203266,
39, 0.002041508710350964, 0.0008878230771443616, 0.9970706711988204,
40, 0.0020222639623678693, 0.0008696105598436903, 0.9971081284633436,
41, 0.001985114222947863, 0.0008429186500568413, 0.9971719701119587,
42, 0.00192334222868086, 0.0008050831985598829, 0.9972715775552983,
43, 0.001836929734962458, 0.0007586068640863105, 0.9974044663841726,
44, 0.0017405889858072058, 0.0007131077005428761, 0.9975463062975284,
