Optimize time:0.4856461240847905
Begin Prob:-26994.059377908234
End Prob:-26814.596037015777
Substitution parameters:[0.2267333103211233, 0.2548634162981207, 0.2779910016018104, 0.2404122717789457, 1.4385013901619663]
Trees:
(4:759.8671706748625,(1:787.9447941473267,(2:813.4811401410414,3:764.4590028944547):763.9323032324676):759.8671706748625);
(4:809.4530851652395,(2:761.8770237918078,(1:763.9322585681878,3:759.6034591363273):761.8996037850005):759.8670876280961);
(4:0.875288,(3:0.467173,(1:763.9322585681878,2:0.457337):0.0231222):0.875288);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.0006983116695534717, 0.525307108240521, 0.47399457961208125,
1, 0.0005465076066492967, 0.5254028831346814, 0.4740506087798292,
2, 0.00030740529644696367, 0.5255417759200574, 0.4741508183068769,
3, 0.00022187001136961495, 0.5256002346502475, 0.47417789485891604,
4, 0.00015578279866347873, 0.5256483705308173, 0.4741958461928059,
5, 8.003474023369747e-05, 0.525700114931068, 0.47421984984940396,
6, 5.154941400496598e-05, 0.5257271338106061, 0.47422131629559805,
7, 3.998858549289116e-05, 0.5257454035795962, 0.47421460735596505,
8, 3.4353573482753705e-05, 0.525760409427364, 0.474205236520126,
9, 3.0371295661569765e-05, 0.525774430453246, 0.4741951977744851,
10, 2.1577596468312723e-05, 0.5257941586813046, 0.47418426324313656,
11, 1.7519161283389563e-05, 0.5258114817742808, 0.4741709985852712,
12, 1.3899596794306533e-05, 0.5258263369143179, 0.4741597630088819,
13, 7.293662326401585e-06, 0.5258394065355338, 0.4741532993219313,
14, 3.056979509451965e-06, 0.5258513402708827, 0.4741456022694369,
15, 2.068007576768071e-06, 0.5258613315561255, 0.4741365999573033,
16, 1.7215948822805333e-06, 0.5258710935653415, 0.47412718436067997,
17, 1.2947091479886722e-06, 0.5258808616157362, 0.4741178431963655,
18, 1.1972647516148783e-06, 0.5258903003619073, 0.47410850189527676,
19, 1.635030423835281e-06, 0.5258994386717758, 0.4740989258173201,
20, 1.135678449261161e-06, 0.525908756030721, 0.47409010781120453,
21, 1.6073934488314406e-06, 0.5259173098547547, 0.4740810822758756,
22, 1.5455896776287297e-06, 0.5259246645143568, 0.4740737894234053,
23, 2.0496647054471324e-06, 0.5259317068148821, 0.47406624304499,
24, 4.032932297992747e-06, 0.5259379817084799, 0.4740579848832046,
25, 4.569605645616676e-06, 0.5259448809117743, 0.47405054900567983,
26, 5.138945298309225e-06, 0.5259504772803085, 0.4740443832943714,
27, 5.067109794885388e-06, 0.5259582403342953, 0.47403669207639343,
28, 5.173392855669475e-06, 0.5259658784261864, 0.47402894770282356,
29, 5.41091269176466e-06, 0.52597333489622, 0.47402125371399545,
30, 6.9050724657562e-06, 0.5259802182582985, 0.47401287619182997,
31, 9.461738703488437e-06, 0.5259866607969911, 0.47400387698771096,
32, 1.066035009106875e-05, 0.5259915808802038, 0.4739977582903231,
33, 9.865800914142058e-06, 0.5260008401143556, 0.473989293606443,
34, 1.1180960969616613e-05, 0.5260091066378519, 0.47397971192158667,
35, 1.145930139830384e-05, 0.5260172071165281, 0.47397133310237927,
36, 9.51709943924143e-06, 0.526026232570162, 0.47396424985257907,
37, 1.002111105050533e-05, 0.5260339679602453, 0.47395601044955793,
38, 9.550156982278849e-06, 0.5260414633199053, 0.4739489860434784,
39, 1.103326040808401e-05, 0.5260480522146278, 0.4739409140432895,
40, 1.552646313781398e-05, 0.5260532043272662, 0.47393126872727614,
41, 1.674700650761195e-05, 0.5260586679577273, 0.47392458455469477,
42, 1.583547311625626e-05, 0.5260649185545022, 0.4739192454909152,
43, 1.2748348047977116e-05, 0.526073931301625, 0.4739133198698982,
44, 6.598041080888438e-06, 0.5260844165022655, 0.4739089849773721,
45, 3.970904530259355e-06, 0.5260931681520415, 0.4739028604656111,
46, 3.8350796542044035e-06, 0.5261003788562522, 0.4738957855868833,
47, 3.055205876558996e-06, 0.5261096101648222, 0.47388733415238193,
48, 2.6693485797882062e-06, 0.5261187358500075, 0.4738785943241107,
49, 2.917768759243148e-06, 0.5261273817591521, 0.47386969999653156,
50, 3.0927763468508232e-06, 0.5261348105636189, 0.47386209618554953,
51, 2.4081924095062402e-06, 0.5261426136287843, 0.47385497770490614,
52, 1.722389994060292e-06, 0.5261503819056254, 0.47384789523034415,
53, 2.3242540629433376e-06, 0.5261572240014444, 0.4738404512709766,
54, 2.9634950342277744e-06, 0.5261639246197116, 0.47383311141129025,
55, 2.8621127169364433e-06, 0.5261720465327121, 0.473825090880809,
56, 2.997675238903418e-06, 0.5261801568138683, 0.4738168450352049,
57, 4.126116503358576e-06, 0.526187854572359, 0.4738080188376598,
58, 3.839271921984118e-06, 0.5261995683943752, 0.473796591858714,
59, 4.639731561102548e-06, 0.5262108199064051, 0.47378453988489444,
60, 4.050638089580498e-06, 0.5262266337591055, 0.47376931512630976,
61, 4.399504000902538e-06, 0.5262420333158684, 0.4737535667041998,
62, 4.118824552778237e-06, 0.5262563582159884, 0.4737395224819427,
63, 5.079907188450105e-06, 0.5262701372187286, 0.4737247823957675,
64, 5.390832721237639e-06, 0.5262827745206923, 0.4737118341667871,
65, 6.203935750000849e-06, 0.5262952665417746, 0.4736985290435202,
66, 5.510515881595614e-06, 0.5263125884965963, 0.47368190050856446,
67, 4.917335082076665e-06, 0.5263284930161448, 0.47366658917012844,
68, 4.451051833920219e-06, 0.5263442963905579, 0.47365125207812847,
69, 4.5682963425451695e-06, 0.5263599004900051, 0.47363553073348846,
70, 4.786542731179446e-06, 0.5263753224316383, 0.4736198905427875,
71, 6.700265164970948e-06, 0.5263898577967082, 0.4736034414543237,
72, 1.0764590063646677e-05, 0.5264033884262653, 0.473585846502292,
73, 1.7249007081835112e-05, 0.5264158132658733, 0.47356693724446,
74, 2.4719709983354038e-05, 0.5264266236993872, 0.4735486561083816,
75, 2.844531628774523e-05, 0.5264390188142674, 0.4735325353892873,
76, 3.291098886525896e-05, 0.5264511875682761, 0.47351590096390733,
77, 3.3342544077430855e-05, 0.526464050151233, 0.47350260682337425,
78, 3.723897984181328e-05, 0.5264752240008488, 0.47348753654112924,
79, 3.7039445540601295e-05, 0.5264871288540561, 0.473475831221017,
80, 3.348517457274425e-05, 0.5264980262167365, 0.4734684881317481,
81, 2.6371397938676886e-05, 0.5265074252775163, 0.47346620284724483,
82, 2.2256818401414768e-05, 0.5265153789471162, 0.47346236375781214,
83, 1.4299057597251765e-05, 0.5265250393697497, 0.47346066109884366,
84, 1.0659877681468884e-05, 0.5265323315679085, 0.473457008079823,
85, 7.581832384999464e-06, 0.526539450006934, 0.4734529676839529,
86, 5.056201263843639e-06, 0.526546247541447, 0.47344869578076865,
87, 2.9178456288688044e-06, 0.5265528094869597, 0.47344427219163054,
88, 1.565481140640665e-06, 0.5265590654359634, 0.4734393686074033,
89, 1.0134448727314225e-06, 0.5265650011022575, 0.4734339849775532,
90, 9.104883860279537e-07, 0.5265707931786789, 0.47342829586026997,
91, 6.109257874028951e-07, 0.5265753250670585, 0.47342406353440303,
92, 7.018379179236824e-07, 0.5265796407652191, 0.4734196569246888,
93, 7.550779571614112e-07, 0.526584081262642, 0.4734151631882346,
94, 7.925345749736729e-07, 0.526588634135219, 0.4734105728585498,
95, 9.420349379040473e-07, 0.5265929570038534, 0.4734061004900584,
96, 1.1152974884066215e-06, 0.5265973733007835, 0.4734015109319705,
97, 1.1355529712349252e-06, 0.526601834036465, 0.47339702994160265,
98, 1.8874335582255084e-06, 0.5266059051628976, 0.47339220693370837,
99, 1.9787523750765296e-06, 0.5266095761954804, 0.47338844458343665,
100, 2.6318933811479845e-06, 0.5266128260040808, 0.4733845416329432,
101, 2.176972152246517e-06, 0.5266157573683018, 0.4733820651915155,
102, 2.025763450171616e-06, 0.5266186337071151, 0.4733793400629951,
