Optimize time:0.18151625361707474
Begin Prob:-26848.60307311207
End Prob:-26842.461564257075
Substitution parameters:[0.2283175137144378, 0.25384709840621356, 0.26449126378049154, 0.253344124098857, 0.8033925320151972]
Trees:
(3:618.034370715906,(2:618.034370715906,(1:618.034370715906,4:618.034370715906):618.034370715906):618.034370715906);
(3:618.034370715906,(4:618.034370715906,(1:618.034370715906,2:618.034370715906):618.034370715906):618.034370715906);
(3:0.792373,(1:618.034370715906,(2:1.09253,4:0.385644):0.0546928):0.792373);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.3376834678516704, 0.3304926133349911, 0.3318239199443279,
1, 0.34133440474899135, 0.32979710853496863, 0.32886848784677913,
2, 0.3245887317849234, 0.3380730257859676, 0.33733824355987896,
3, 0.33370051429380915, 0.33595391307681494, 0.3303455737606244,
4, 0.3261285568143126, 0.33565862431811927, 0.33821281999798714,
5, 0.3392652078829999, 0.33251690917583526, 0.32821788407136615,
6, 0.3210523912975603, 0.3354640612943358, 0.3434835485391847,
7, 0.352987791854728, 0.32623817585199155, 0.3207740334238858,
8, 0.3132547696115092, 0.339966936786242, 0.3467782947346229,
9, 0.3607851233496119, 0.3253121365512136, 0.31390274123272643,
10, 0.3109393934421548, 0.34013526338256345, 0.348925344308459,
11, 0.3365657567395657, 0.3352401775152724, 0.32819406687859626,
12, 0.3330966680235971, 0.32942116682993844, 0.33748216627805805,
13, 0.32582443127230515, 0.338944669109989, 0.3352309007511356,
14, 0.34904586416464434, 0.32507046783112503, 0.3258836691373609,
15, 0.34297006047517387, 0.32844837852155323, 0.3285815621356708,
16, 0.3181533404628147, 0.341803310690705, 0.3400433499787202,
17, 0.34996134602700135, 0.3249039351867852, 0.3251347199194972,
18, 0.30879015023376516, 0.34615672241000384, 0.34505312848937436,
19, 0.36569215933555455, 0.316285231093391, 0.31802261070491217,
20, 0.30472204849769574, 0.3497832336257835, 0.3454947190084644,
21, 0.35612287552335425, 0.32060202661578097, 0.3232750989926454,
22, 0.31996510124048533, 0.34101897573937817, 0.3390159241504501,
23, 0.3596151609376881, 0.3199701618834947, 0.3204146783090121,
24, 0.3223704144422171, 0.33920278725519576, 0.33842679943258774,
25, 0.35058538905283215, 0.32362514800450615, 0.32578946407292697,
26, 0.32170394272305264, 0.3419499118823414, 0.3363461465251567,
27, 0.3262901956575947, 0.33435267379593264, 0.3393571316765336,
28, 0.3581778022091308, 0.3244425080558463, 0.3173796908659658,
29, 0.3073041666190459, 0.3434775859745302, 0.34921824853875794,
30, 0.36479687247228293, 0.3204709303882942, 0.3147321982706672,
31, 0.31071628842112026, 0.3437872496832843, 0.3454964630278825,
32, 0.3547771050771352, 0.32198105666555477, 0.3232418393907688,
33, 0.3169857333954962, 0.34373834299782285, 0.3392759247390304,
34, 0.33494729624628833, 0.33065368371041026, 0.33439902117629633,
35, 0.3351724668520512, 0.33377122097268896, 0.33105631330858565,
36, 0.31344182924957714, 0.34207209411335243, 0.3444860777709709,
37, 0.35582835299577914, 0.32216154025748456, 0.32201010788037626,
38, 0.3231153077837559, 0.33985142866257384, 0.33703326468648187,
39, 0.31739073345449825, 0.3406844467720933, 0.341924820906288,
40, 0.3684525259059661, 0.3162107142583745, 0.31533676096979285,
41, 0.3050177386877373, 0.3477071602882842, 0.34727510215716756,
42, 0.35713311642068585, 0.3208602218390736, 0.3220066628740021,
43, 0.31728962279530387, 0.3423478584076153, 0.34036251993125477,
44, 0.3399329896028208, 0.3310705103932714, 0.3289965011378161,
45, 0.32105565411333303, 0.3376013515351791, 0.34134299548544556,
46, 0.3530165293144637, 0.3272231381704663, 0.3197603336490912,
47, 0.3214559433049529, 0.3385355416159635, 0.3400085162115157,
48, 0.33896080272829143, 0.3288271524712904, 0.33221204593484904,
49, 0.34502407997673373, 0.3324173675783898, 0.32255855357878105,
50, 0.3256611880065729, 0.33406149630418747, 0.34027731682134177,
51, 0.35569236843606694, 0.32405578151937403, 0.32025185117660515,
52, 0.3122185653005474, 0.34243209245819045, 0.3453493433724752,
53, 0.3548296189250152, 0.3237172728429472, 0.32145310936258276,
54, 0.29647549528162187, 0.35041452672861334, 0.35310997912178294,
55, 0.3812780982352224, 0.309983083052622, 0.3087388198422926,
56, 0.2984433248072533, 0.35131479664439097, 0.35024187967837606,
57, 0.3714855296241839, 0.3124770631746486, 0.3160374083320801,
58, 0.31548011849480867, 0.347402985407234, 0.337116897227461,
59, 0.33334779285925115, 0.3274276448056755, 0.3392245634655129,
60, 0.34009981415679447, 0.33304957276164826, 0.3268506142132987,
61, 0.3125764166254967, 0.34175070329021084, 0.3456728812150405,
62, 0.36794835831770967, 0.3164203261386426, 0.3156313166729159,
63, 0.3106567010851121, 0.34633888868337, 0.3430044113625736,
64, 0.34257393501029665, 0.3248064385490738, 0.3326196275698795,
65, 0.3222814661997011, 0.34069763912057804, 0.33702089580880407,
66, 0.348119271863001, 0.3254537684683537, 0.32642696079608535,
67, 0.3335171288962074, 0.3330418614417818, 0.33344101079116656,
68, 0.3320887527666153, 0.33461682755182326, 0.3332944208100824,
69, 0.3220543612770446, 0.3379321369736806, 0.34001350287559207,
70, 0.3527581977704876, 0.3250381005751436, 0.3222037027807865,
71, 0.33382714151300485, 0.3321444449649326, 0.33402841464634275,
72, 0.3282890520869114, 0.3364898263111392, 0.3352211227236873,
73, 0.3407569611718524, 0.3291065051991236, 0.3301365347509654,
74, 0.3359852270578485, 0.33232998355383037, 0.33168479051098426,
75, 0.3587484183811971, 0.3211681093096936, 0.3200834734335896,
76, 0.30873817695529254, 0.3447888515020053, 0.3464729726661773,
77, 0.34467025181310135, 0.3277018283347698, 0.32762792097630583,
78, 0.31937452765535235, 0.340002153912192, 0.3406233195589138,
79, 0.3471932731782205, 0.32603748676708705, 0.32676924117974976,
80, 0.32905457877951627, 0.33639242470156866, 0.33455299764443497,
81, 0.3263835624495226, 0.33501987704942343, 0.33859656162634044,
82, 0.3289587705541483, 0.337569142703751, 0.3334720878692426,
83, 0.33300824318999955, 0.3330982865869555, 0.33389347135107567,
84, 0.33802105517860864, 0.33138728321007666, 0.33059166274165047,
85, 0.3414840729982874, 0.3290946622075006, 0.3294212659231067,
86, 0.3372323877375945, 0.33194118350542134, 0.330826429886932,
87, 0.33085418611608985, 0.33422840822428657, 0.33491740678872406,
88, 0.35524749279959245, 0.32309466595847613, 0.3216578423697577,
89, 0.3179470510123842, 0.34115008425777804, 0.34090286585549795,
90, 0.3458975863035053, 0.32616797586279744, 0.32793443895910895,
91, 0.34589779016171246, 0.32984838921990933, 0.3242538217462494,
92, 0.3084306255805289, 0.34019496386383996, 0.35137441168434236,
93, 0.3621085945047354, 0.324872252893532, 0.31301915372925887,
94, 0.31257987001939536, 0.34089702133520267, 0.3465231097752973,
95, 0.3436460678667042, 0.32956062318376367, 0.326793310078369,
96, 0.32503240779260284, 0.3369041623092266, 0.33806343102715064,
97, 0.3405010110646367, 0.3298920913075858, 0.3296068987555194,
98, 0.3190729085187532, 0.34078727376681583, 0.3401398188424146,
99, 0.3482153200077744, 0.32534606979962144, 0.3264386113205701,
100, 0.3361851931784082, 0.3334022516069638, 0.33041255634345523,
101, 0.3363341816221507, 0.3289964801828014, 0.3346693393241652,
102, 0.3396293495326607, 0.3349272276843163, 0.32544342391100267,
103, 0.33815298492452217, 0.3286586378803654, 0.33318837832404163,
104, 0.34434378826684653, 0.3294421520560812, 0.32621406080418713,
105, 0.3300302189380098, 0.33363317990504715, 0.33633660228511236,
106, 0.3265062968108548, 0.3386030463300514, 0.33489065798957185,
107, 0.3418861528563794, 0.32761696890293834, 0.33049687937197053,
108, 0.3141094005562714, 0.3448442710478302, 0.3410463295268571,
109, 0.3548545209662715, 0.32269165806015315, 0.3224538221042532,
110, 0.31574661225279155, 0.3395630224371955, 0.3446903664384922,
111, 0.34373395981831495, 0.332633767890407, 0.323632273420389,
112, 0.3260898803224469, 0.33473339481517883, 0.339176725991529,
113, 0.33669632079568057, 0.3328047094635641, 0.33049897087057656,
114, 0.32862926036202667, 0.3351052848805764, 0.3362654558845576,
115, 0.3556600353999859, 0.32213262743150245, 0.3222073382990248,
116, 0.3240717922397357, 0.3394869576960942, 0.3364412511944211,
117, 0.3280263380592715, 0.3366114726761852, 0.3353621903952551,
118, 0.34165278768886803, 0.3263854973018603, 0.3319617161390112,
119, 0.3123861644559674, 0.3452979854468996, 0.34231585122770053,
120, 0.364572887931363, 0.3173208800373632, 0.3181062331621731,
121, 0.30425744612187156, 0.34787113015509985, 0.34787142485321626,
122, 0.37181359837546163, 0.31461109537491105, 0.31357530737973227,
123, 0.3089047950052238, 0.3459609937926679, 0.3451342123317804,
124, 0.3431163460298919, 0.3273569990363641, 0.32952665606449333,
125, 0.32323373870293304, 0.34025098251892677, 0.3365152799091539,
126, 0.3354667730490982, 0.3291381077760563, 0.33539512030582874,
127, 0.32709753414974446, 0.3412945751183958, 0.33160789186516965,
128, 0.34787036257463, 0.3239057004957341, 0.32822393806189804,
129, 0.3234592746901158, 0.3394309647306253, 0.33710976171230755,
130, 0.3401478360259097, 0.3292930135798816, 0.3305591515272775,
131, 0.31515909699621514, 0.341742230255614, 0.34309867388140763,
132, 0.360261466010569, 0.3209403011298941, 0.3187982339949086,
133, 0.32536928939448495, 0.3369897928622857, 0.337640918879114,
134, 0.3460641681577676, 0.3271354505100876, 0.32680038246869636,
135, 0.32360257883017995, 0.3378087532874077, 0.3385886690189413,
136, 0.3351614378451552, 0.33270827364221406, 0.3321302896490168,
137, 0.3337637954511936, 0.3328986665424864, 0.33333753914354936,
138, 0.35573461568113196, 0.3228350911168083, 0.32143029433785486,
139, 0.3176377057453797, 0.3403964086958922, 0.34196588669512884,
140, 0.3383699889539779, 0.33078707402623486, 0.3308429381566635,
141, 0.3517060584449606, 0.32472328906940007, 0.3235706536231421,
142, 0.3075072250282371, 0.34519157666917505, 0.34730119944070287,
143, 0.36982852896260404, 0.31589543283906724, 0.31427603933786635,
144, 0.3114156095511106, 0.34404329379838605, 0.34454109779058956,
145, 0.33792805818609273, 0.3312544031662687, 0.3308175397871585,
146, 0.32997932049035256, 0.3350686900212259, 0.3349519906290686,
147, 0.32372778505368816, 0.3381166318665114, 0.3381555842199732,
148, 0.35579941805191606, 0.32220538397503123, 0.3219951991131146,
149, 0.31326897076411425, 0.3434876168187518, 0.3432434135575761,
150, 0.34786403299494295, 0.32606566916819646, 0.32607029897618495,
151, 0.331446762291475, 0.33384840234495555, 0.3347048365011226,
152, 0.3376279001668387, 0.331950622185154, 0.3304214787875644,
153, 0.35041158247548887, 0.3237070704040716, 0.3258813482595779,
154, 0.3116030942828632, 0.3465421827443039, 0.3418547241112329,
155, 0.3656427210857658, 0.31697435770940324, 0.3173829223444613,
156, 0.3175681279201455, 0.3401598077249003, 0.34227206549622874,
157, 0.3538178336156397, 0.32557439567105534, 0.32060777185430095,
158, 0.3215598450275321, 0.3383639984338972, 0.34007615767882565,
159, 0.337828561520252, 0.33088708469253175, 0.3312843549281826,
160, 0.3293693902673371, 0.3368130040005096, 0.3338176068720122,
161, 0.3587577101641437, 0.3211596834193473, 0.3200826075574243,
162, 0.3146815011517652, 0.34161597153908235, 0.3437025284499838,
163, 0.34299390209684977, 0.3292346861567017, 0.32777141288948214,
164, 0.3243206975907758, 0.3371223650115091, 0.3385569385379995,
165, 0.3357395219010378, 0.33205064171508225, 0.33220983752501076,
166, 0.32535426068614764, 0.33710067287168444, 0.3375450675849479,
167, 0.34012040511759395, 0.3294166764951504, 0.3304629195289083,
168, 0.3106675912132512, 0.34650952485563336, 0.3428228850720597,
169, 0.3652053145425559, 0.3167259837275827, 0.3180687028692107,
170, 0.30717063973720016, 0.3468792403055422, 0.3459501210974568,
171, 0.3547700705943486, 0.3225242300003892, 0.3227057005430949,
172, 0.33257722229094033, 0.33391305556432455, 0.3335097232826613,
173, 0.32740918166846095, 0.3356037492245678, 0.3369870702452264,
174, 0.3368031857651605, 0.33185662270075267, 0.33134019267339704,
175, 0.3203166537637895, 0.3388148226559154, 0.34086852471973833,
176, 0.33674640255182337, 0.33243349203364403, 0.33082010655422756,
177, 0.3342231585949682, 0.33197517371665414, 0.33380166882685364,
178, 0.3418737578263604, 0.33025977337023393, 0.3278664699418042,
179, 0.34004386892276883, 0.32836216493347903, 0.33159396728143226,
180, 0.32463398681808026, 0.33968154793546346, 0.3356844663832062,
181, 0.3438138837537667, 0.32487439578554766, 0.33131172159711797,
182, 0.33095519113223354, 0.3399217316566483, 0.32912307834796767,
183, 0.3297569802585494, 0.3315700191746758, 0.3386730017058719,
184, 0.3407277421030713, 0.3331624187036383, 0.3261098403341253,
185, 0.350078922896605, 0.3237018963227554, 0.3262191819219624,
186, 0.3280834098640454, 0.33666047141915345, 0.33525611985574344,
187, 0.3495838034052691, 0.3251154734234594, 0.3253007243116548,
188, 0.31141154506090385, 0.343597855739582, 0.34499060033781587,
189, 0.3473056293100266, 0.32668479722118976, 0.3260095746076733,
190, 0.34557408759906477, 0.32751126655443824, 0.32691464698499556,
191, 0.32862613251698947, 0.3354219492296739, 0.33595191939226904,
192, 0.34892259947398574, 0.3255496738986828, 0.3255277277676883,
193, 0.3124956943414592, 0.34371561173382487, 0.3437886950645727,
194, 0.366080364961016, 0.31715891220482745, 0.31676072397516264,
195, 0.2999844740040223, 0.3499338370240211, 0.3500816901122266,
196, 0.37278074540616896, 0.3139554888748628, 0.3132637668593135,
197, 0.3118794915412709, 0.344058263762269, 0.34406224583693334,
198, 0.3443389208592602, 0.3276046404490699, 0.32805643983435906,
199, 0.3465493937630052, 0.3277611781181902, 0.32568942926000916,
200, 0.33009729478713606, 0.3333086249006876, 0.3365940814533466,
201, 0.34198596222937966, 0.3317833855911262, 0.32623065332021983,
202, 0.3349715193722208, 0.331009414948366, 0.3340190668184639,
