Optimize time:0.5965610533952713
Begin Prob:-27432.56375903593
End Prob:-27384.888141259158
Substitution parameters:[0.22397744030138417, 0.2565198098175606, 0.26808427519873346, 0.2514184746823217, 1.8511090077061148]
Trees:
(2:653.6550462435495,(1:965.5581806932207,(3:972.1344730451858,4:977.4661186075862):841.0846040336977):999.959934950147);
(2:688.8908677372841,(4:683.5858407196024,(1:688.9442662922162,3:681.7213526821698):841.0787215974007):557.2790658834942);
(2:0.605994,(3:0.875562,(1:562.3063364431548,4:0.81761):1e-06):0.605994);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.0022900272391375284, 0.4987714123905799, 0.4989385617145657,
1, 0.001794775278091087, 0.4990189267577105, 0.4991862993065692,
2, 0.0015379573987976077, 0.49914724835246566, 0.4993147955895594,
3, 0.0013557154442621839, 0.49923828761214595, 0.49940599828547455,
4, 0.0012008230216495725, 0.49931565729453165, 0.49948352102578303,
5, 0.0010920313977649768, 0.4993699798123936, 0.49953799012998173,
6, 0.0009608218910677343, 0.4994355086934661, 0.4996036707562503,
7, 0.0008955615224363304, 0.4994680720334527, 0.499636367785645,
8, 0.0008157602880462605, 0.49950790393255595, 0.49967633712085524,
9, 0.0007825536417810242, 0.49952444627771414, 0.49969300142243234,
10, 0.0007636397399351438, 0.49953384500796433, 0.49970251659425435,
11, 0.0007275155291414905, 0.499551844281782, 0.4997206415319268,
12, 0.0006838330603857675, 0.49957362203332933, 0.49974254624816167,
13, 0.000620750082005725, 0.49960509657709423, 0.49977415468275177,
14, 0.0005952574463743836, 0.4996177829601197, 0.49978696093524094,
15, 0.0005808848192537694, 0.4996249096235926, 0.4997942069011358,
16, 0.000584649871819289, 0.4996229720101961, 0.499792379463446,
17, 0.00057619804042987, 0.49962713934530273, 0.49979666395769756,
18, 0.0005576262560897428, 0.49963636408851136, 0.4998060109993619,
19, 0.000535683932319208, 0.4996472711626759, 0.4998170462484461,
20, 0.0005071935751515112, 0.49966145134436035, 0.49983135642721116,
21, 0.00048216161198077416, 0.4996739060487243, 0.49984393368408614,
