Optimize time:0.38943878875838384
Begin Prob:-27425.828049474443
End Prob:-27380.462304302644
Substitution parameters:[0.22495472984674006, 0.25764702415832885, 0.2651810876586504, 0.25221715833628067, 1.8547333218092716]
Trees:
(1:634.5764165265733,(2:751.7743846046128,(3:684.5455726094473,4:636.1897181852635):740.4280473454838):739.2892253373074);
(1:707.9687947546416,(3:677.4103328213484,(2:677.4532957077599,4:684.5455291226629):677.4103328213484):712.5826163576803);
(1:708.0155484757353,(4:0.784709,(2:1.19333,3:0.735929):1e-06):0.690306);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.014239867272623103, 0.4960027766487722, 0.48975735877295307,
1, 0.012338502932616749, 0.49697003021241265, 0.49069146955012055,
2, 0.009737631985479646, 0.4982899000979721, 0.4919724706129591,
3, 0.007953056238052543, 0.49919847884006463, 0.49284846761682916,
4, 0.005498754699590145, 0.5004444003850481, 0.4940568476112472,
5, 0.003677039420603477, 0.5013716595908605, 0.49495130368574874,
6, 0.0028347967969324494, 0.5018051644489978, 0.49536004145329565,
7, 0.002461720729986638, 0.5020018385383205, 0.4955364434283767,
8, 0.0023053773256373816, 0.5020888933359418, 0.49560573203602465,
9, 0.0022197970594754336, 0.5021401060711541, 0.49564009956743665,
10, 0.0021483461481412677, 0.5021848280550348, 0.49566682849707927,
11, 0.001984809218736071, 0.5022762295929744, 0.4957389638856815,
12, 0.00192756133661445, 0.5023132586275497, 0.49575918273130326,
13, 0.0017749272136957466, 0.5023988465485416, 0.4958262289314816,
14, 0.001602117581891118, 0.5024950674579512, 0.49590281765359234,
15, 0.0015037711668578534, 0.5025534575892474, 0.4959427739386011,
16, 0.0014166503028633147, 0.5026053555775489, 0.4959779968142943,
17, 0.0012268962544096716, 0.5027096752054959, 0.49606343123475305,
18, 0.0010263562972644441, 0.5028189797200896, 0.49615466667929603,
19, 0.0007964651050700825, 0.5029437720167685, 0.4962597655755862,
20, 0.0006932043501984347, 0.5030042073945594, 0.4963025909520215,
21, 0.000726496283707358, 0.5029945546590001, 0.49627895175542097,
22, 0.0007237996023612936, 0.5030031553315119, 0.4962730477665008,
23, 0.0006571197709910422, 0.5030447219335434, 0.4962981609950828,
24, 0.0006212857222039924, 0.5030704949891804, 0.49630822198670255,
25, 0.0005703171810867208, 0.5031043561878515, 0.49632532932637763,
26, 0.0005518136391293929, 0.5031215134597627, 0.4963266755992431,
27, 0.0004962665142766578, 0.5031573301610264, 0.49634640602257524,
28, 0.0003738568212698141, 0.5032275890803629, 0.4963985567972342,
29, 0.00029782110599627787, 0.50327371330757, 0.49642846828501547,
30, 0.00024816511997003223, 0.5033062048858178, 0.4964456326942235,
31, 0.0002256439025238879, 0.5033245509790677, 0.4964498078191943,
32, 0.00021550839930456052, 0.5033363811826718, 0.4964481131179469,
33, 0.00022639619392199572, 0.5033371514487017, 0.49643645505522654,
34, 0.00021882362754556533, 0.503347916818563, 0.4964332622511542,
35, 0.00026225096875685615, 0.5033325801031311, 0.49640517162817865,
36, 0.0002846379429586798, 0.5033280023408001, 0.49638736241329046,
37, 0.0002916277085041389, 0.503331673554564, 0.496376701433655,
38, 0.00027095298824874714, 0.5033495561918088, 0.49637949351670463,
39, 0.0002490174898646205, 0.503368516727319, 0.49638246847727197,
40, 0.00025320346006422074, 0.5033743252708444, 0.49637247396502554,
41, 0.00028457340982330007, 0.5033664642475952, 0.49634896503868126,
42, 0.000270397463334093, 0.503382187830617, 0.4963474174039193,
43, 0.0002839457034006356, 0.5033830410494023, 0.4963330159471224,
44, 0.0002518523817640736, 0.5034075373630632, 0.49634061295380205,
45, 0.00024693208300784116, 0.5034183477127091, 0.49633472290588826,
46, 0.00020704108659139571, 0.5034470419519744, 0.4963459196617478,
47, 0.00019239783025180523, 0.5034630102446127, 0.4963445946239754,
48, 0.00019713070522772946, 0.5034687423428696, 0.49633412965100315,
49, 0.00017835734248146742, 0.5034864782533494, 0.49633516710268394,
50, 0.00019052120930377172, 0.5034880104612504, 0.4963214710271618,
51, 0.00016843045227918943, 0.5035073785007487, 0.49632419374552694,
52, 0.0001309019789827277, 0.5035350587866879, 0.49633404193419167,
53, 0.0001314780574825789, 0.5035430725964667, 0.49632545204542605,
54, 0.00015422326467540783, 0.5035398526378898, 0.49630592679817154,
55, 0.00026079382168045604, 0.5034931164399153, 0.496246092439539,
56, 0.0004169465231925913, 0.5034209206190657, 0.49616213555904404,
57, 0.0005392163811119301, 0.5033660173583248, 0.496094768965894,
58, 0.0007264594207807522, 0.5032779273720229, 0.49599561591079816,
59, 0.0008877611475047915, 0.5032035806482281, 0.49590866090843305,
60, 0.001162848915936257, 0.5030722210066972, 0.49576493277990913,
61, 0.0015455076279486544, 0.5028867041483589, 0.4955677909278349,
62, 0.002076855835409017, 0.5026264243472568, 0.49529672252321194,
63, 0.0025524545250979447, 0.5023947110941144, 0.49505283708694237,
64, 0.0030823714462800385, 0.5021362809703613, 0.49478135028753584,
65, 0.0036243108637654233, 0.5018711166754362, 0.49450457516400975,
66, 0.003962394305926933, 0.5017087815820597, 0.49432882681736734,
67, 0.004318144418051132, 0.5015370239388633, 0.49414483434814127,
68, 0.0046137778826983965, 0.5013961676632086, 0.49399005715929384,
69, 0.004775067228591903, 0.5013229846986057, 0.49390195077855154,
70, 0.005098136162131622, 0.5011679027283448, 0.4937339638132998,
71, 0.005604113619066098, 0.500920762367698, 0.49347512671868654,
72, 0.005902583452764821, 0.5007783032672521, 0.49331911598471,
73, 0.006173213088824731, 0.5006503234346167, 0.4931764661812633,
74, 0.006885817491170234, 0.5003000646447733, 0.4928141205712173,
75, 0.007305350911646559, 0.5000975575422832, 0.4925970942512796,
76, 0.007552615381024811, 0.49998196553908286, 0.4924654217834757,
77, 0.007730623079076375, 0.4999013193093788, 0.4923680603141142,
78, 0.008207615985439023, 0.49967073104214144, 0.49212165567728766,
79, 0.00844632442988735, 0.49956044400601207, 0.49199323426766883,
80, 0.008537810644289549, 0.4995242329242431, 0.49193795913347527,
81, 0.00853851327703444, 0.4995337438774063, 0.49192774554682683,
82, 0.008724920588797038, 0.4994500961973402, 0.4918249859136911,
83, 0.008750692918346627, 0.49944741957277733, 0.4918018902088417,
84, 0.008897824285052263, 0.49938359972769253, 0.4917185786875734,
85, 0.008971289217292162, 0.4993570479519929, 0.49167166553207864,
86, 0.009033835118141773, 0.499335546771984, 0.49163062081278375,
87, 0.009056993769510559, 0.4993343616035804, 0.49160864733141746,
88, 0.00911693116519157, 0.4993138573335941, 0.49156921420399324,
89, 0.009072016658342768, 0.4993462419386273, 0.49158174410555977,
90, 0.009063513392208684, 0.4993609806757897, 0.49157550863500293,
91, 0.008921985958835697, 0.4994429744439716, 0.4916350423011073,
92, 0.008720416415243763, 0.49955530846178087, 0.49172427782847516,
93, 0.008833974972191525, 0.4995089622195912, 0.4916570655166165,
94, 0.008985192301525792, 0.4994443660251332, 0.49157044438080694,
95, 0.0089934924318357, 0.49945195652122043, 0.4915545537545266,
96, 0.008863050289443942, 0.49952943865028665, 0.49160751376805223,
97, 0.008700330218238435, 0.4996236011517238, 0.4916760713376805,
98, 0.008400706641960852, 0.4997868612571026, 0.49181243480788833,
99, 0.00814446531460668, 0.4999289286926874, 0.4919266086992602,
100, 0.0076456408634437345, 0.5001940058681853, 0.49216035597265556,
101, 0.007134219578378207, 0.5004650034288831, 0.49240077969961715,
102, 0.006636896945642566, 0.5007281983458356, 0.4926349074140205,
103, 0.006128303418508979, 0.5009966206952249, 0.4928750785934692,
104, 0.005775960054237221, 0.5011861036181267, 0.49303793903132365,
105, 0.005143972760827184, 0.5015171995494772, 0.4933388303918982,
106, 0.004233169316538951, 0.5019891344658431, 0.4937776989211196,
107, 0.003995572003995704, 0.5021203445096755, 0.49388408618814655,
108, 0.003547326799126277, 0.5023583786233624, 0.4940942972825901,
109, 0.003295770501959796, 0.5024965864993397, 0.4942076457051105,
110, 0.002945322832432832, 0.5026848341440945, 0.4943698457316871,
111, 0.002583834296384357, 0.5028782022070235, 0.4945379662057897,
112, 0.002327142610226316, 0.5030185416992423, 0.49465431840101026,
113, 0.0019325727003519121, 0.5032286456386146, 0.4948387843704892,
114, 0.0013477761722131985, 0.5035349733290668, 0.4951172532081984,
115, 0.0010841008523359596, 0.5036790606963927, 0.4952368411621255,
116, 0.000921993963970239, 0.5037711695560715, 0.49530683919137297,
117, 0.0006745511265470423, 0.5039064830606622, 0.4954189685249917,
118, 0.0006434461805295538, 0.5039312013663675, 0.49542535516510106,
119, 0.0006457119476540202, 0.5039387645699391, 0.4954155261941916,
120, 0.0005998922032266548, 0.5039710443960403, 0.495429066112225,
121, 0.0005273989774780618, 0.5040169554691953, 0.4954556482660419,
122, 0.00039977632232863434, 0.5040908835453161, 0.4955093428464213,
123, 0.00035609232614520857, 0.5041217880261439, 0.49552212236081117,
124, 0.00036987925377523763, 0.5041230374423897, 0.4955070860171731,
125, 0.0003447347981681828, 0.5041441676109185, 0.4955111003041201,
126, 0.0002898520965633846, 0.5041804536654511, 0.49552969695060306,
127, 0.000235676460091531, 0.504216834759912, 0.4955474914915881,
128, 0.00025600556468988894, 0.5042142629255283, 0.4955297342219756,
129, 0.00025991526193879763, 0.504220530292035, 0.49551955715925156,
130, 0.0002533056321023397, 0.5042316731060249, 0.4955150239743577,
131, 0.00021817319508751556, 0.5042573430799819, 0.49552448643670854,
