Optimize time:2.7986809202697542
Begin Prob:-201783.512614969
End Prob:-195615.8466447031
Substitution parameters:[1, 0.23969554131256535, 0.24986260926662668, 0.24669388934233236, 0.2637479600784756, 3.6303070564292685]
Trees:
(4:579.3672199522307,(3:192.62315814612882,(1:943.0595540340031,2:388.9326335681877):192.65182701779042):0.001045085379340727);
(4:236.06880487389634,(2:360.0436593074253,(1:944.2719657272487,3:944.2785962509647):381.96669272617794):192.57160622473825);
(4:0.478292,(1:345.74570440328284,(2:0.849841,3:0.247304):1e-06):0.478292);

Position, Posteriors1, Posteriors2, Posteriors3,
0, 0.005452838137600545, 0.8261979639845868, 0.16834939494276444,
1, 0.002440696390736826, 0.829492580888248, 0.1680669197785423,
2, 0.0013110970745382885, 0.8310329994386217, 0.16765610052933802,
3, 0.000481344491361218, 0.8322087455801026, 0.16731010696208148,
4, 0.00018789787664928864, 0.8331118734789532, 0.16670042569276713,
5, 6.741881292704145e-05, 0.8337095342837295, 0.16622324394650206,
6, 2.793301489109433e-05, 0.8342809944008934, 0.16569126962452072,
7, 1.2227193556109354e-05, 0.8346854155501213, 0.16530255428562599,
8, 6.528898047457664e-06, 0.8351147987260971, 0.16487886940798133,
9, 4.6211773164181024e-06, 0.8356753384521636, 0.16432023743147228,
10, 4.049033543512554e-06, 0.8362691579528959, 0.16372699005712704,
11, 3.875699893583561e-06, 0.8369062632956447, 0.16309005806110122,
12, 4.16630261505667e-06, 0.8375783201572171, 0.1624177106337628,
13, 4.047896430270457e-06, 0.8380872494484942, 0.16190889972996148,
14, 4.662263540601415e-06, 0.838629286091988, 0.16136624872971017,
15, 4.739099627132564e-06, 0.8388706499729965, 0.16112480802808238,
16, 4.3897111740680826e-06, 0.8388197021914717, 0.16117610517873773,
17, 4.4810859281141825e-06, 0.838633532952807, 0.16136218302965064,
18, 3.601799433996729e-06, 0.8381243167152083, 0.1618722785325859,
19, 3.5173607561918635e-06, 0.8376599405465749, 0.1623367391648833,
20, 3.936388003543818e-06, 0.8373248735451315, 0.16267138712952806,
21, 3.8699553843954875e-06, 0.8368369560131822, 0.16315937111937823,
22, 4.897575522049141e-06, 0.8363828757904114, 0.16361242370994028,
23, 4.58079964625369e-06, 0.8355709280789096, 0.1644246882024859,
24, 4.765985864058081e-06, 0.8345549101805211, 0.16544052090833575,
25, 4.5321514606585055e-06, 0.8333304523085845, 0.1666652126071381,
26, 4.187008824260383e-06, 0.8318530922055264, 0.16814291782548074,
27, 4.1591908806589254e-06, 0.8304412586523477, 0.16955477922093845,
28, 4.480758473623992e-06, 0.8290931314761686, 0.17090258480769627,
29, 5.594541103061881e-06, 0.8278066617087007, 0.1721879407696184,
30, 5.624369090877221e-06, 0.8260209518561206, 0.17397362079066095,
31, 4.896640653293935e-06, 0.8239355615160651, 0.1760597388471034,
32, 5.109266227172866e-06, 0.821937338356867, 0.17805774939147723,
33, 5.345398262410728e-06, 0.8202134197266329, 0.17978143187098766,
34, 5.882607386887652e-06, 0.8187043493693426, 0.1812899650257394,
35, 6.287659878824016e-06, 0.8169275972060602, 0.18306631212564925,
36, 5.084110897918913e-06, 0.8145003972596924, 0.18549471561263722,
37, 4.912203311276723e-06, 0.8121498309172627, 0.18784545386638232,
38, 4.682049013750061e-06, 0.8101171266756125, 0.18987838826457817,
39, 5.047625331616145e-06, 0.8081697625896856, 0.19182538674610036,
40, 4.760655610729532e-06, 0.8058688091050629, 0.19412662723143664,
41, 4.595803667011349e-06, 0.8038422029434833, 0.19615339823074573,
42, 4.22828962368897e-06, 0.8018779426361322, 0.19811802606650591,
43, 4.297184234985228e-06, 0.7999793803569835, 0.20001651943879836,
44, 4.965714692270059e-06, 0.7981447559170584, 0.20185047533946354,
45, 4.724018652096472e-06, 0.7960180612784432, 0.20397741168178385,
46, 4.343361801556821e-06, 0.7941869047494868, 0.20580894883564016,
47, 4.467804499227716e-06, 0.7924362652038947, 0.20755946393556216,
48, 5.3405953951176e-06, 0.7907634765187489, 0.20923137986308726,
49, 6.801372906491799e-06, 0.7893366495851447, 0.21065674601543316,
50, 7.78013096752281e-06, 0.7873408795388719, 0.21265153728443595,
51, 9.488628683038396e-06, 0.7850111692376269, 0.2149795391208041,
52, 1.0419619163325592e-05, 0.7818080041331003, 0.21818177323940857,
53, 1.2428397863487795e-05, 0.7781092015848672, 0.22187856701569236,
54, 1.1850405531094579e-05, 0.7731029067862437, 0.22688543979818013,
55, 1.2488146438653209e-05, 0.7672777082103085, 0.23271000062918037,
56, 1.3786634888651588e-05, 0.7605055211779972, 0.23948088916442822,
57, 1.5573871822595316e-05, 0.7526373169146149, 0.2473473061704459,
58, 1.7896994484364785e-05, 0.7434998521059806, 0.25648244785193136,
59, 2.1057033310789076e-05, 0.7328917613631419, 0.2670873785519474,
60, 2.5899837523032027e-05, 0.7205788223433686, 0.2793954747646166,
61, 3.520883227564136e-05, 0.7063086984178131, 0.2936562896884387,
62, 4.0793587876166564e-05, 0.6876507194670832, 0.31230868387089966,
63, 3.700344811872128e-05, 0.6632675644418972, 0.3366956290668572,
64, 4.0815774617372905e-05, 0.6418145411052073, 0.3581448400700129,
65, 4.8066865342201775e-05, 0.6169281277709195, 0.38302400231691597,
66, 5.276305411576169e-05, 0.5884033152828174, 0.4115441186319381,
67, 5.242168563860416e-05, 0.5557117378461837, 0.44423603743294204,
68, 4.524116859254415e-05, 0.5185343611730119, 0.4814205946118485,
69, 4.193489372993021e-05, 0.4826838549073357, 0.5172744071513864,
70, 4.002308480022958e-05, 0.44811264606984486, 0.5518475278139181,
71, 3.987902159867211e-05, 0.414785012245647, 0.5851753056955916,
72, 3.9218775600523743e-05, 0.38546290729112714, 0.6144980709023949,
73, 3.3332331480880293e-05, 0.3595641762157802, 0.6404026884189166,
74, 2.89859787058173e-05, 0.33677370898340164, 0.6631975020195404,
75, 2.5993545590688083e-05, 0.3167248960506332, 0.6832493073839838,
76, 2.3963737251737345e-05, 0.29736370249029276, 0.7026125307510833,
77, 2.1310989701455363e-05, 0.2803277836803253, 0.7196511023255183,
78, 2.0019300121549404e-05, 0.26389933380657915, 0.7360808438918226,
79, 1.9250363500495814e-05, 0.24805653530606248, 0.7519244113088608,
80, 1.882791687821182e-05, 0.2327782617846395, 0.7672031072676209,
81, 1.7316269303492824e-05, 0.21933563706405926, 0.7806472436166066,
82, 1.704450394971151e-05, 0.20637160685564582, 0.7936115455900531,
83, 1.5344732616266983e-05, 0.19494287410991426, 0.805041978095572,
84, 1.5176338538600228e-05, 0.1839207893481316, 0.8160642312833175,
85, 1.5457557945789364e-05, 0.17422387356543018, 0.8257608658219944,
86, 1.844697874274256e-05, 0.16485674415740817, 0.8351250058113431,
87, 2.8097723697654675e-05, 0.15580425394919298, 0.844167845252681,
88, 1.8696533055752976e-05, 0.145637098410458, 0.8543444019759368,
89, 1.5493664417646324e-05, 0.13581700164230992, 0.8641677016113708,
90, 1.3714612284258725e-05, 0.12715959358271026, 0.872826888701974,
91, 1.1185497536903575e-05, 0.11951571966496628, 0.8804732917422308,
92, 1.0507907823630346e-05, 0.11214560079167228, 0.8878440882311107,
93, 9.990140102600271e-06, 0.10502694877305348, 0.8949632580064993,
94, 9.36402267197899e-06, 0.0981511503310302, 0.9018396825686311,
95, 9.265606735043356e-06, 0.09152123535810863, 0.9084696959421332,
96, 8.86869065549946e-06, 0.08511717162719305, 0.9148741565797198,
97, 8.776471819186873e-06, 0.07893979126793238, 0.921051629171309,
98, 8.446822497830422e-06, 0.07350573702962322, 0.9264860130684046,
99, 7.821136812008855e-06, 0.06871650259026477, 0.9312758732006918,
100, 7.128424461317831e-06, 0.06449635193798094, 0.9354967165554929,
101, 6.968547835962349e-06, 0.06041923975618918, 0.9395739885884169,
102, 6.361374462745366e-06, 0.05647323686355535, 0.9435205986608769,
103, 6.293843268807817e-06, 0.052666210992064796, 0.9473276920860818,
104, 5.830498940497659e-06, 0.04931206255524814, 0.950682303845928,
105, 5.5661431489655635e-06, 0.04607121191594442, 0.9539234188411205,
106, 5.340616467823142e-06, 0.04293970843964282, 0.9570551478604843,
107, 5.038751179078002e-06, 0.039913763098388094, 0.960081395065527,
108, 5.014099503534163e-06, 0.036994761954930414, 0.9630004208653424,
109, 4.81992188850898e-06, 0.034173837218941065, 0.9658215397692469,
110, 4.550891395149552e-06, 0.03169435399874917, 0.96830129203778,
111, 4.357437161591289e-06, 0.02951558674643251, 0.9704802527453711,
112, 4.250286830535151e-06, 0.02740952343111072, 0.9725864232151489,
113, 4.204418223186761e-06, 0.025373572180780728, 0.9746224203315643,
114, 4.266055562148555e-06, 0.023405203197505046, 0.976590727672212,
115, 4.2915016209027455e-06, 0.02167145015035, 0.9783244552706268,
116, 4.057343219607015e-06, 0.020142317511287436, 0.9798538220478383,
117, 3.636091669838096e-06, 0.018794304424082243, 0.9812022564027023,
118, 3.369051318002925e-06, 0.01760870652439989, 0.9823881213209394,
119, 3.3938069962502194e-06, 0.016461805561114522, 0.983534997519546,
120, 3.3150296781629436e-06, 0.015350141665086426, 0.9846467401662344,
121, 3.1028144875790867e-06, 0.014272519852105802, 0.9857245742047509,
122, 3.0252531674293344e-06, 0.013229692777136896, 0.9867674788391974,
123, 2.845895414113748e-06, 0.012312601496520003, 0.9876847494901855,
124, 2.7173699218893372e-06, 0.011424826833264698, 0.9885726526657156,
125, 2.7590194759575896e-06, 0.010566542248687994, 0.9894308956303232,
126, 2.6609548242042735e-06, 0.0098119747666261, 0.9901855611503275,
127, 2.621725228043397e-06, 0.009081052747690409, 0.9909165224046371,
128, 2.6299545082293854e-06, 0.008372874881892763, 0.9916246920367698,
129, 2.5746022724977878e-06, 0.007750399634775051, 0.9922472226568991,
130, 2.5157412334587703e-06, 0.0072037795338367175, 0.9927939016141415,
131, 2.492751570364001e-06, 0.006724364266071226, 0.9932733398356047,
132, 2.3549224460433478e-06, 0.006258318709928581, 0.9937395232248158,
133, 2.3152900434293738e-06, 0.005806022494290126, 0.9941918590695489,
134, 2.220894386760012e-06, 0.005409585415485075, 0.9945883905132391,
135, 2.3487960670636123e-06, 0.005025118809162557, 0.994972729249379,
136, 2.2232366208954993e-06, 0.004687898515066772, 0.9953100750768029,
137, 2.218252746967425e-06, 0.004360020430138702, 0.9956379581452748,
138, 2.228220316014419e-06, 0.004073379515555825, 0.9959245890679989,
139, 2.1148673412688905e-06, 0.0037937736226357887, 0.996204308327876,
