Optimize time:10.210092959867584
Begin Prob:-132005.08168223329
End Prob:-121807.86086788724
Substitution parameters back:[1, 0.3004606900531437, 0.1926191824726885, 0.23030741677203398, 0.2766127107021339, 6.2573332832543676]
Substitution parameters hot:[1, 0.29437629573189333, 0.20059272403118247, 0.23386716028570467, 0.27116381995121946, 2.6997317625789243]
Transition parameters:[0.9950218520723318, 0.8999046922696774, 0.001066040854390544]
hscale parameters:1.0000527499448348
Trees:
(2:582.8994339824219,(1:798.374077874967,(3:735.0582277504398,4:738.6190771783326):429.4803419239076):644.6063443105913);
((2:857.0433456822367,4:620.8342101952657):781.1531682215774,(1:396.12224782534804,3:381.9676381788609):390.57633900391045);
(2:793.295491611024,(3:643.2376109815352,(1:729.4039042120875,4:479.9006351018293):781.1531682215774):750.1503005407052);
(2:582.9301818954087,(1:798.4161920635325,(3:735.097002031404,4:738.6580392939078):429.5029969882517):644.640347259694);
((2:857.0885546714425,4:620.8669591656051):781.1943740081086,(1:396.1431432520687,3:381.98778695070354):390.5969418842467);
(2:793.3373379044442,(3:643.2715417300302,(1:729.442380227797,4:479.92594983385715):781.1943740081086):750.1898709276766);

Position, Posteriors1, Posteriors2, Posteriors3, Posteriors4, Posteriors5, Posteriors6,
0, 0.0016000791196530385, 0.001119665620553369, 0.9926313001051388, 0.0005473427664999194, 0.0004714260360644997, 0.003630167058933535,
1, 0.0004247778706623442, 0.0004307258450922149, 0.9950233433402453, 0.000142882136804696, 0.0003605797948568551, 0.0036176717233068175,
2, 0.00013054889162505653, 0.00023689474828766604, 0.9957832101408128, 5.4636052064131276e-05, 0.0003216911592722436, 0.003472999717972145,
3, 5.757857933655348e-05, 0.00019580210100496778, 0.9960478381695869, 4.68660342079478e-05, 0.0003522817706421658, 0.003299614058566109,
4, 4.3308931805531395e-05, 0.00023149198938225756, 0.9961715346844078, 6.213702526659374e-05, 0.0004222330905761528, 0.003069274992311231,
5, 6.516056738410615e-05, 0.0004070327091896583, 0.996062339578189, 0.0001600510370107356, 0.0005857287183588253, 0.0027196681239256867,
6, 6.303156652694757e-05, 0.000454569029463678, 0.9961017134118717, 0.00015457442843743772, 0.0005818928297944885, 0.0026441994650906134,
7, 3.704971043002489e-05, 0.00040356012529143664, 0.9962779445466017, 5.347095888507792e-05, 0.0004235616639138624, 0.002804393736404421,
8, 2.0713171062096084e-05, 0.00029086445389893287, 0.9965153576615091, 2.371918055313376e-05, 0.000280430786249168, 0.0028688954821096714,
9, 7.668791840927385e-06, 0.00010126632725702063, 0.9968478394800516, 1.3311930826989894e-05, 0.00015006111406215992, 0.002879833069502184,
10, 5.5459577408316825e-06, 8.410140409551019e-05, 0.996928818298804, 1.3706242600176946e-05, 9.165847384786287e-05, 0.0028761503381480183,
11, 7.985139302842413e-06, 0.00011562551031585548, 0.9969246357444338, 2.7070600557306288e-05, 6.226085689724976e-05, 0.0028624028503522964,
12, 8.969920811146028e-06, 0.000262048516809741, 0.9967650451103388, 1.7317498915951555e-05, 6.723388680558812e-05, 0.0028793657538083175,
13, 1.869181858676756e-05, 0.0007664083110523685, 0.9962255926832473, 1.571811449455247e-05, 7.612202811513607e-05, 0.0028974477383339717,
14, 5.1300947601481806e-05, 0.003695367100863265, 0.993244088678528, 1.7909089471260866e-05, 8.86544610177976e-05, 0.002902660409143065,
15, 0.00015692157121813136, 0.013802591917193479, 0.9829948912663221, 4.133688645619865e-05, 0.00012102289280891615, 0.0028832161587009513,
16, 0.00045300457962942607, 0.046816012514273905, 0.9497176752766808, 9.524187949482346e-05, 0.00015220356847922968, 0.0027658428776227446,
17, 0.0006511573202317704, 0.16488661923189774, 0.8315707242284135, 8.873350866872641e-05, 0.0002664983647818358, 0.002536248047985122,
18, 0.0006523504265606604, 0.5503329704421314, 0.44684989163867556, 6.708104749020814e-05, 0.00033213657701489644, 0.0017655505552337935,
19, 0.0007098859394273508, 0.7393109647201981, 0.2585089392248305, 5.8566806533129076e-05, 0.0003472931221882271, 0.0010643308770856461,
20, 0.0008139631312212139, 0.8702254319071229, 0.12813724454507192, 0.00010202335468522349, 0.00034608566789586306, 0.00037523207869137295,
21, 0.0006002165899306632, 0.9312272435028226, 0.0676952800503846, 6.791052873814174e-05, 0.00026590393833987813, 0.0001434260894856786,
22, 0.0003637900967130921, 0.9602507864757872, 0.039050349525014745, 4.1327275961456614e-05, 0.00020221243931579743, 9.151488259272282e-05,
23, 0.00016605675083726122, 0.9738597313970573, 0.025708632155281814, 1.6391753934807715e-05, 0.00015334988920738695, 9.581873840744357e-05,
24, 8.357548605678976e-05, 0.9831016615075495, 0.016612382075471045, 6.193004741938563e-06, 0.0001113228059230441, 8.484579130362612e-05,
25, 4.937048667902033e-05, 0.9894772727416957, 0.010319480612334887, 3.845776010739025e-06, 8.292760658763277e-05, 6.70834447928779e-05,
26, 3.683774256365292e-05, 0.9938935751603708, 0.005961640178401098, 4.03754404108718e-06, 6.128941821960065e-05, 4.2600641235280917e-05,
27, 3.5913538078007104e-05, 0.9969187371494944, 0.002984620448660279, 4.997620099191478e-06, 4.245437004948321e-05, 1.3257550857887666e-05,
28, 2.828124752815622e-05, 0.9983337063474791, 0.0015984429936463857, 3.420634885419447e-06, 2.992524544104668e-05, 6.204211867897493e-06,
29, 1.9357278207863774e-05, 0.9990107571019843, 0.0009431711511231004, 1.5258544066106412e-06, 2.0410349129829328e-05, 4.7589682681854775e-06,
30, 1.9211172550562742e-05, 0.9994779044233867, 0.0004856409747463372, 1.4453791397973708e-06, 1.3971345490151422e-05, 1.8074113996154207e-06,
31, 1.743304504924443e-05, 0.9997014793561972, 0.00026981684576471074, 1.0047397853550666e-06, 9.290466790480292e-06, 9.56269239974363e-07,
32, 1.4276562163249879e-05, 0.9998066258121859, 0.0001703457862833592, 7.123582793650728e-07, 6.8691678922345276e-06, 1.1510437005468879e-06,
33, 9.374588626911489e-06, 0.9998537121336983, 0.00012907804400854063, 2.949924389806221e-07, 5.1188394752045874e-06, 2.4021320015006822e-06,
34, 7.512647566144977e-06, 0.9998852790193601, 9.994413688292214e-05, 1.8403928946049527e-07, 3.9670864457163175e-06, 3.093807467066839e-06,
35, 6.84328757425754e-06, 0.9999074000609735, 7.89533995737711e-05, 1.519978651911251e-07, 3.2428680925911945e-06, 3.3891507380064577e-06,
36, 6.716131560208446e-06, 0.9999237078445845, 6.322340204423069e-05, 1.4461013519390245e-07, 2.8243412859788016e-06, 3.3644415609022886e-06,
37, 7.022829454350408e-06, 0.9999365189792313, 5.0590103424111874e-05, 1.5803025577702646e-07, 2.63732741462325e-06, 3.053501149568108e-06,
38, 8.089935813006927e-06, 0.9999472492871292, 3.9311001925931125e-05, 2.3133738604196034e-07, 2.6434139089348216e-06, 2.4557765258221223e-06,
39, 1.1157485132472065e-05, 0.999956537691563, 2.7807621530957133e-05, 4.6357175370612554e-07, 2.672076688440764e-06, 1.3423007798466006e-06,
40, 1.0271987529012517e-05, 0.9999605039280218, 2.5199852435211537e-05, 3.1687169924723274e-07, 2.494378900315529e-06, 1.1937293524777586e-06,
41, 1.300527329587093e-05, 0.9999638734712043, 1.9454754947843132e-05, 5.248166067925251e-07, 2.4734538388138544e-06, 6.489685614576723e-07,
42, 1.2509680472567682e-05, 0.99996539228819, 1.872084880819763e-05, 4.475277315058772e-07, 2.3329680016191754e-06, 5.774161008638922e-07,
43, 9.416987351283074e-06, 0.9999642884478167, 2.2414369551126668e-05, 2.6031168491307685e-07, 2.443157632621258e-06, 1.1574365648037527e-06,
44, 9.44671998807424e-06, 0.9999640880023629, 2.233697789903201e-05, 2.8781091894567907e-07, 2.5788378851022634e-06, 1.2423542494034042e-06,
45, 1.2629482426779286e-05, 0.9999647301555263, 1.8477350885359992e-05, 5.826644272532897e-07, 2.7466936911229375e-06, 8.143618455902082e-07,
46, 1.2465227461962025e-05, 0.9999641488417375, 1.9066960520051354e-05, 5.879661331927021e-07, 2.7869702565652893e-06, 9.247583905013929e-07,
47, 8.905946069779716e-06, 0.9999619368432, 2.4471445217865833e-05, 2.786020296837271e-07, 2.6716169245690155e-06, 1.7162661153325396e-06,
48, 7.96291910708216e-06, 0.9999602970079815, 2.658817887294982e-05, 2.7715873166579646e-07, 2.7286893998220976e-06, 2.1267722835661387e-06,
49, 8.443857343842274e-06, 0.9999603408948163, 2.6098350744259394e-05, 3.173579539056321e-07, 2.723464020374275e-06, 2.056819663401232e-06,
50, 1.011033978114666e-05, 0.9999629952370269, 2.2958747319176705e-05, 3.215972258581703e-07, 2.3807340665382124e-06, 1.2140731253544782e-06,
51, 8.294188731473094e-06, 0.999962105289773, 2.560838328026517e-05, 1.969227264609978e-07, 2.257550396162576e-06, 1.5184017482811191e-06,
52, 8.450789173451982e-06, 0.9999624209962117, 2.5096485578695876e-05, 2.4380869851956e-07, 2.289836071449772e-06, 1.478813504866035e-06,
53, 1.0489378253064188e-05, 0.9999642313917964, 2.171436365154717e-05, 3.1906440426903666e-07, 2.2450260169981123e-06, 9.814871899969957e-07,
54, 9.221373323970569e-06, 0.9999627382597468, 2.362212277233509e-05, 3.3041782183705744e-07, 2.537184718103517e-06, 1.5313771956785067e-06,
55, 1.0450314445364539e-05, 0.9999623888085853, 2.233821818962996e-05, 4.526729680427979e-07, 2.756595031452624e-06, 1.5941405033112954e-06,
56, 8.165337690840965e-06, 0.9999579654498963, 2.7060102474349154e-05, 3.325443673607321e-07, 3.1640862349827875e-06, 3.293214437458401e-06,
